T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.0009,-0.00065,0.00087,0.00798,-0.01455,-0.01148,0.01259,-0.00069,-0.0048,-0.00459,-0.00857,-0.00017,0.03274,0.01665,1e-05,0.01035,-0.00179,-0.00014,0.00922,0.39222,-0.01789,-0,-2e-05,-0.05563,0.01706,-0.06503,0.01442,-0.01943,-0.13918,-0.00327,0.00606,0.0158,0.00977,0.02544,0.01646,0.02885,-0.01001,0.00081,-0.00404,-0.00325
0.02,-0.0009,-0.00066,0.00093,0.00817,-0.01424,-0.01164,0.01235,-0.00072,-0.0048,-0.0047,-0.00877,-0.00018,0.03453,0.01711,1e-05,0.01041,-0.0019,-0.00038,0.00943,0.40019,-0.0181,-0,-2e-05,-0.05675,0.01719,-0.06627,0.01402,-0.01952,-0.1409,-0.00331,0.00615,0.01598,0.00987,0.02517,0.01713,0.03049,-0.01009,0.00088,-0.00431,-0.00345
0.04,-0.00088,-0.00066,0.00099,0.00827,-0.01348,-0.01161,0.01167,-0.00079,-0.00467,-0.00474,-0.00884,-0.00018,0.03681,0.01743,1e-05,0.01027,-0.00192,-0.00081,0.00952,0.40272,-0.018,-0,-2e-05,-0.05709,0.01692,-0.06652,0.01317,-0.01932,-0.1405,-0.00329,0.00614,0.01592,0.00983,0.02429,0.01757,0.03174,-0.00999,0.00095,-0.00457,-0.00363
0.06,-0.00087,-0.00065,0.00105,0.00829,-0.01227,-0.01139,0.0105,-0.00092,-0.00438,-0.00467,-0.0088,-0.00018,0.03992,0.01764,1e-05,0.0099,-0.00183,-0.00148,0.00951,0.40008,-0.01759,-0,-2e-05,-0.05671,0.0162,-0.06581,0.01185,-0.01886,-0.13815,-0.00322,0.00605,0.01565,0.00964,0.02279,0.01775,0.03248,-0.00972,0.00102,-0.0048,-0.0038
0.08,-0.00088,-0.00065,0.00111,0.00823,-0.01059,-0.011,0.00877,-0.00113,-0.00391,-0.0045,-0.00863,-0.00017,0.04418,0.01777,1e-05,0.00932,-0.00157,-0.00247,0.00941,0.39241,-0.01686,-0,-2e-05,-0.05562,0.01498,-0.06413,0.01007,-0.01823,-0.13403,-0.00309,0.00588,0.01517,0.00932,0.0207,0.0176,0.03249,-0.00929,0.00107,-0.00498,-0.00393
0.1,-0.00091,-0.00064,0.00117,0.00811,-0.00846,-0.01042,0.00646,-0.00145,-0.00325,-0.00419,-0.00834,-0.00017,0.04989,0.01784,1e-05,0.00852,-0.00108,-0.00383,0.00923,0.37973,-0.01582,-0,-1e-05,-0.05384,0.01322,-0.06145,0.00787,-0.01748,-0.12835,-0.00292,0.00564,0.01451,0.0089,0.01808,0.01703,0.03149,-0.00872,0.00111,-0.00509,-0.004
0.12,-0.00099,-0.00063,0.00122,0.00792,-0.00594,-0.00967,0.00357,-0.0019,-0.00238,-0.00374,-0.00791,-0.00016,0.05727,0.01787,1e-05,0.00751,-0.0003,-0.00559,0.00897,0.36208,-0.01448,0,1e-05,-0.05137,0.01089,-0.05775,0.00533,-0.01672,-0.12139,-0.0027,0.00533,0.01372,0.00839,0.01503,0.01594,0.0291,-0.00802,0.00112,-0.00509,-0.004
0.14,-0.00113,-0.00062,0.00124,0.00767,-0.00317,-0.00876,0.00015,-0.00249,-0.00131,-0.00311,-0.00733,-0.00016,0.06637,0.01785,0,0.00633,0.00083,-0.00777,0.00863,0.33956,-0.01287,0,3e-05,-0.04824,0.00798,-0.05305,0.00262,-0.01606,-0.11357,-0.00244,0.00496,0.01285,0.00783,0.01175,0.01418,0.02489,-0.00722,0.00108,-0.00491,-0.00386
0.16,-0.00134,-0.00062,0.00123,0.00735,-0.00034,-0.00773,-0.00364,-0.00325,-5e-05,-0.0023,-0.0066,-0.00015,0.07706,0.01778,0,0.00503,0.00236,-0.01033,0.00824,0.31258,-0.01107,1e-05,5e-05,-0.04451,0.00455,-0.04741,-3e-05,-0.01568,-0.10548,-0.00216,0.00455,0.01195,0.00726,0.00855,0.01161,0.0184,-0.00639,0.00097,-0.00448,-0.00356
0.18,-0.00165,-0.00063,0.00116,0.00698,0.0022,-0.00664,-0.00756,-0.00415,0.00134,-0.00131,-0.00574,-0.00014,0.08889,0.01764,0,0.0037,0.00433,-0.01315,0.00779,0.28205,-0.00917,1e-05,9e-05,-0.04033,0.00074,-0.04104,-0.00225,-0.01575,-0.09801,-0.00188,0.00415,0.01115,0.00675,0.00585,0.00811,0.00916,-0.00561,0.00077,-0.00373,-0.00302
