T,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,M5x,M5y,M5z,M6x,M6y,M6z,M7x,M7y,M7z,M8x,M8y,M8z,M9x,M9y,M9z,M10x,M10y,M10z,M11x,M11y,M11z,M12x,M12y,M12z,M13x,M13y,M13z,M14x,M14y,M14z,M15x,M15y,M15z,M16x,M16y,M16z,M17x,M17y,M17z,M18x,M18y,M18z,M19x,M19y,M19z,M20x,M20y,M20z
0,0,0.57926,0,0.0051,0.74287,0.00164,-0.02507,0.82068,-0.00292,-0.00398,0.71889,-0.07006,0.00303,0.69071,-0.15461,-0.00753,0.68804,-0.25127,-0.00047,0.69555,-0.31522,-0.00179,0.71739,0.07307,0.00316,0.68307,0.15546,-0.01177,0.67571,0.2513,0.00743,0.68144,0.31289,-0.0213,0.55559,-0.028,-0.01282,0.40808,-0.02819,0.01164,0.26171,-0.03067,-0.05561,0.21506,-0.0339,-0.01717,0.55166,0.02722,-0.01388,0.404,0.03117,0.01007,0.25757,0.03528,-0.0625,0.22019,0.04197
0.02,-5e-05,0.57927,1e-05,0.00499,0.74288,0.00164,-0.02521,0.82067,-0.00292,-0.0041,0.71889,-0.07006,0.00294,0.69071,-0.1546,-0.00762,0.68802,-0.25126,-0.00059,0.69555,-0.31521,-0.00188,0.7174,0.07307,0.00312,0.68311,0.15547,-0.01177,0.67577,0.25132,0.00747,0.68153,0.3129,-0.02135,0.5556,-0.02798,-0.01283,0.40809,-0.02819,0.01162,0.26171,-0.03065,-0.05563,0.21507,-0.03389,-0.01722,0.55167,0.02724,-0.0139,0.404,0.03118,0.01004,0.25758,0.03529,-0.06253,0.22019,0.04198
0.04,-0.0001,0.57927,2e-05,0.00489,0.74289,0.00164,-0.02534,0.82067,-0.00292,-0.0042,0.71889,-0.07006,0.00286,0.6907,-0.1546,-0.00771,0.688,-0.25125,-0.00071,0.69554,-0.31521,-0.00196,0.71741,0.07307,0.00309,0.68314,0.15548,-0.01177,0.67583,0.25134,0.00751,0.68163,0.3129,-0.0214,0.5556,-0.02797,-0.01284,0.40809,-0.02818,0.0116,0.26172,-0.03064,-0.05565,0.21507,-0.03388,-0.01727,0.55168,0.02725,-0.01392,0.40401,0.03119,0.01002,0.25759,0.03529,-0.06255,0.2202,0.04199
0.06,-0.00016,0.57927,4e-05,0.00478,0.74289,0.00164,-0.02548,0.82066,-0.00292,-0.00432,0.71888,-0.07005,0.00277,0.69069,-0.15459,-0.0078,0.68797,-0.25125,-0.00083,0.69554,-0.3152,-0.00205,0.71741,0.07307,0.00305,0.68317,0.15549,-0.01177,0.67589,0.25135,0.00754,0.68171,0.31291,-0.02146,0.5556,-0.02796,-0.01285,0.4081,-0.02817,0.01157,0.26171,-0.03063,-0.05567,0.21506,-0.03388,-0.01732,0.55168,0.02727,-0.01394,0.40401,0.0312,0.00999,0.25759,0.0353,-0.06258,0.2202,0.042
0.08,-0.00021,0.57928,5e-05,0.00467,0.7429,0.00164,-0.02562,0.82066,-0.00292,-0.00443,0.71888,-0.07005,0.00268,0.69069,-0.15458,-0.00788,0.68794,-0.25124,-0.00095,0.69553,-0.31519,-0.00214,0.71742,0.07308,0.00303,0.68321,0.1555,-0.01176,0.67595,0.25137,0.00758,0.68181,0.31291,-0.02151,0.55561,-0.02794,-0.01285,0.4081,-0.02816,0.01155,0.26172,-0.03062,-0.05569,0.21506,-0.03387,-0.01737,0.55168,0.02728,-0.01395,0.40402,0.03121,0.00996,0.25759,0.0353,-0.06261,0.2202,0.04201
0.1,-0.00027,0.57928,6e-05,0.00456,0.7429,0.00164,-0.02576,0.82064,-0.00293,-0.00454,0.71887,-0.07005,0.00258,0.69068,-0.15458,-0.00798,0.68793,-0.25124,-0.00108,0.69553,-0.31519,-0.00223,0.71743,0.07308,0.00298,0.68324,0.15551,-0.01177,0.676,0.25139,0.0076,0.68188,0.31292,-0.02157,0.55561,-0.02793,-0.01287,0.40811,-0.02815,0.01152,0.26172,-0.03061,-0.05572,0.21506,-0.03386,-0.01743,0.55169,0.02729,-0.01398,0.40402,0.03122,0.00993,0.25759,0.03531,-0.06264,0.2202,0.04203
0.12,-0.00035,0.57928,7e-05,0.00447,0.7429,0.00164,-0.02592,0.82062,-0.00293,-0.00463,0.71888,-0.07005,0.00244,0.69069,-0.15458,-0.00815,0.68797,-0.25124,-0.00127,0.69556,-0.3152,-0.00231,0.71744,0.07308,0.0029,0.68324,0.15551,-0.01185,0.67603,0.25139,0.00754,0.68191,0.31291,-0.02165,0.55561,-0.02792,-0.01291,0.40811,-0.02815,0.01148,0.26173,-0.0306,-0.05576,0.21506,-0.03386,-0.01751,0.55169,0.0273,-0.01402,0.40403,0.03123,0.00988,0.2576,0.03531,-0.06268,0.22021,0.04204
0.14,-0.00043,0.57928,7e-05,0.00439,0.7429,0.00163,-0.02608,0.82059,-0.00295,-0.00472,0.71887,-0.07005,0.00229,0.69069,-0.1546,-0.00834,0.68803,-0.25125,-0.00146,0.69559,-0.31521,-0.00239,0.71744,0.07307,0.0028,0.68322,0.1555,-0.01196,0.67604,0.25137,0.00745,0.6819,0.31289,-0.02174,0.55561,-0.02792,-0.01296,0.40812,-0.02815,0.01143,0.26173,-0.0306,-0.0558,0.21506,-0.03386,-0.01759,0.55169,0.0273,-0.01407,0.40403,0.03123,0.00984,0.2576,0.03531,-0.06272,0.2202,0.04204
0.16,-0.00051,0.57928,7e-05,0.00431,0.7429,0.00163,-0.02624,0.82056,-0.00296,-0.00481,0.71887,-0.07005,0.00215,0.69069,-0.1546,-0.00852,0.68808,-0.25125,-0.00165,0.69562,-0.31522,-0.00246,0.71744,0.07307,0.00271,0.68321,0.15549,-0.01205,0.67606,0.25137,0.00738,0.6819,0.31289,-0.02182,0.55561,-0.02791,-0.01301,0.40812,-0.02814,0.0114,0.26173,-0.03059,-0.05583,0.21506,-0.03386,-0.01767,0.55169,0.02731,-0.01412,0.40403,0.03124,0.0098,0.2576,0.03531,-0.06276,0.2202,0.04206
0.18,-0.00059,0.57928,7e-05,0.00422,0.7429,0.00162,-0.0264,0.82053,-0.00298,-0.0049,0.71887,-0.07006,0.002,0.6907,-0.15461,-0.00871,0.68814,-0.25126,-0.00185,0.69565,-0.31523,-0.00254,0.71745,0.07307,0.00262,0.68319,0.15548,-0.01214,0.67608,0.25136,0.00731,0.68191,0.31287,-0.02191,0.55561,-0.02791,-0.01306,0.40812,-0.02814,0.01135,0.26174,-0.03059,-0.05587,0.21506,-0.03386,-0.01775,0.55169,0.02731,-0.01417,0.40403,0.03125,0.00975,0.2576,0.0353,-0.06281,0.2202,0.04206
