T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.01442,344.03894,-0.01201,4.8512,0.00046,-3.35308,-0.01441,344.03313,-0.01218,4.8512,0.00046,-3.35308
0.02,-0.05113,344.03777,-0.01256,5.03979,0.00067,-3.96377,-0.05111,344.03433,-0.01241,5.03979,0.00067,-3.96377
0.04,-0.09377,344.03572,-0.01333,5.20168,0.00089,-4.55547,-0.09376,344.03638,-0.01269,5.20168,0.00089,-4.55547
0.06,-0.143,344.03253,-0.01433,5.32049,0.00111,-5.10903,-0.14298,344.03953,-0.01302,5.32049,0.00111,-5.10903
0.08,-0.19869,344.028,-0.01569,5.38028,0.00132,-5.60832,-0.19867,344.04398,-0.01349,5.38028,0.00132,-5.60832
0.1,-0.25959,344.02195,-0.01763,5.36642,0.0015,-6.04153,-0.25956,344.04994,-0.01432,5.36642,0.0015,-6.04153
0.12,-0.32311,344.01427,-0.02046,5.26621,0.00161,-6.40208,-0.32309,344.05749,-0.01585,5.26621,0.00161,-6.40209
0.14,-0.38536,344.00504,-0.02456,5.06965,0.00163,-6.68889,-0.38535,344.06658,-0.01848,5.06965,0.00163,-6.68889
0.16,-0.4416,343.99454,-0.0302,4.77002,0.00153,-6.90551,-0.44159,344.07695,-0.02259,4.77002,0.00153,-6.90551
0.18,-0.48701,343.98339,-0.03746,4.36447,0.00128,-7.05851,-0.48702,344.088,-0.02843,4.36447,0.00128,-7.05852
0.2,-0.51754,343.97259,-0.04617,3.85431,0.00091,-7.15555,-0.51757,344.09873,-0.03604,3.85431,0.00091,-7.15556
0.22,-0.53052,343.96371,-0.05578,3.24506,0.00045,-7.20385,-0.53059,344.10761,-0.04523,3.24506,0.00045,-7.20385
0.24,-0.52493,343.9589,-0.06531,2.54626,-4e-05,-7.20915,-0.52506,344.11248,-0.0554,2.54626,-4e-05,-7.20915
0.26,-0.50151,343.96104,-0.07323,1.77105,-0.00048,-7.17514,-0.50169,344.11046,-0.06558,1.77105,-0.00048,-7.17513
0.28,-0.46264,343.97372,-0.07741,0.93554,-0.00081,-7.1031,-0.46289,344.09795,-0.07423,0.93554,-0.00081,-7.1031
0.3,-0.41198,344.00123,-0.07503,0.05816,-0.00096,-6.99228,-0.41231,344.07062,-0.07922,0.05816,-0.00096,-6.99228
0.32,-0.3539,344.04842,-0.06255,-0.84103,-0.00089,-6.84066,-0.35431,344.0236,-0.07771,-0.84103,-0.00089,-6.84066
0.34,-0.29289,344.12035,-0.0357,-1.7409,-0.00059,-6.64586,-0.29338,343.95175,-0.06607,-1.7409,-0.00059,-6.64585
0.36,-0.23305,344.22186,0.01033,-2.61999,-7e-05,-6.4059,-0.2336,343.8502,-0.03993,-2.61998,-7e-05,-6.40589
0.38,-0.17768,344.35677,0.0807,-3.45711,0.00064,-6.11997,-0.17824,343.71505,0.00569,-3.4571,0.00064,-6.11997
0.4,-0.12899,344.52687,0.18036,-4.23227,0.00149,-5.78889,-0.12951,343.54446,0.07618,-4.23227,0.00149,-5.78889
