T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.02676,0.01917,-0.00602,-0.06922,-0.03355,-0.0007,0.20362,0.48898,-0.03398,-0.00888,-1.65284,0.00043,0.00072,0.27518,0.06942,-0.00073,0.00923,-0.00635,-0.00162,-0.00215,0.38212,0.0072,0.03382,-0.45753,0.09532,0.17238,-0.0192,0.28591,0.00127,-0.006,-0.82,-0.08352,-0.00678,-0.00605
0.02,-0.02441,0.01225,-0.00441,-0.08263,-0.03316,-0.00079,0.24605,0.49687,-0.03342,-0.00915,-1.63342,0.00046,0.00078,0.32222,0.07201,-0.00071,0.00857,-0.00648,-0.00151,-0.00225,0.37804,0.00658,0.04286,-0.43887,0.09087,0.15584,-0.01817,0.2836,0.00153,-0.00952,-0.84338,-0.0886,-0.00691,-0.00813
0.04,-0.02083,-0.00034,-0.00242,-0.0986,-0.03192,-0.0009,0.29648,0.49712,-0.0319,-0.00938,-1.5811,0.00049,0.00082,0.3741,0.07328,-0.00068,0.00728,-0.00656,-0.00132,-0.00233,0.36412,0.00567,0.05538,-0.39562,0.08383,0.13101,-0.01641,0.2752,0.00181,-0.01477,-0.86173,-0.09771,-0.00706,-0.01097
0.06,-0.01658,-0.02041,-0.00034,-0.11613,-0.02993,-0.00102,0.35158,0.49071,-0.02951,-0.00957,-1.50173,0.00052,0.00085,0.42539,0.07326,-0.00064,0.00518,-0.00658,-0.00107,-0.00238,0.34036,0.00455,0.07152,-0.32351,0.07543,0.10007,-0.01395,0.26165,0.00204,-0.02193,-0.87894,-0.11315,-0.0073,-0.0146
0.08,-0.01241,-0.05003,0.00147,-0.13329,-0.02736,-0.00114,0.40543,0.47907,-0.02637,-0.00974,-1.40215,0.00056,0.00085,0.46746,0.07213,-0.00058,0.00208,-0.00654,-0.00076,-0.00237,0.30715,0.00328,0.09107,-0.21856,0.06741,0.06656,-0.01085,0.24352,0.00219,-0.03101,-0.89875,-0.13739,-0.0077,-0.01894
0.1,-0.00913,-0.09147,0.00266,-0.14778,-0.02443,-0.00126,0.45105,0.46335,-0.02267,-0.00983,-1.29386,0.0006,0.00081,0.49034,0.06979,-0.00052,-0.00221,-0.00641,-0.0004,-0.0023,0.26488,0.00221,0.11314,-0.07763,0.06195,0.03527,-0.00734,0.22396,0.0021,-0.04182,-0.92627,-0.17294,-0.00837,-0.02379
0.12,-0.00736,-0.14715,0.00309,-0.15731,-0.02144,-0.00134,0.48178,0.44514,-0.01867,-0.00974,-1.18847,0.00064,0.00071,0.48429,0.06632,-0.00046,-0.00775,-0.00616,-3e-05,-0.00213,0.2144,0.00147,0.13652,0.10067,0.06114,0.0111,-0.00358,0.20566,0.00167,-0.05406,-0.9658,-0.22199,-0.00944,-0.02878
0.14,-0.00724,-0.21896,0.00279,-0.15909,-0.01878,-0.00139,0.49068,0.42719,-0.01452,-0.00958,-1.09136,0.00069,0.00054,0.44006,0.06211,-0.00042,-0.01445,-0.0058,0.00034,-0.00187,0.15727,0.00101,0.1604,0.31518,0.06616,-0.00265,0.00042,0.18723,0.00103,-0.06758,-1.01742,-0.28608,-0.01096,-0.03371
0.16,-0.00839,-0.30744,0.00199,-0.15169,-0.01686,-0.0014,0.47432,0.41257,-0.01033,-0.00945,-1.00585,0.00073,0.00027,0.354,0.05767,-0.00044,-0.02202,-0.00535,0.00066,-0.00156,0.09524,0.00098,0.18454,0.56087,0.07671,-0.0055,0.00452,0.16688,0.00038,-0.08242,-1.07782,-0.36555,-0.01293,-0.03846
0.18,-0.01,-0.41075,0.00106,-0.13591,-0.01604,-0.00138,0.43456,0.4048,-0.00618,-0.00939,-0.93473,0.00078,-0.00013,0.22991,0.05375,-0.00058,-0.02978,-0.00482,0.00089,-0.00124,0.0306,0.00154,0.20915,0.82729,0.09079,-2e-05,0.00853,0.14328,-0.00013,-0.09849,-1.14009,-0.45881,-0.01536,-0.04285
0.2,-0.01139,-0.52518,0.00035,-0.11373,-0.0168,-0.00136,0.37515,0.40728,-0.00212,-0.00958,-0.87842,0.00083,-0.00069,0.07616,0.05073,-0.00088,-0.03664,-0.00428,0.00098,-0.00098,-0.03336,0.00269,0.23253,1.09484,0.10477,0.00846,0.01221,0.11476,-0.00028,-0.11616,-1.19704,-0.56202,-0.01821,-0.04664
