T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00271,0.00149,-0.00294,0.5062,-0.3456,-0.07555,0.77894,-0.01496,-0.13564,-0.19151,0.04584,-0.01871,-0.31312,-0.12293,0.04648,0.45014,1.03005,-0.02568,-0.07723,-0.36086,0.1292,-0.07779,0.52101,-1.4352,0.14193,0.02567,0.4928,-0.04913,-0.04402,-0.34914,-0.1168,-0.06542,-0.07095,0.58288,0.07888,0.18102,-0.42236,-0.11061,0.02655,0.05167
0.02,0.00316,0.00144,-0.00319,0.50631,-0.34577,-0.07512,0.77852,-0.01493,-0.13401,-0.18998,0.04556,-0.01872,-0.31128,-0.11813,0.02761,0.44918,1.15499,0.00675,-0.05595,-0.35803,0.12771,-0.07318,0.51992,-1.5121,0.16735,0.0138,0.49242,-0.05118,-0.05291,-0.34936,-0.1162,-0.0647,-0.07055,0.58266,0.07784,0.17866,-0.42246,-0.11054,0.02675,0.0518
0.04,0.00361,0.00139,-0.00344,0.50641,-0.34595,-0.07469,0.77809,-0.0149,-0.13239,-0.18845,0.04528,-0.01874,-0.30943,-0.11336,0.00882,0.44823,1.27939,0.03904,-0.03475,-0.35521,0.12623,-0.06859,0.51884,-1.58868,0.19267,0.00198,0.49203,-0.05322,-0.06178,-0.34958,-0.11561,-0.06399,-0.07015,0.58244,0.0768,0.17631,-0.42256,-0.11046,0.02696,0.05192
0.06,0.00406,0.00135,-0.00369,0.50651,-0.34612,-0.07427,0.77767,-0.01487,-0.13077,-0.18693,0.04499,-0.01876,-0.30759,-0.10858,-0.00999,0.44727,1.40392,0.07135,-0.01354,-0.35239,0.12474,-0.06399,0.51775,-1.66533,0.21801,-0.00985,0.49165,-0.05526,-0.07065,-0.3498,-0.11501,-0.06328,-0.06976,0.58222,0.07576,0.17395,-0.42266,-0.11038,0.02716,0.05205
0.08,0.00451,0.0013,-0.00394,0.50661,-0.3463,-0.07384,0.77725,-0.01485,-0.12914,-0.18539,0.04471,-0.01877,-0.30574,-0.10377,-0.02891,0.44631,1.52906,0.10383,0.00778,-0.34956,0.12324,-0.05936,0.51666,-1.74236,0.24347,-0.02175,0.49127,-0.05731,-0.07954,-0.35001,-0.11441,-0.06257,-0.06936,0.582,0.07472,0.1716,-0.42276,-0.1103,0.02737,0.05217
0.1,0.00495,0.00125,-0.00419,0.50672,-0.34647,-0.07342,0.77683,-0.01482,-0.12753,-0.18389,0.04442,-0.01879,-0.30392,-0.09907,-0.04742,0.44538,1.65191,0.13572,0.02871,-0.34677,0.12179,-0.05488,0.51562,-1.81798,0.26848,-0.03342,0.49089,-0.05934,-0.08837,-0.35023,-0.11382,-0.06186,-0.06896,0.58178,0.07368,0.16925,-0.42286,-0.11022,0.02757,0.05229
0.12,0.0054,0.0012,-0.00444,0.50682,-0.34665,-0.07299,0.7764,-0.01479,-0.12589,-0.18233,0.04414,-0.01881,-0.30204,-0.09416,-0.06673,0.44437,1.77918,0.16874,0.0504,-0.34389,0.12024,-0.0501,0.51446,-1.89632,0.29437,-0.04552,0.49051,-0.06141,-0.0973,-0.35045,-0.11321,-0.06114,-0.06856,0.58156,0.07263,0.16688,-0.42296,-0.11014,0.02778,0.05242
0.14,0.00585,0.00115,-0.00469,0.50692,-0.34683,-0.07256,0.77598,-0.01476,-0.12428,-0.18082,0.04385,-0.01883,-0.30022,-0.08945,-0.0853,0.44347,1.90246,0.20074,0.0714,-0.34111,0.11879,-0.0456,0.51345,-1.9722,0.31946,-0.05723,0.49013,-0.06344,-0.10614,-0.35066,-0.11262,-0.06044,-0.06817,0.58134,0.0716,0.16454,-0.42306,-0.11006,0.02799,0.05254
0.16,0.0063,0.00111,-0.00494,0.50702,-0.34699,-0.07215,0.77557,-0.01474,-0.12271,-0.17936,0.04357,-0.01884,-0.29844,-0.08494,-0.10298,0.44258,2.02055,0.2314,0.09151,-0.33837,0.11743,-0.04142,0.51246,-2.0449,0.3435,-0.06845,0.48974,-0.06544,-0.11487,-0.35088,-0.11203,-0.05974,-0.06778,0.58112,0.07058,0.1622,-0.42316,-0.10999,0.02819,0.05266
0.18,0.00674,0.00105,-0.0052,0.50712,-0.34718,-0.07168,0.77511,-0.01471,-0.12091,-0.1776,0.04327,-0.01886,-0.29635,-0.07916,-0.12581,0.44126,2.16757,0.26951,0.11657,-0.33518,0.11545,-0.03531,0.51087,-2.13539,0.3734,-0.08244,0.48936,-0.06763,-0.12426,-0.35109,-0.1114,-0.05898,-0.06735,0.58091,0.06947,0.15976,-0.42326,-0.1099,0.0284,0.05279
0.2,0.0072,0.00101,-0.00543,0.50722,-0.34735,-0.07132,0.77474,-0.01468,-0.11958,-0.17645,0.04302,-0.01888,-0.29497,-0.07611,-0.13774,0.44105,2.25415,0.29208,0.1313,-0.33307,0.11486,-0.03333,0.51083,-2.18867,0.39103,-0.09063,0.489,-0.06943,-0.13224,-0.35132,-0.11087,-0.05835,-0.067,0.58068,0.06856,0.15757,-0.42336,-0.10983,0.02859,0.05291
