T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00045,-0.00011,0.0005,0.37022,-0.50528,-0.12321,0.85445,0.05061,-0.01533,-0.25997,-0.02505,-0.03017,0.52318,-1.77833,0.97097,0.14146,1.53141,0.13513,-0.01167,0.08527,1.91413,-0.97065,0.15826,-1.45267,0.08482,0.03619,0.77639,-0.07696,-0.19825,-0.37769,-0.12071,-0.04342,-0.06065,0.84097,0.1765,0.09274,-0.47059,-0.12123,0.03659,0.05696
0.02,-0.00035,-9e-05,0.00043,0.37027,-0.50542,-0.12313,0.85473,0.05057,-0.01534,-0.26027,-0.02521,-0.03017,0.52368,-1.77792,0.97097,0.14135,1.53143,0.13519,-0.01175,0.08446,1.91293,-0.97065,0.15829,-1.4527,0.08455,0.03628,0.77627,-0.07731,-0.19972,-0.37758,-0.12068,-0.04342,-0.06062,0.84096,0.17615,0.09168,-0.47054,-0.12123,0.03668,0.05703
0.04,-0.00024,-7e-05,0.00035,0.37032,-0.50556,-0.12305,0.855,0.05054,-0.01534,-0.26057,-0.02537,-0.03018,0.52418,-1.7775,0.97097,0.14124,1.53146,0.13526,-0.01184,0.08366,1.91173,-0.97065,0.15832,-1.45274,0.08428,0.03638,0.77615,-0.07767,-0.20119,-0.37747,-0.12066,-0.04342,-0.06059,0.84096,0.1758,0.09062,-0.4705,-0.12123,0.03677,0.0571
0.06,-0.00014,-4e-05,0.00028,0.37036,-0.5057,-0.12297,0.85527,0.0505,-0.01534,-0.26086,-0.02554,-0.03018,0.52468,-1.77709,0.97097,0.14113,1.53148,0.13532,-0.01192,0.08286,1.91053,-0.97064,0.15835,-1.45278,0.08401,0.03647,0.77603,-0.07803,-0.20266,-0.37736,-0.12064,-0.04342,-0.06055,0.84096,0.17545,0.08957,-0.47045,-0.12122,0.03686,0.05717
0.08,-3e-05,-2e-05,0.0002,0.37041,-0.50584,-0.12289,0.85555,0.05047,-0.01534,-0.26116,-0.0257,-0.03019,0.52518,-1.77668,0.97097,0.14103,1.53151,0.13539,-0.012,0.08206,1.90933,-0.97064,0.15838,-1.45282,0.08375,0.03656,0.77591,-0.07839,-0.20413,-0.37726,-0.12062,-0.04341,-0.06052,0.84096,0.17511,0.08851,-0.47041,-0.12122,0.03696,0.05724
0.1,7e-05,-0,0.00013,0.37045,-0.50597,-0.12281,0.85582,0.05043,-0.01534,-0.26145,-0.02586,-0.03019,0.52568,-1.77627,0.97097,0.14092,1.53153,0.13545,-0.01209,0.08126,1.90814,-0.97064,0.15841,-1.45286,0.08348,0.03665,0.7758,-0.07874,-0.20557,-0.37715,-0.1206,-0.04341,-0.06049,0.84095,0.17476,0.08747,-0.47036,-0.12121,0.03705,0.05731
0.12,0.00018,2e-05,5e-05,0.3705,-0.50611,-0.12273,0.85609,0.05039,-0.01534,-0.26175,-0.02603,-0.03019,0.52619,-1.77585,0.97097,0.14081,1.53156,0.13552,-0.01217,0.08045,1.90694,-0.97063,0.15844,-1.45289,0.08322,0.03675,0.77568,-0.0791,-0.20709,-0.37704,-0.12058,-0.04341,-0.06046,0.84096,0.17441,0.0864,-0.47032,-0.12121,0.03714,0.05738
0.14,0.00028,4e-05,-2e-05,0.37055,-0.50625,-0.12265,0.85636,0.05036,-0.01534,-0.26205,-0.02619,-0.0302,0.52668,-1.77544,0.97097,0.1407,1.53158,0.13559,-0.01225,0.07965,1.90574,-0.97063,0.15848,-1.45293,0.08295,0.03684,0.77556,-0.07946,-0.20853,-0.37694,-0.12056,-0.04341,-0.06042,0.84095,0.17406,0.08535,-0.47027,-0.12121,0.03723,0.05744
0.16,0.00039,7e-05,-9e-05,0.37059,-0.50638,-0.12257,0.85663,0.05032,-0.01534,-0.26234,-0.02634,-0.0302,0.52716,-1.77504,0.97097,0.1406,1.53161,0.13564,-0.01233,0.07887,1.90454,-0.97063,0.15852,-1.45297,0.08266,0.03692,0.77544,-0.07979,-0.20989,-0.37683,-0.12054,-0.04341,-0.06039,0.84094,0.17372,0.08433,-0.47023,-0.1212,0.03732,0.05751
0.18,0.00049,9e-05,-0.00017,0.37064,-0.50655,-0.12249,0.85692,0.05028,-0.01535,-0.26266,-0.02653,-0.03021,0.52773,-1.77461,0.97097,0.14047,1.53163,0.13575,-0.01243,0.07801,1.90334,-0.97062,0.15852,-1.453,0.08246,0.03705,0.77532,-0.08022,-0.21174,-0.37671,-0.12052,-0.0434,-0.06035,0.84097,0.17335,0.08316,-0.47018,-0.1212,0.03742,0.05759
