T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-3.86621,344.01765,0.03226,4.86369,0.04561,-6.98824,-3.84685,344.02225,0.04183,4.86369,0.04561,-6.98824
0.02,-3.95262,343.93813,-0.00037,5.22196,0.05014,-6.99066,-3.91847,344.1003,0.02225,5.22196,0.05014,-6.99066
0.04,-4.04158,343.82467,-0.048,5.56831,0.0541,-6.99291,-3.98864,344.21222,-0.00785,5.56832,0.0541,-6.99291
0.06,-4.13144,343.67244,-0.11511,5.89144,0.05726,-6.99487,-4.05582,344.36286,-0.05267,5.89144,0.05726,-6.99487
0.08,-4.22032,343.47874,-0.20564,6.18152,0.05945,-6.99651,-4.11883,344.5549,-0.11625,6.18152,0.05945,-6.99651
0.1,-4.30604,343.24455,-0.32229,6.43113,0.06062,-6.99779,-4.17692,344.78738,-0.20208,6.43113,0.06062,-6.99779
0.12,-4.38595,342.97647,-0.46577,6.63629,0.06082,-6.99875,-4.22992,345.05367,-0.31257,6.63629,0.06082,-6.99875
0.14,-4.45689,342.68904,-0.63431,6.79685,0.06026,-6.99943,-4.27843,345.33926,-0.44885,6.79685,0.06026,-6.99943
0.16,-4.51501,342.40735,-0.82357,6.916,0.05935,-6.99987,-4.32396,345.61907,-0.61105,6.916,0.05935,-6.99987
0.18,-4.55578,342.16979,-1.02693,6.99905,0.05862,-7.00012,-4.36901,345.85471,-0.79883,6.99905,0.05862,-7.00012
0.2,-4.57393,342.03069,-1.23574,7.05229,0.05878,-7.00024,-4.41722,345.99187,-1.01192,7.0523,0.05878,-7.00024
0.22,-4.56353,342.06243,-1.43957,7.08217,0.06065,-7.00027,-4.47334,345.9582,-1.25046,7.08217,0.06065,-7.00027
0.24,-4.51823,342.35646,-1.62639,7.09467,0.06518,-7.00024,-4.54305,345.66227,-1.51509,7.09468,0.06518,-7.00024
0.26,-4.43165,343.02253,-1.78293,7.09504,0.07338,-7.00019,-4.63268,344.99439,-1.80688,7.09505,0.07338,-7.00019
0.28,-4.29796,344.18512,-1.89524,7.08762,0.08623,-7.00012,-4.74857,343.83009,-2.12709,7.08762,0.08623,-7.00012
0.3,-4.11284,345.97617,-1.94971,7.0758,0.10464,-7.00006,-4.89613,342.03749,-2.47668,7.0758,0.10464,-7.00006
0.32,-3.87465,348.52263,-1.9346,7.06213,0.12921,-7.00001,-5.07856,339.48967,-2.85571,7.06213,0.12921,-7.00001
0.34,-3.58603,351.9282,-1.8423,7.04836,0.16006,-6.99998,-5.29506,336.08295,-3.26263,7.04836,0.16006,-6.99998
0.36,-3.2553,356.25263,-1.67175,7.03565,0.19664,-6.99996,-5.53918,331.75759,-3.69343,7.03565,0.19664,-6.99996
0.38,-2.8964,361.50045,-1.42971,7.02463,0.23763,-6.99995,-5.79877,326.50908,-4.14124,7.02463,0.23763,-6.99995
0.4,-2.52659,367.62639,-1.12993,7.01558,0.28126,-6.99995,-6.05824,320.38266,-4.59635,7.01558,0.28126,-6.99995
0.42,-2.16257,374.5503,-0.79096,7.00852,0.32566,-6.99995,-6.30256,313.45847,-5.04686,7.00852,0.32566,-6.99995
0.44,-1.81724,382.17101,-0.4337,7.00331,0.36928,-6.99996,-6.5206,305.83764,-5.47959,7.00331,0.36928,-6.99996
0.46,-1.49825,390.37595,-0.07911,6.9997,0.41103,-6.99996,-6.70666,297.63274,-5.88145,6.9997,0.41103,-6.99996
0.48,-1.20877,399.04773,0.25417,6.99741,0.45027,-6.99997,-6.85975,288.96111,-6.2412,6.99741,0.45027,-6.99997
