T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,782.99684
2.54,792.24471
2.56,801.71199
2.58,810.93624
2.6,819.42697
2.62,826.64972
2.64,832.00002
2.66,834.92699
2.68,834.95691
2.7,831.7517
2.72,825.09922
2.74,814.78341
2.76,800.73046
2.78,782.80201
2.8,760.9671
2.82,736.15445
2.84,709.08653
2.86,680.69796
2.88,652.08407
2.9,624.42821
2.92,598.94711
2.94,576.8325
2.96,559.16986
2.98,546.82964
3,540.55506
3.02,540.7795
3.04,547.3419
3.06,551.09815
3.08,544.61072
3.1,533.04025
3.12,514.16816
3.14,486.3076
3.16,448.95596
3.18,403.36696
3.2,352.90613
3.22,302.10607
3.24,254.84423
3.26,213.54342
3.28,179.46118
3.3,153.21707
3.32,135.16702
3.34,125.63388
3.36,125.10966
3.38,134.27975
3.4,153.94406
3.42,184.69541
3.44,226.47883
3.46,278.34181
3.48,337.84671
3.5,400.79593
3.52,462.13179
3.54,517.55355
3.56,564.53346
3.58,602.12839
3.6,630.47048
3.62,650.36108
3.64,655.11055
3.66,652.10971
3.68,649.21989
3.7,646.30631
3.72,643.3134
3.74,640.33326
3.76,637.56071
3.78,635.25371
3.8,633.66569
3.82,633.04609
3.84,633.74248
3.86,636.04371
3.88,640.05103
3.9,645.67397
3.92,652.24197
3.94,659.87961
3.96,668.45191
3.98,677.3987
4,686.16432
4.02,694.23699
4.04,701.23377
4.06,706.84165
4.08,710.89175
4.1,713.25976
4.12,713.90847
4.14,712.97529
4.16,710.63618
4.18,707.10742
4.2,702.80347
4.22,698.26028
4.24,0
4.26,0
4.28,0
4.3,0
4.32,0
4.34,0
4.36,0
4.38,0
4.4,0
4.42,0
4.44,0
4.46,0
4.48,0
4.5,0
4.52,0
4.54,0
4.56,0
4.58,0
4.6,0
4.62,0
4.64,0
4.66,0
4.68,0
4.7,0
4.72,0
4.74,0
4.76,0
4.78,0
4.8,0
4.82,0
4.84,0
4.86,0
4.88,0
4.9,0
4.92,0
4.94,0
4.96,0
4.98,0
5,0
5.02,0
5.04,0
5.06,0
5.08,0
5.1,0
5.12,0
5.14,0
5.16,0
5.18,0
5.2,0
5.22,0
5.24,0
5.26,0
5.28,0
5.3,0
5.32,0
5.34,0
5.36,0
5.38,0
5.4,0
5.42,0
5.44,0
5.46,0
5.48,0
5.5,0
5.52,0
5.54,0
5.56,0
5.58,0
5.6,0
5.62,0
5.64,0
5.66,0
5.68,0
5.7,0
5.72,0
5.74,0
5.76,0
5.78,0
5.8,0
5.82,0
5.84,0
5.86,0
5.88,0
5.9,0
5.92,0
5.94,0
5.96,0
