T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0
0.02,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0
0.04,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0
0.06,-0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0
0.08,-0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0
0.1,-0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0
0.12,-0,0,-0,0,0,-0,-0,0,0,0,-0,-0
0.14,-0,0,-0,0,0,-0,-0,0,0,0,0,-0
0.16,-0,0,-0,0,0,-0,-0,0,0,0,0,-0
0.18,-0,0,-0,0,0,-0,-0,1e-05,0,0,0,-0
0.2,-0,0,-0,0,0,-0,0,5e-05,-0,0,0,-0
0.22,0,0,-0,0,0,0,0,0.00011,-0,0,0,0
0.24,0,4e-05,-0,0,0,0,0,0.0002,-0,0,0,0
0.26,0,0.0001,-0,0,0,0,0,0.00031,-0,0,0,0
0.28,0,0.0002,-0,0,0,0,1e-05,0.00043,-0,0,0,0
0.3,1e-05,0.00032,-0,0,0,1e-05,1e-05,0.00058,-0,0,0,1e-05
0.32,1e-05,0.00046,-0,0,0,1e-05,1e-05,0.00074,-0,0,0,1e-05
0.34,1e-05,0.00064,0,0,-0,1e-05,2e-05,0.00088,-0,0,0,1e-05
0.36,2e-05,0.00083,0,0,-0,2e-05,2e-05,0.00101,-0,0,0,2e-05
0.38,2e-05,0.00102,0,0,-0,2e-05,2e-05,0.00107,-1e-05,0,0,2e-05
0.4,2e-05,0.00119,1e-05,-0,-0,2e-05,2e-05,0.00103,-1e-05,-0,0,2e-05
0.42,2e-05,0.00131,1e-05,-1e-05,-0,2e-05,2e-05,0.00085,-1e-05,-1e-05,-0,2e-05
0.44,2e-05,0.00133,1e-05,-1e-05,-0,2e-05,2e-05,0.00045,-0,-1e-05,-0,2e-05
0.46,2e-05,0.0012,1e-05,-2e-05,-0,2e-05,1e-05,0,-0,-2e-05,-0,2e-05
0.48,1e-05,0.00084,2e-05,-3e-05,-0,1e-05,-0,0,0,-3e-05,-0,1e-05
0.5,-0,0.00017,2e-05,-4e-05,-0,-0,-3e-05,0,1e-05,-4e-05,-0,-0
0.52,-3e-05,0,2e-05,-5e-05,-0,-3e-05,-6e-05,0,1e-05,-5e-05,-0,-3e-05
0.54,-6e-05,0,2e-05,-6e-05,-0,-6e-05,-0.0001,0,3e-05,-6e-05,-1e-05,-6e-05
0.56,-0.0001,0,2e-05,-7e-05,-0,-0.0001,-0.00015,0,4e-05,-7e-05,-1e-05,-0.0001
0.58,-0.00015,0,1e-05,-8e-05,-0,-0.00015,-0.00021,0,5e-05,-8e-05,-1e-05,-0.00015
0.6,-0.00021,0,0,-8e-05,-0,-0.00021,-0.00027,0,7e-05,-8e-05,-1e-05,-0.00021
0.62,-0.00027,0,-2e-05,-7e-05,0,-0.00027,-0.00035,0,9e-05,-7e-05,-1e-05,-0.00027
0.64,-0.00035,0,-4e-05,-4e-05,0,-0.00035,-0.00042,0,0.00011,-4e-05,-1e-05,-0.00035
0.66,-0.00042,0,-8e-05,-0,0,-0.00042,-0.00047,0,0.00012,-0,-1e-05,-0.00042
0.68,-0.00047,0,-0.00013,7e-05,0,-0.00047,-0.0005,0,0.00013,7e-05,-0,-0.00047
0.7,-0.0005,0,-0.00018,0.00016,0,-0.0005,-0.00048,0,0.00013,0.00016,1e-05,-0.0005
0.72,-0.00048,0,-0.00025,0.00029,1e-05,-0.00048,-0.00039,0,0.0001,0.00029,2e-05,-0.00048
0.74,-0.00039,0,-0.00032,0.00045,1e-05,-0.00039,-0.0002,0.00642,5e-05,0.00045,3e-05,-0.00039
0.76,-0.0002,0,-0.0004,0.00065,1e-05,-0.0002,0.00012,0.02957,-4e-05,0.00065,5e-05,-0.0002
0.78,0.00012,0,-0.00046,0.00087,1e-05,0.00012,0.00061,0.06195,-0.00016,0.00087,7e-05,0.00012
0.8,0.00061,0.02193,-0.00051,0.00112,1e-05,0.00061,0.00129,0.10469,-0.00034,0.00112,0.0001,0.00061
0.82,0.00129,0.05673,-0.00051,0.00136,1e-05,0.00129,0.00219,0.1582,-0.00058,0.00136,0.00012,0.00129
0.84,0.00219,0.10389,-0.00045,0.00156,1e-05,0.00219,0.00332,0.22184,-0.00088,0.00156,0.00015,0.00219
0.86,0.00332,0.1644,-0.00031,0.00168,1e-05,0.00332,0.00466,0.29327,-0.00124,0.00168,0.00017,0.00332
0.88,0.00466,0.23815,-4e-05,0.00166,0,0.00466,0.00618,0.36791,-0.00163,0.00166,0.00019,0.00466
0.9,0.00618,0.32333,0.00037,0.00142,-1e-05,0.00618,0.00776,0.4382,-0.00205,0.00142,0.00019,0.00618
0.92,0.00776,0.41563,0.00098,0.00087,-2e-05,0.00776,0.00926,0.49292,-0.00244,0.00087,0.00016,0.00776
0.94,0.00926,0.50749,0.0018,-0.0001,-4e-05,0.00926,0.01044,0.5165,-0.00274,-0.0001,0.00011,0.00926
0.96,0.01044,0.58715,0.00286,-0.0016,-6e-05,0.01044,0.01096,0.48856,-0.00288,-0.0016,0,0.01044
0.98,0.01096,0.63782,0.00415,-0.00373,-9e-05,0.01096,0.01041,0.38381,-0.00272,-0.00373,-0.00016,0.01096
1,0.01041,0.63692,0.00564,-0.0066,-0.00013,0.01041,0.00825,0.1724,-0.00214,-0.0066,-0.00039,0.01041
