T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-4.82805,-8.49377,0.06861,2.35119,-1.16219,-0.14596,4.13901,-2.35413,-0.18547,1.82425,-0.06055,-0.01694,-0.18515,4.54782,-0.73801,0.03347,1.65743,0.0175,0.0823,0.15102,-5.35198,1.18473,-0.48424,-2.72721,0.2647,-0.14374,-0.04202,-5.97634,1.50188,0.03979,-2.58674,0.26339,0.149,0.05918
0.02,-5.06674,-8.48333,0.02258,2.32098,-1.10468,-0.1341,4.15889,-2.26099,-0.17971,1.81377,-0.05811,-0.01432,-0.18401,4.50734,-0.64502,0.03361,1.64431,0.0189,0.07864,0.15027,-5.42845,1.17659,-0.49173,-2.73752,0.26515,-0.14381,-0.0421,-6.07608,1.48572,0.04419,-2.60145,0.26363,0.14948,0.05934
0.04,-5.44854,-8.41947,-0.01645,2.28169,-1.04168,-0.12163,4.15385,-2.16675,-0.17417,1.79133,-0.05519,-0.01221,-0.18144,4.43045,-0.54685,0.034,1.61584,0.01991,0.07419,0.14778,-5.54593,1.16967,-0.50234,-2.75264,0.2656,-0.14374,-0.04216,-6.20971,1.46773,0.05013,-2.62038,0.26384,0.15005,0.05952
0.06,-5.98756,-8.29255,-0.04148,2.2324,-0.97287,-0.10881,4.11656,-2.06851,-0.16861,1.75415,-0.05172,-0.01058,-0.17709,4.31074,-0.44065,0.03477,1.5694,0.02042,0.0687,0.14328,-5.70645,1.16347,-0.51606,-2.77214,0.26563,-0.14326,-0.04214,-6.37821,1.44722,0.05781,-2.64326,0.26372,0.1506,0.05968
0.08,-6.70649,-8.09516,-0.04933,2.16856,-0.89058,-0.09455,4.04223,-1.94508,-0.16181,1.69828,-0.04734,-0.00882,-0.17049,4.14033,-0.3074,0.03625,1.50254,0.02056,0.06139,0.13667,-5.91473,1.15543,-0.53258,-2.79451,0.26494,-0.14218,-0.04202,-6.58372,1.42193,0.06783,-2.66975,0.26297,0.15102,0.05975
0.1,-7.57325,-7.83129,-0.02487,2.09782,-0.81519,-0.08263,3.92046,-1.83633,-0.15587,1.62526,-0.04278,-0.00824,-0.16178,3.92218,-0.18283,0.03801,1.41454,0.01972,0.05349,0.12754,-6.15579,1.14996,-0.55168,-2.82225,0.26368,-0.14059,-0.04184,-6.81358,1.39598,0.07925,-2.69904,0.26176,0.15135,0.05979
0.12,-8.54832,-7.50709,0.0446,2.02988,-0.7748,-0.07767,3.74657,-1.79292,-0.15294,1.53963,-0.03892,-0.01037,-0.15144,3.66286,-0.11249,0.03949,1.30577,0.0173,0.04652,0.11559,-6.40857,1.15227,-0.5731,-2.85733,0.2616,-0.13847,-0.04163,-7.05169,1.37494,0.09076,-2.72951,0.25997,0.1514,0.05979
0.14,-9.65046,-7.12359,0.14311,1.95397,-0.74834,-0.07565,3.5287,-1.76274,-0.14998,1.43796,-0.03479,-0.01342,-0.13912,3.35541,-0.05088,0.04138,1.17586,0.01403,0.03883,0.10119,-6.6762,1.15617,-0.59556,-2.89557,0.25885,-0.13581,-0.04141,-7.29712,1.35488,0.10351,-2.76059,0.25759,0.15136,0.05975
0.16,-10.91476,-6.68553,0.25659,1.8579,-0.71534,-0.07295,3.27318,-1.70552,-0.14514,1.31798,-0.02971,-0.01619,-0.12467,2.9993,0.03649,0.04407,1.02624,0.01051,0.02939,0.08474,-6.95705,1.15535,-0.61772,-2.93324,0.25553,-0.13267,-0.04122,-7.54643,1.33237,0.1185,-2.79144,0.25465,0.15135,0.0597
0.18,-12.36613,-6.19927,0.38248,1.73524,-0.68384,-0.07071,2.98301,-1.64264,-0.13969,1.18401,-0.02413,-0.01942,-0.10871,2.60378,0.12923,0.04716,0.86032,0.0066,0.01913,0.06647,-7.2318,1.14809,-0.63909,-2.96991,0.25157,-0.12929,-0.0411,-7.78711,1.30906,0.13523,-2.82066,0.25116,0.1513,0.05965
0.2,-13.81158,-5.6708,0.51188,1.5988,-0.65248,-0.06853,2.67364,-1.57595,-0.13346,1.04186,-0.0182,-0.02265,-0.0918,2.18669,0.22393,0.05051,0.68517,0.0026,0.00839,0.04718,-7.46475,1.13681,-0.65648,-3.0012,0.24738,-0.12571,-0.04118,-7.9799,1.28857,0.15259,-2.84301,0.24729,0.15121,0.05956
0.22,-15.09364,-5.1025,0.64059,1.46872,-0.61638,-0.06557,2.37154,-1.49988,-0.1265,0.90001,-0.01204,-0.02523,-0.0748,1.78129,0.32126,0.05402,0.51222,-0.00114,-0.00225,0.02812,-7.62644,1.1284,-0.667,-3.02371,0.24348,-0.12208,-0.04159,-8.08944,1.27799,0.16935,-2.85389,0.24334,0.15114,0.05944
0.24,-16.26004,-4.50559,0.76613,1.31847,-0.57631,-0.06176,2.0741,-1.42853,-0.12008,0.76217,-0.00608,-0.0281,-0.05851,1.39016,0.41217,0.05711,0.34576,-0.00457,-0.01212,0.00977,-7.69783,1.11473,-0.67117,-3.03658,0.24002,-0.11921,-0.04234,-8.11047,1.27444,0.1851,-2.85348,0.2396,0.15096,0.05939
0.26,-17.37282,-3.88955,0.8855,1.12921,-0.53147,-0.05689,1.79187,-1.36812,-0.11479,0.6354,-0.00081,-0.03135,-0.04393,1.02829,0.49295,0.05976,0.19428,-0.00748,-0.02074,-0.00686,-7.66901,1.08664,-0.66979,-3.03993,0.23738,-0.11812,-0.04353,-8.04496,1.27427,0.19971,-2.84244,0.23649,0.15053,0.05952
0.28,-18.53512,-3.26024,1.00378,0.9267,-0.48219,-0.05102,1.57494,-1.30986,-0.11096,0.53564,0.00339,-0.03378,-0.03264,0.75671,0.56328,0.063,0.07807,-0.00953,-0.02764,-0.01959,-7.54761,1.05339,-0.66417,-3.03759,0.23634,-0.11977,-0.04541,-7.89818,1.28801,0.21229,-2.82245,0.23467,0.14978,0.05999
0.3,-18.96211,-2.69365,1.09971,0.6791,-0.43023,-0.04439,1.35527,-1.28106,-0.10781,0.45008,0.0062,-0.03665,-0.02365,0.49426,0.62516,0.06451,-0.01966,-0.01055,-0.03302,-0.0296,-7.24071,0.9956,-0.64822,-3.01698,0.23822,-0.12523,-0.04797,-7.58913,1.29818,0.21997,-2.78569,0.23511,0.14863,0.06076
0.32,-17.87556,-2.28946,1.14952,0.35944,-0.38294,-0.03834,1.0619,-1.30664,-0.10404,0.36366,0.00748,-0.04116,-0.01561,0.15225,0.6826,0.06163,-0.1189,-0.01043,-0.03677,-0.03841,-6.66608,0.88493,-0.61472,-2.96332,0.24464,-0.1357,-0.05119,-7.05495,1.27925,0.22132,-2.72258,0.23898,0.14693,0.06167
0.34,-15.9699,-2.07631,1.16984,0.0439,-0.34979,-0.03426,0.79997,-1.35196,-0.10069,0.30225,0.00702,-0.0449,-0.01086,-0.14521,0.7364,0.0574,-0.18597,-0.00907,-0.03848,-0.04272,-5.89013,0.75379,-0.57038,-2.8731,0.24546,-0.14699,-0.05356,-6.35252,1.26095,0.21518,-2.6349,0.24015,0.14056,0.06167
0.36,-13.85722,-2.04995,1.16991,-0.20855,-0.33219,-0.03222,0.65522,-1.39111,-0.09887,0.28754,0.00468,-0.04615,-0.01137,-0.29129,0.78389,0.05478,-0.19225,-0.00638,-0.03838,-0.03973,-5.00051,0.63497,-0.5232,-2.75603,0.23732,-0.15858,-0.05463,-5.55588,1.26987,0.20067,-2.52826,0.23521,0.12693,0.06028
0.38,-11.53244,-2.20335,1.13643,-0.38643,-0.32877,-0.03209,0.62605,-1.42601,-0.098,0.31835,0.00061,-0.0451,-0.01684,-0.28382,0.82159,0.05381,-0.1374,-0.00231,-0.03665,-0.02918,-4.05006,0.52073,-0.4738,-2.6188,0.22723,-0.17443,-0.05524,-4.73424,1.29517,0.18035,-2.40529,0.22978,0.10838,0.05836
0.4,-8.46192,-2.63197,1.04888,-0.49277,-0.34914,-0.03546,0.64128,-1.46717,-0.0989,0.37513,-0.00507,-0.04317,-0.02588,-0.20869,0.85293,0.05328,-0.04769,0.00257,-0.03454,-0.01397,-2.94122,0.47138,-0.42454,-2.48082,0.21484,-0.19529,-0.05524,-3.74159,1.35893,0.14318,-2.29287,0.22407,0.08466,0.05641
0.42,-4.21177,-3.36932,0.87672,-0.51402,-0.39679,-0.04334,0.62438,-1.52709,-0.1043,0.43477,-0.01194,-0.04266,-0.037,-0.15732,0.87863,0.05161,0.04676,0.00748,-0.03315,0.00212,-1.58866,0.54639,-0.37693,-2.36666,0.1997,-0.22151,-0.05469,-2.43678,1.47078,0.07784,-2.22447,0.21819,0.056,0.05474
0.44,0.48317,-4.17142,0.63079,-0.41005,-0.44892,-0.05253,0.63994,-1.586,-0.11349,0.50773,-0.01924,-0.04287,-0.05054,-0.04239,0.891,0.05091,0.16482,0.01248,-0.03206,0.02087,-0.17367,0.69169,-0.33068,-2.26723,0.1828,-0.25195,-0.0535,-1.05157,1.56975,-0.0007,-2.18042,0.21228,0.02218,0.05213
0.46,5.07827,-4.86179,0.35177,-0.18227,-0.49129,-0.06059,0.73426,-1.62338,-0.12352,0.60215,-0.02643,-0.04243,-0.06634,0.19269,0.89001,0.05344,0.31747,0.01768,-0.03131,0.04346,1.1494,0.86673,-0.28782,-2.17256,0.16566,-0.28491,-0.05152,0.22542,1.61289,-0.07626,-2.13973,0.20683,-0.01578,0.04789
