T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.10733,0.00725,0,0.00321,0.0011,0.01803,0,0,0.01218,0.00776,0,0.02024,0.02115,0.01672,0.0041,0.02669,0.00241,0,0,0.02604,0,0.06959,0,0.01092,0,0,0,0,0.05204,0,0.01205,0.00512,0.00289,0.1349,0,0,0.03273,0,0,0,0.05545,0.00651,0,0,0.00682,0,0,0,0,0,0,0.00635,0.05418,0,0.15578,0,0.00779,0,0.00482,0.00084,0.04728,0.04771,0,0.03793,0,0,0
0.02,0,0.11424,0.01107,0,0.00821,0.00294,0.01817,0,0,0.01204,0.00713,0,0.01833,0.02032,0.01451,0.00381,0.02585,0.00276,0,0,0.02873,0,0.07097,0,0.01079,0,0,0,0,0.05868,0,0.01207,0.00512,0.00291,0.1432,0,0,0.03484,0,0,0,0.05561,0.00639,0,0,0.00635,0,0,0,0,0,0,0.00592,0.04164,0,0.1564,0,0.00728,0,0.00532,0.00127,0.04639,0.05996,0,0.03727,0,0,0
0.04,0,0.1222,0.01578,0,0.01371,0.00503,0.01868,0,0,0.01214,0.0064,0,0.0164,0.01942,0.01175,0.00354,0.02498,0.00306,0,0,0.03163,0,0.07286,0,0.01068,0,0,0,0,0.06543,0,0.01209,0.00511,0.00292,0.15064,0,0,0.03705,0,0,0,0.05661,0.00636,0,0,0.00607,0,0,0,0,0,0,0.00554,0.03153,0,0.15602,0,0.00664,0,0.0058,0.00168,0.04483,0.07157,0,0.03651,0,0,0
0.06,1e-05,0.13086,0.02121,0.00013,0.0196,0.00744,0.01957,5e-05,5e-05,0.01252,0.00571,9e-05,0.01469,0.01845,0.00865,0.00338,0.02409,0.00352,0.0001,0.00109,0.03484,0,0.07517,1e-05,0.01065,7e-05,0.0001,1e-05,2e-05,0.07209,2e-05,0.01219,0.00517,0.00299,0.15701,4e-05,4e-05,0.03932,1,0.00017,0.00026,0.05837,0.00646,8e-05,0.00019,0.00613,0.00038,6e-05,3e-05,6e-05,9e-05,0.00015,0.00544,0.02346,1e-05,0.15446,6e-05,0.00583,2e-05,0.00632,0.00214,0.04258,0.08202,2e-05,0.03564,2e-05,6e-05,7e-05
0.08,1e-05,0.13973,0.02694,2e-05,0.02553,0.00968,0.02069,2e-05,3e-05,0.01305,0.00472,5e-05,0.01313,0.01736,0.00513,0.00334,0.02311,0.00362,4e-05,0.0002,0.03843,0,0.07767,0,0.01061,5e-05,0.00014,0,3e-05,0.07827,5e-05,0.01227,0.00515,0.00297,0.16199,1e-05,7e-05,0.04148,1,3e-05,0.00073,0.06055,0.00654,8e-05,0.0001,0.0061,0.00101,8e-05,1e-05,0.00017,5e-05,6e-05,0.00505,0.01647,0,0.15146,1e-05,0.00472,2e-05,0.00671,0.00255,0.03961,0.09046,0,0.03463,2e-05,4e-05,3e-05
0.1,0,0.14835,0.03251,0,0.03133,0.01202,0.02155,0,1e-05,0.01375,0.00364,1e-05,0.01068,0.01611,0.00156,0.00292,0.02207,0.00373,0,0.0001,0.04248,0,0.08027,0,0.01058,0,2e-05,0,0,0.08371,0,0.01228,0.0051,0.00297,0.16522,0,1e-05,0.0436,1,0,0.0003,0.06305,0.00665,1e-05,0,0.00621,7e-05,1e-05,0,1e-05,0,1e-05,0.00476,0.01088,0,0.14692,0,0.0033,0,0.00701,0.00281,0.03601,0.09612,0,0.03338,0,0,0
0.12,0,0.15626,0.03791,0,0.03681,0.01436,0.02251,2e-05,4e-05,0.01484,0.00264,0.0001,0.00913,0.01487,0.0011,0.00289,0.02104,0.00414,1e-05,0.00083,0.04723,0,0.08281,0,0.01067,3e-05,0.00017,0,2e-05,0.08817,1e-05,0.01244,0.00511,0.00298,0.16645,0,0.0001,0.04574,1,7e-05,0.0003,0.06569,0.00679,9e-05,0.0001,0.00666,0.00057,6e-05,0.00116,0.0001,1e-05,0.00021,0.00462,0.00632,0,0.14075,3e-05,0.00144,0,0.00737,0.00328,0.03185,0.09903,2e-05,0.03205,2e-05,1e-05,0
0.14,0,0.16316,0.04246,0,0.04179,0.01643,0.02325,0,2e-05,0.01631,0.00151,3e-05,0.00705,0.01351,0.00071,0.00252,0.02,0.00401,0,0.00052,0.05255,0,0.08513,0.0011,0.01088,1e-05,2e-05,0,0,0.09123,0,0.01247,0.00512,0.00299,0.16544,0,4e-05,0.04821,1,2e-05,4e-05,0.06828,0.00685,3e-05,4e-05,0.00691,2e-05,3e-05,0.00249,1e-05,1e-05,0,0.00446,0.00248,0,0.13318,1e-05,0.00109,1e-05,0.00761,0.00349,0.02732,0.09862,1e-05,0.03061,0,0,0
0.16,0,0.16889,0.04629,9e-05,0.04608,0.01862,0.02389,6e-05,3e-05,0.01767,0.00081,6e-05,0.00558,0.01214,0.00052,0.00226,0.01906,0.0044,0.00015,0.01283,0.05847,0,0.08729,0.00252,0.01116,8e-05,6e-05,2e-05,4e-05,0.09309,7e-05,0.01267,0.00518,0.00304,0.16218,0,1e-05,0.05216,1,0.00033,4e-05,0.07084,0.00688,2e-05,0.00074,0.00739,0.00039,7e-05,0.00405,4e-05,0.00026,0.00021,0.00461,0.00371,0,0.12457,0.00025,0.00089,1e-05,0.0079,0.00383,0.02264,0.09546,0.00014,0.02921,3e-05,4e-05,5e-05
0.18,0,0.17332,0.04918,2e-05,0.0497,0.0201,0.02444,1e-05,1e-05,0.01909,0.00114,1e-05,0.00402,0.01087,0.00028,0.00177,0.0182,0.00439,0.00014,0.01531,0.06576,0,0.08878,0.00434,0.01155,3e-05,4e-05,1e-05,1e-05,0.09333,2e-05,0.01273,0.00521,0.00304,0.15713,0,0,0.05843,1,0.00017,1e-05,0.07283,0.00679,0,0.00304,0.00767,0.00013,2e-05,0.00554,0,0.0001,7e-05,0.0044,0.00262,0,0.1153,7e-05,0.00065,1e-05,0.00811,0.0042,0.01795,0.09016,5e-05,0.02759,1e-05,4e-05,1e-05
0.2,0,0.17705,0.05169,0,0.05274,0.02134,0.02469,0,0,0.02084,2e-05,0,0.00245,0.00946,5e-05,0.00098,0.01722,0.00435,4e-05,0.01172,0.0723,0,0.09011,0.00601,0.01198,0,0,0,0,0.09204,0,0.01281,0.00522,0.00306,0.15025,0,0,0.06374,1,0,0,0.07524,0.00671,0,0.00277,0.00806,1e-05,0,0.00758,0,0,0,0.00393,0.00129,0,0.10666,0,0.00039,0,0.00818,0.0044,0.01371,0.083,0,0.02623,0,0,0
0.22,0,0.18106,0.05453,0,0.05554,0.02264,0.02436,0,1e-05,0.02323,1e-05,0,0.0004,0.00766,1e-05,5e-05,0.01562,0.00414,2e-05,0.00406,0.07574,0,0.09189,0.00699,0.01247,0,0,0,0,0.08889,0,0.01287,0.00527,0.00311,0.14151,0,0,0.0691,1,0,1e-05,0.07932,0.0068,0,0.00557,0.00858,2e-05,0,0.01121,0.00016,0,3e-05,0.00342,0.00081,0,0.09983,0,0.00028,0,0.00788,0.00424,0.01025,0.07426,0,0.02538,0,0,0
0.24,0,0.18536,0.05723,0,0.05807,0.02374,0.02381,0,0,0.02585,0,0,1e-05,0.00604,0,0,0.0138,0.00381,0,0.00015,0.07843,0,0.0934,0.00767,0.013,0,0,0,0,0.08483,0,0.01292,0.00533,0.00316,0.13206,0,0,0.07433,1,0,0,0.0847,0.00694,0,0.00793,0.00904,0.00286,0,0.01566,0.00068,0,0,0.00289,0.00415,0,0.0945,0,2e-05,0,0.00738,0.00394,0.00746,0.06574,0,0.02482,0,0,0
0.26,0,0.19029,0.05935,3e-05,0.06033,0.02459,0.02335,1e-05,1e-05,0.02835,7e-05,1e-05,0.00019,0.00505,1e-05,0.00024,0.01225,0.00388,5e-05,0.00027,0.08209,1e-05,0.09392,0.00877,0.0136,3e-05,4e-05,0,1e-05,0.08065,2e-05,0.01307,0.0054,0.00323,0.12269,0,1e-05,0.07938,1,1e-05,7e-05,0.08992,0.00709,1e-05,0.00891,0.00932,0.00577,2e-05,0.01994,0.00116,6e-05,0.00022,0.00254,0.01557,0,0.08796,2e-05,6e-05,2e-05,0.00709,0.00375,0.00518,0.05841,2e-05,0.02437,3e-05,1e-05,1e-05
0.28,0,0.19763,0.06088,0,0.0624,0.02521,0.02286,0,0,0.03051,0,0,0,0.00472,0,0,0.01066,0.00347,0,0,0.08577,0,0.0936,0.00972,0.01405,0,0,0,0,0.07617,0,0.01305,0.00548,0.0033,0.1132,0,0,0.08386,0.00063,0,0,0.09278,0.00723,0,0.00873,0.00924,0.00791,0,0.02382,0.00136,0,0,0.00192,0.02799,0,0.08465,0,0,0,0.00679,0.00349,0.00323,0.05201,0,0.02391,0,0,0
0.3,0,0.21176,0.06208,0,0.06447,0.0256,0.02234,0,0,0.03266,0,0,0,0.0049,0,0,0.00932,0.00335,0,0,0.08909,0,0.09257,0.01068,0.01454,0,0,0,0,0.0702,0,0.01313,0.00555,0.00336,0.10139,0,0,0.0877,0,0,0,0.09547,0.00753,0,0.00714,0.00911,0.00893,0,0.02737,0.00146,0,0,0.00171,0.0521,0,0.08265,0,0,0,0.00659,0.00328,0.00203,0.04655,0,0.02379,0,0,0
0.32,0,0.24559,0.06315,0,0.06628,0.02574,0.02161,0,0,0.03511,0,0,0,0.00543,0,0,0.00854,0.00327,0,0,0.09176,0,0.09097,0.01172,0.01508,0,0,0,0,0.06598,0,0.01324,0.00555,0.00335,0.09627,0,0,0.09059,0,0,0,0.09872,0.00818,0,0.00361,0.00921,0.0074,0,0.03073,0.00138,0,0,0.00214,0.10894,0,0.08137,0,0,0,0.00653,0.00318,0.0021,0.04199,0,0.02405,0,0,0
0.34,0,0.2728,0.06374,0.00014,0.06807,0.02575,0.0208,0,1e-05,0.03715,0.00274,1e-05,0.00013,0.00645,1e-05,7e-05,0.0081,0.00326,3e-05,5e-05,0.09363,0,0.0892,0.01258,0.01556,1e-05,1e-05,0,0,0.06288,0,0.01338,0.00554,0.00333,0.09465,0,0,0.09252,0.0006,1e-05,1e-05,0.10189,0.00901,3e-05,0.0029,0.00924,0.00542,3e-05,0.03321,0.0012,4e-05,1e-05,0.00304,0.18092,0,0.08019,0,0,0,0.0065,0.00308,0.00275,0.03715,1e-05,0.02445,0,1e-05,1e-05
0.36,2e-05,0.29674,0.06365,0.00025,0.07008,0.02597,0.02004,0.00011,8e-05,0.03822,0.0076,0.00011,0.0002,0.008,0.00015,0.00074,0.00771,0.00365,0.00036,0.00035,0.09472,2e-05,0.08762,0.01303,0.01599,0.00013,0.0001,1e-05,4e-05,0.06069,2e-05,0.01356,0.00565,0.00339,0.09426,3e-05,3e-05,0.09308,0.00151,0.00032,0.0004,0.10462,0.00991,8e-05,0.00263,0.00917,0.00391,0.00018,0.03439,0.00116,0.00018,0.00034,0.00494,0.23441,2e-05,0.07876,0.00011,4e-05,2e-05,0.00654,0.00298,0.00341,0.03419,0.00017,0.02478,2e-05,0.00012,0.0001
0.38,9e-05,0.31483,0.06294,0.0002,0.07217,0.02583,0.01891,7e-05,6e-05,0.03832,0.01348,0.00011,0.00034,0.00986,0.0001,0.0006,0.00697,0.00348,0.00025,0.00025,0.09451,4e-05,0.08645,0.01298,0.01624,8e-05,8e-05,1e-05,3e-05,0.05944,1e-05,0.01368,0.00559,0.00336,0.0948,5e-05,2e-05,0.09201,0.00072,0.00022,0.00026,0.10669,0.01082,5e-05,0.00172,0.00872,0.00259,0.00013,0.03435,0.00085,0.00014,0.00024,0.00563,0.2715,3e-05,0.07722,0.0002,2e-05,2e-05,0.00646,0.00283,0.00432,0.03229,0.00014,0.02496,2e-05,8e-05,8e-05
0.4,0,0.32368,0.06186,5e-05,0.07433,0.02554,0.01803,1e-05,0,0.03767,0.02251,3e-05,4e-05,0.01165,2e-05,0.00016,0.00663,0.00322,0,1e-05,0.09315,0,0.08542,0.01269,0.01631,0,0,0,0,0.0584,0,0.01375,0.00553,0.00334,0.09542,0,0,0.08962,9e-05,2e-05,2e-05,0.10837,0.01169,1e-05,0.00101,0.00806,0.00131,4e-05,0.03352,0.00056,1e-05,5e-05,0.00567,0.27058,0,0.07592,1e-05,0,0,0.00635,0.00261,0.00508,0.03095,2e-05,0.02512,0,0,0
0.42,0,0.31992,0.06036,0,0.07688,0.02521,0.01808,0,0,0.03656,0.03506,0,1e-05,0.01304,0,0,0.008,0.00328,0,0,0.09107,0,0.08465,0.01254,0.01631,0,0,0,0,0.05679,0,0.01377,0.00564,0.00349,0.09533,0,0,0.08642,0,0,0,0.1098,0.0125,0,0.00047,0.00749,0.00062,0,0.03236,0.00061,0,0,0.00565,0.21576,0,0.07551,0,0,0,0.00624,0.0023,0.00501,0.03008,0,0.02543,0,0,0
0.44,3e-05,0.30146,0.05844,0.00011,0.08584,0.02483,0.01838,4e-05,6e-05,0.03513,0.05401,8e-05,0.00139,0.01431,4e-05,4e-05,0.01004,0.0037,0.00012,0.00027,0.08745,1e-05,0.08559,0.0122,0.01627,7e-05,4e-05,1e-05,0,0.05583,0,0.01378,0.00581,0.00366,0.09525,1e-05,2e-05,0.08252,9e-05,7e-05,0.00013,0.11136,0.01329,4e-05,0.00049,0.00716,0.00064,0.00014,0.03118,0.00087,6e-05,0.0002,0.00557,0.15702,1e-05,0.07622,7e-05,3e-05,1e-05,0.00625,0.00204,0.00474,0.03001,4e-05,0.02566,1e-05,0.00011,3e-05
0.46,0,0.27066,0.0563,0,0.15759,0.02434,0.01831,0,0,0.03331,0.07537,0,0.00157,0.01546,0,0,0.01157,0.00355,0,0,0.08204,0,0.09168,0.01138,0.01611,0,0,0,0,0.05615,0,0.01374,0.00567,0.0037,0.09585,0,0,0.07782,0,0,0,0.11301,0.01394,0,4e-05,0.00665,4e-05,0,0.02998,0.00114,0,0,0.00477,0.11372,0,0.07826,0,0,0,0.00614,0.00178,0.00472,0.03088,0,0.02564,0,0,0
0.48,4e-05,0.23172,0.05415,0.00011,0.26989,0.02408,0.01796,3e-05,5e-05,0.03149,0.09685,7e-05,0.00148,0.01632,5e-05,8e-05,0.01306,0.00378,0.00012,0.00037,0.07562,2e-05,0.10124,0.01054,0.01602,7e-05,0.00016,2e-05,2e-05,0.05722,0,0.01378,0.00572,0.00383,0.09675,4e-05,2e-05,0.07323,7e-05,0.00013,0.00012,0.11498,0.01459,4e-05,0.00079,0.00662,0.00011,0.00019,0.02907,0.00154,7e-05,0.00013,0.0045,0.08081,2e-05,0.0825,0.0001,3e-05,1e-05,0.0061,0.00159,0.00417,0.03269,8e-05,0.02553,2e-05,8e-05,8e-05
0.5,4e-05,0.19823,0.05256,0.00013,0.45739,0.02381,0.01832,5e-05,5e-05,0.0296,0.10919,0.00014,0.00355,0.01684,7e-05,9e-05,0.01432,0.00385,0.00014,0.00043,0.06826,2e-05,0.11057,0.00918,0.01587,0.00011,0.00015,2e-05,3e-05,0.05961,1e-05,0.01375,0.00564,0.00387,0.09901,0.00019,2e-05,0.06937,8e-05,0.00019,0.00012,0.1174,0.01497,6e-05,0.00069,0.00685,0.00017,0.00023,0.02791,0.00198,6e-05,0.00021,0.0039,0.05316,2e-05,0.08744,0.0001,4e-05,2e-05,0.00624,0.00153,0.00472,0.03547,7e-05,0.02513,2e-05,0.0001,0.00015
0.52,1e-05,0.18744,0.0521,3e-05,0.81669,0.02336,0.02122,1e-05,3e-05,0.02773,0.12324,5e-05,0.01376,0.01722,2e-05,3e-05,0.01521,0.0035,5e-05,0.00012,0.06003,0,0.12257,0.00674,0.01558,2e-05,4e-05,1e-05,1e-05,0.06458,0,0.01375,0.00524,0.00353,0.10406,2e-05,1e-05,0.06718,2e-05,5e-05,3e-05,0.11998,0.01476,2e-05,0.00036,0.00691,4e-05,5e-05,0.02621,0.00245,2e-05,5e-05,0.00295,0.04359,1e-05,0.08961,2e-05,1e-05,0,0.00678,0.00202,0.00849,0.03839,2e-05,0.02477,0,2e-05,3e-05
0.54,2e-05,0.18226,0.05174,0.00011,1,0.02307,0.02673,3e-05,0.0001,0.02528,0.12331,0.00015,0.02584,0.01737,9e-05,0.00012,0.01622,0.00348,0.00018,0.00055,0.05153,2e-05,0.13409,0.00404,0.01533,7e-05,0.00012,2e-05,1e-05,0.06976,1e-05,0.01385,0.00489,0.00322,0.11024,4e-05,2e-05,0.06616,7e-05,0.00017,0.0001,0.12212,0.01401,7e-05,0.00127,0.00728,0.00021,0.00015,0.02455,0.00297,8e-05,0.00024,0.00254,0.03914,1e-05,0.09064,8e-05,3e-05,1e-05,0.00767,0.0029,0.01375,0.04036,5e-05,0.02465,2e-05,7e-05,0.00015
0.56,6e-05,0.17912,0.05051,0.00019,1,0.02267,0.03061,5e-05,0.00014,0.02327,0.09371,0.00018,0.03237,0.01699,0.00013,0.00011,0.01655,0.00329,0.00048,0.00105,0.04319,6e-05,0.14158,0.00167,0.01509,0.00013,0.00093,3e-05,4e-05,0.07177,2e-05,0.01389,0.0046,0.00346,0.11525,3e-05,3e-05,0.06553,0.00011,0.00023,0.00012,0.12362,0.01289,8e-05,0.00143,0.00786,0.00027,0.00019,0.02264,0.00335,0.00011,0.00037,0.00256,0.03566,3e-05,0.09047,0.00014,0.00022,1e-05,0.00847,0.00428,0.01851,0.0416,9e-05,0.02469,2e-05,0.00013,0.00117
0.58,3e-05,0.17658,0.04845,0.00016,1,0.02209,0.03234,4e-05,0.0001,0.0213,0.06526,0.00014,0.03849,0.01595,0.00013,8e-05,0.0161,0.00271,0.00037,0.00096,0.03508,4e-05,0.14508,0.00132,0.0149,0.0001,0.00073,3e-05,3e-05,0.07223,2e-05,0.01389,0.00423,0.00291,0.1182,3e-05,3e-05,0.06471,8e-05,0.00017,9e-05,0.1241,0.01129,8e-05,0.00123,0.00802,0.00022,0.00016,0.02148,0.00369,7e-05,0.00028,0.00181,0.03443,3e-05,0.08877,0.0001,0.0036,3e-05,0.00916,0.00493,0.0235,0.04138,7e-05,0.02482,2e-05,0.00012,0.00092
0.6,3e-05,0.17456,0.04556,0.00012,1,0.02138,0.03353,3e-05,0.0001,0.0193,0.03797,0.0001,0.0359,0.01472,0.00011,6e-05,0.01598,0.00209,0.00041,0.00086,0.02679,3e-05,0.14311,0.0011,0.01461,7e-05,0.0006,2e-05,3e-05,0.07033,1e-05,0.01386,0.00389,0.00243,0.11859,3e-05,2e-05,0.06429,8e-05,0.00019,7e-05,0.12653,0.01006,9e-05,0.00157,0.00932,0.0003,0.00014,0.0208,0.00396,7e-05,0.00027,0.00138,0.03077,3e-05,0.08374,9e-05,0.00703,3e-05,0.00982,0.00564,0.02804,0.04007,6e-05,0.0251,2e-05,9e-05,0.00076
0.62,0,0.17377,0.04235,1e-05,1,0.0203,0.03801,0,0,0.01772,0.01868,0,0.02482,0.0137,1e-05,0,0.01742,0.00116,0.00076,0.00011,0.01786,0,0.13416,0.0009,0.01417,0,0.00037,0,0,0.06429,0,0.01369,0.00367,0.00205,0.11693,0,0,0.0646,0,1e-05,1e-05,0.1332,0.00973,1e-05,0.00076,0.01506,2e-05,0,0.0198,0.00403,0,6e-05,0.00141,0.01932,0,0.08085,0,0.01011,0,0.01036,0.00619,0.03114,0.0387,0,0.02564,0,0,0.00046
0.64,0,0.17418,0.03924,0,1,0.01932,0.04355,0,3e-05,0.01619,0.0022,0,0.01473,0.01241,1e-05,0,0.01934,0.00166,0.00115,2e-05,0.009,0,0.12094,0.00077,0.01381,0,0.00024,0,0,0.05858,0,0.01355,0.0036,0.00174,0.11504,0,0,0.06551,0,1e-05,0,0.14107,0.00963,1e-05,0.00165,0.02228,0,2e-05,0.01885,0.00413,0,0.00145,0.00149,0.00808,0,0.07929,0,0.01303,0,0.0109,0.00678,0.03383,0.03746,0,0.02639,0,3e-05,0.00016
0.66,0,0.17604,0.03631,1e-05,1,0.01833,0.04688,0,1e-05,0.0144,0.00173,1e-05,0.00841,0.01034,1e-05,1e-05,0.02046,0.00298,0.00226,7e-05,0.00075,0,0.10578,0.00067,0.01347,1e-05,0.00013,0,0,0.05378,0,0.01342,0.00349,0.00159,0.11386,0,0,0.06657,0,1e-05,0,0.1469,0.00904,0,0.03689,0.02704,7e-05,4e-05,0.01816,0.00431,1e-05,0.00419,0.00304,0.00053,0,0.07837,1e-05,0.01583,0,0.01134,0.00732,0.03671,0.03637,0,0.02727,0,1e-05,0.00016
0.68,0,0.18131,0.03385,2e-05,1,0.01734,0.04829,0,0,0.01241,0.00101,2e-05,0.00239,0.00752,1e-05,1e-05,0.021,0.00119,0.00196,0.02118,0.00038,0,0.08988,0.00035,0.01318,7e-05,0,0,0,0.04948,0,0.01333,0.00345,0.00159,0.11336,0,0,0.06772,5e-05,2e-05,2e-05,0.15081,0.00798,2e-05,0.06741,0.02981,0.00042,8e-05,0.01765,0.00458,0.00014,0.00364,0.00184,0.00023,0.00862,0.07759,0,0.01811,1e-05,0.0118,0.00783,0.03959,0.03511,4e-05,0.02832,1e-05,3e-05,0.00036
0.7,0,0.19792,0.03155,0,1,0.01629,0.04901,0,0,0.01046,0.00044,0,0.00092,0.00424,1e-05,0,0.02122,0.00023,0.00158,0.0297,0.00018,0,0.07286,0.00016,0.01293,1e-05,0,0,0,0.04508,0,0.01319,0.00339,0.0014,0.11305,0,0,0.06863,8e-05,0,0,0.15249,0.00653,0,0.07877,0.02975,0.00471,3e-05,0.01701,0.00486,4e-05,0.00444,0.00059,7e-05,0.01655,0.07646,0,0.02013,0,0.01193,0.00828,0.04226,0.0333,0,0.02957,1e-05,0,0.00016
0.72,0,0.22354,0.02896,0,1,0.01523,0.05088,0,0,0.00883,1e-05,0,1e-05,0.00088,0,0,0.02269,1e-05,0.0015,0.02121,6e-05,0,0.05965,1e-05,0.01281,0,0,0,0,0.04026,0,0.01305,0.00337,0.00127,0.11255,0,0,0.06909,2e-05,0,1e-05,0.15205,0.0052,3e-05,0.06318,0.02717,0.0026,0,0.01589,0.00509,0,0.00718,0.00025,0,0.02341,0.07455,0,0.02147,0,0.01182,0.00844,0.0446,0.03066,0,0.03096,0,0,1e-05
