T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.03142,-0.00555,-0.00314,0.0095,0.02742,-0.01896,0.03737,-0.05549,-0.05741,-0.232,0.21449,-0.07803,-1.11368,0.17047,-0.41565,-1.08001,-0.54548,-0.22565,-0.15504,-1.63346,1.11109,-1.04478,-0.99649,-1.6,0.36982,3.19868,-0.07553,0.11525,0.53835,0.01094,-0.01185,-0.07661,-0.04049,-0.08253,0.14062,0.55376,0.01263,0.02003,-0.09284,-0.04399
0.02,0.03288,-0.00577,-0.00559,-0.00476,0.03081,-0.01628,0.02756,-0.04462,-0.10597,-0.27781,0.24867,-0.08695,-1.23042,0.17885,-0.6754,-1.33333,-0.47135,-0.24089,-0.13405,-1.9748,1.33049,-1.14452,-1.34284,-2.2843,0.56682,3.61505,-0.08564,0.14372,0.73701,0.02105,-0.01887,-0.09856,-0.05333,-0.09323,0.14977,0.61936,0.01549,0.02038,-0.10345,-0.04859
0.04,0.03279,-0.00589,-0.00895,-0.03042,0.03391,-0.01064,0.00782,-0.02482,-0.17231,-0.33819,0.2918,-0.09709,-1.35681,0.18096,-1.03875,-1.66359,-0.33268,-0.25429,-0.09339,-2.42548,1.6103,-1.2492,-1.79571,-3.18649,0.83276,4.10436,-0.0948,0.17902,0.99864,0.03512,-0.02882,-0.12601,-0.06959,-0.10412,0.15697,0.69339,0.01921,0.01966,-0.11464,-0.05323
0.06,0.03039,-0.00584,-0.01306,-0.07026,0.03637,-0.00129,-0.02421,0.00564,-0.25444,-0.4136,0.34316,-0.10766,-1.48549,0.17412,-1.50696,-2.06381,-0.11497,-0.26155,-0.02834,-2.98568,1.94001,-1.34377,-2.33577,-4.29269,1.16729,4.61977,-0.10143,0.21838,1.31013,0.05332,-0.0414,-0.15677,-0.08808,-0.11392,0.15944,0.76558,0.02366,0.01744,-0.12436,-0.05688
0.08,0.0248,-0.0055,-0.01773,-0.12688,0.03763,0.01251,-0.07086,0.04831,-0.34878,-0.50296,0.40083,-0.11753,-1.60407,0.15499,-2.07302,-2.51821,0.19531,-0.25769,0.0656,-3.64412,2.3015,-1.4091,-2.93153,-5.56384,1.56309,5.09933,-0.10346,0.25794,1.65154,0.07548,-0.05613,-0.18783,-0.10713,-0.12087,0.15398,0.82321,0.02858,0.01318,-0.13014,-0.05831
0.1,0.01506,-0.0048,-0.02269,-0.20253,0.03693,0.03145,-0.13431,0.10441,-0.45041,-0.60357,0.46183,-0.12536,-1.69572,0.11961,-2.72127,-3.0034,0.60877,-0.23792,0.19222,-4.37818,2.67098,-1.42474,-3.54213,-6.93442,2.0049,5.47551,-0.09828,0.29326,1.99835,0.10106,-0.07239,-0.21572,-0.1248,-0.12275,0.1374,0.8531,0.03369,0.00636,-0.12939,-0.05629
0.12,0.00012,-0.00365,-0.0276,-0.29898,0.03333,0.0561,-0.21656,0.1747,-0.55324,-0.71126,0.52238,-0.12975,-1.74047,0.06364,-3.42711,-3.49001,1.13086,-0.19853,0.3539,-5.15526,3.02141,-1.37185,-4.12021,-8.31297,2.46914,5.68502,-0.08277,0.31966,2.32364,0.12903,-0.08957,-0.23677,-0.13902,-0.11703,0.10706,0.84379,0.03865,-0.00352,-0.11983,-0.04973
0.14,-0.02103,-0.00208,-0.03216,-0.41735,0.02563,0.08687,-0.31931,0.2593,-0.65028,-0.82061,0.5783,-0.12947,-1.71719,-0.01737,-4.15722,-3.94505,1.75941,-0.13775,0.55096,-5.93526,3.32517,-1.23628,-4.61509,-9.58503,2.92421,5.67872,-0.05338,0.3327,2.60038,0.15778,-0.10706,-0.24749,-0.14776,-0.10092,0.06132,0.78765,0.04313,-0.01684,-0.0998,-0.03789
0.16,-0.04935,-0.00015,-0.03601,-0.55797,0.01244,0.12402,-0.44393,0.3575,-0.7338,-0.92541,0.62547,-0.12361,-1.60606,-0.12759,-4.87029,-4.33482,2.48226,-0.0566,0.78095,-6.67408,3.55702,-1.01147,-4.97658,-10.61959,3.33177,5.43084,-0.00614,0.3286,2.80392,0.1851,-0.1244,-0.24488,-0.14928,-0.07156,2e-05,0.6829,0.0468,-0.03384,-0.06862,-0.02051
0.18,-0.08564,0.0019,-0.03887,-0.72027,-0.00781,0.16763,-0.59136,0.46774,-0.79577,-1.01909,0.66027,-0.11183,-1.39111,-0.27049,-5.51857,-4.62812,3.27513,0.04052,1.03797,-7.32745,3.69701,-0.70073,-5.15929,-11.27921,3.64918,4.94592,0.06321,0.30469,2.91466,0.20806,-0.14127,-0.22682,-0.14224,-0.02611,-0.0752,0.5352,0.04936,-0.05448,-0.02684,0.00202
0.2,-0.13048,0.00374,-0.04049,-0.90253,-0.03688,0.21764,-0.76198,0.58748,-0.8282,-1.09514,0.67993,-0.09442,-1.06245,-0.44837,-6.05007,-4.79926,4.10024,0.14565,1.31215,-7.85461,3.73245,-0.31823,-5.127,-11.43406,3.83314,4.26146,0.15908,0.25976,2.92048,0.22306,-0.15755,-0.19239,-0.12596,0.03806,-0.16078,0.35846,0.05054,-0.07845,0.02357,0.02863
0.22,-0.18417,0.00487,-0.04073,-1.10164,-0.07659,0.27385,-0.95552,0.71335,-0.82369,-1.14743,0.68266,-0.07232,-0.61769,-0.66194,-6.41131,-4.83033,4.90603,0.24749,1.58942,-8.22074,3.65871,0.11192,-4.85654,-10.97906,3.84447,3.44413,0.28587,0.19427,2.81868,0.22583,-0.17329,-0.14207,-0.10053,0.12331,-0.25139,0.17441,0.05007,-0.10506,0.07926,0.05755
0.24,-0.24664,0.00463,-0.03957,-1.3128,-0.12881,0.33603,-1.17078,0.84117,-0.77593,-1.17027,0.66752,-0.04702,-0.06227,-0.90989,-6.55075,-4.71237,5.62828,0.33244,1.85162,-8.39813,3.47834,0.55868,-4.34088,-9.85258,3.65353,2.57937,0.44773,0.11039,2.61705,0.21152,-0.18867,-0.07795,-0.06691,0.2316,-0.34046,0.01074,0.0476,-0.13326,0.13577,0.08648
0.26,-0.31744,0.00228,-0.03715,-1.52921,-0.1953,0.40393,-1.40548,0.9663,-0.68035,-1.15848,0.63415,-0.02034,0.59108,-1.18868,-6.42285,-4.44565,6.19319,0.38596,2.07712,-8.36629,3.1991,0.98863,-3.59118,-8.05373,3.24571,1.75609,0.64827,0.01179,2.33387,0.17489,-0.20389,-0.00364,-0.02693,0.36443,-0.42092,-0.10191,0.04269,-0.16163,0.18795,0.11279
0.28,-0.39563,-0.00303,-0.03378,-1.74193,-0.27757,0.4774,-1.65608,1.08385,-0.53468,-1.10744,0.58245,0.00587,1.32335,-1.49229,-5.99271,-4.03904,6.52231,0.39441,2.24206,-8.11167,2.83154,1.37122,-2.63772,-5.65402,2.62564,1.05052,0.89012,-0.0967,1.9969,0.11061,-0.21906,0.07588,0.01676,0.52271,-0.48621,-0.13377,0.03474,-0.18843,0.23048,0.13377
0.3,-0.47978,-0.01216,-0.02996,-1.93982,-0.37665,0.55642,-1.91757,1.18905,-0.33963,-1.01324,0.51235,0.02993,2.11038,-1.81219,-5.24094,-3.50891,6.53945,0.34682,2.32235,-7.62748,2.3869,1.6832,-1.52934,-2.79766,1.81861,0.51332,1.17453,-0.2097,1.64099,0.01358,-0.23414,0.15461,0.06091,0.70653,-0.53118,-0.05983,0.02295,-0.21171,0.25851,0.14699
0.32,-0.56793,-0.02589,-0.02637,-2.10975,-0.49283,0.64109,-2.18344,1.27747,-0.09925,-0.87306,0.42379,0.05055,2.92386,-2.13745,-4.1679,-2.87711,6.17902,0.23643,2.29609,-6.91351,1.87586,1.91146,-0.33075,0.31397,0.86786,0.16365,1.50067,-0.32195,1.30419,-0.12055,-0.2488,0.22605,0.10192,0.9149,-0.55291,0.13664,0.00639,-0.22941,0.26811,0.15046
0.34,-0.65751,-0.0449,-0.02383,-2.23701,-0.6253,0.73153,-2.44561,1.34517,0.17881,-0.68558,0.31693,0.06688,3.73204,-2.45495,-2.79674,-2.16833,5.39538,0.06184,2.14664,-5.97614,1.30821,2.05363,0.8824,3.45407,-0.17249,-0.0087,1.86498,-0.42916,1.02241,-0.29484,-0.26236,0.28398,0.13625,1.14532,-0.55121,0.46138,-0.01598,-0.23952,0.25672,0.14292
0.36,-0.7454,-0.06959,-0.02324,-2.306,-0.77185,0.82779,-2.69452,1.38884,0.48345,-0.45161,0.1925,0.07857,4.50069,-2.7499,-1.17487,-1.40725,4.17233,-0.1724,1.86567,-4.82844,0.69342,2.11671,2.03032,6.41245,-1.24727,-0.03448,2.26055,-0.52884,0.82345,-0.51052,-0.27383,0.3232,0.1609,1.39335,-0.52884,0.90745,-0.04508,-0.24027,0.22339,0.12388
0.38,-0.82796,-0.10007,-0.02554,-2.30132,-0.92856,0.92965,-2.91963,1.4059,0.80045,-0.17456,0.05223,0.08567,5.19432,-3.00662,0.62666,-0.61612,2.53138,-0.45574,1.45594,-3.49047,0.04189,2.11438,3.03668,9.03629,-2.30994,0.04701,2.67666,-0.6209,0.72174,-0.76636,-0.28186,0.34034,0.17383,1.65232,-0.49139,1.45473,-0.08165,-0.23035,0.16898,0.09378
0.4,-0.90121,-0.13602,-0.03155,-2.20897,-1.08965,1.03647,-3.10998,1.39467,1.11319,0.13908,-0.10071,0.08857,5.77803,-3.20963,2.5162,0.18632,0.53677,-0.77215,0.93286,-1.98968,-0.63377,2.06375,3.83544,11.25618,-3.32858,0.19904,3.0986,-0.70783,0.71523,-1.05828,-0.28488,0.33431,0.17422,1.91314,-0.44686,2.07082,-0.12597,-0.20905,0.09604,0.05388
0.42,-0.96107,-0.17669,-0.0419,-2.01776,-1.24747,1.147,-3.25515,1.3545,1.40361,0.47975,-0.26155,0.0879,6.22021,-3.34482,4.3878,0.98433,-1.70468,-1.10136,0.32423,-0.36084,-1.31764,1.98197,4.37611,13.08684,-4.28585,0.39425,3.50795,-0.79418,0.78579,-1.37898,-0.28122,0.3064,0.1626,2.16441,-0.40484,2.71349,-0.17774,-0.1764,0.00867,0.00624
0.44,-1.00365,-0.22088,-0.05694,-1.72058,-1.39272,1.25918,-3.34627,1.28585,1.65361,0.83515,-0.42397,0.0844,6.49567,-3.4007,6.13075,1.76293,-4.05025,-1.42074,-0.33215,1.35491,-1.99005,1.88336,4.62669,14.59989,-5.17211,0.61582,3.88331,-0.8854,0.90336,-1.71788,-0.26935,0.25988,0.1406,2.39278,-0.37527,3.33474,-0.2359,-0.1332,-0.08794,-0.04655
0.46,-1.02567,-0.26694,-0.0766,-1.31571,-1.51488,1.36997,-3.37718,1.1904,1.84666,1.19109,-0.58048,0.07887,6.58929,-3.36969,7.64156,2.50495,-6.33377,-1.70777,-0.99281,3.11171,-2.62801,1.777,4.5746,15.87675,-5.97433,0.85361,4.20154,-0.98615,1.03305,-2.06145,-0.24802,0.1992,0.11051,2.58376,-0.36708,3.88593,-0.29856,-0.08099,-0.18808,-0.10155
0.48,-1.0248,-0.31292,-0.10031,-0.80798,-1.60298,1.47541,-3.34553,1.07097,1.96969,1.53256,-0.72305,0.07203,6.49933,-3.24933,8.8362,3.18822,-8.38212,-1.94269,-1.61376,4.86128,-3.20628,1.66542,4.22626,16.95754,-6.66481,1.09794,4.43953,-1.09851,1.14331,-2.39371,-0.21658,0.12908,0.07483,2.7228,-0.38677,4.32328,-0.363,-0.02198,-0.28607,-0.15584
0.5,-1.00006,-0.35664,-0.12699,-0.20966,-1.64653,1.57067,-3.2537,0.93158,2.01485,1.84486,-0.84387,0.06453,6.23944,-3.04323,9.65995,3.78439,-10.03308,-2.11092,-2.15564,6.55503,-3.69895,1.54425,3.60549,17.80431,-7.19475,1.33396,4.57628,-1.22066,1.21311,-2.69712,-0.17509,0.05371,0.03581,2.79665,-0.43737,4.61248,-0.42572,0.04108,-0.37676,-0.20663
0.52,-0.95197,-0.39582,-0.15506,0.45913,-1.63663,1.65044,-3.10901,0.7771,1.98093,2.1146,-0.93618,0.0569,5.83823,-2.76122,10.09235,4.26021,-11.15237,-2.20488,-2.58771,8.14593,-4.08136,1.40312,2.75114,18.29317,-7.4963,1.53923,4.59494,-1.34606,1.23616,-2.95361,-0.12445,-0.0238,-0.00486,2.79474,-0.51786,4.73158,-0.4827,0.10504,-0.4558,-0.25151
0.54,-0.88255,-0.4283,-0.18254,1.17072,-1.56701,1.70928,-2.92317,0.6129,1.8742,2.33056,-0.9951,0.0495,5.33606,-2.41877,10.14606,4.58157,-11.64824,-2.22488,-2.89041,9.58991,-4.33216,1.22759,1.7137,18.24025,-7.49429,1.68581,4.48461,-1.46377,1.22135,-3.14585,-0.06638,-0.10151,-0.0461,2.71049,-0.62338,4.67165,-0.52972,0.16649,-0.51967,-0.28839
