T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,3.59101,-6.02239,0.07517,1.96738,-0.25466,-0.01972,5.78882,-3.62589,-0.34244,0.08283,4.64723,-0.02839,-0.27823,6.10841,-0.44169,-0.07751,-0.69417,0.06748,-0.0204,0.10289,-2.48666,0.0997,0.04694,-2.12481,1.93288,-0.76734,-2.58545,-2.58131,-0.41486,-0.66005,-1.50265,1.67845,0.40644,0.92796
0.02,3.51606,-5.97708,0.0235,1.94474,-0.26144,-0.02217,5.77411,-3.67484,-0.34415,0.07591,4.63383,-0.0289,-0.27723,6.15663,-0.4552,-0.08014,-0.63816,0.0668,-0.02302,0.10855,-2.60857,0.08678,0.02194,-2.14565,1.94038,-0.77204,-2.58127,-2.5933,-0.43052,-0.67897,-1.50641,1.67901,0.40687,0.92893
0.04,3.50921,-5.94009,-0.01462,1.92067,-0.2708,-0.02523,5.77965,-3.72243,-0.34576,0.0772,4.62047,-0.02938,-0.27738,6.23465,-0.4577,-0.08009,-0.57085,0.06676,-0.02638,0.11573,-2.73787,0.07038,-0.00325,-2.1675,1.94815,-0.77688,-2.57748,-2.60848,-0.45423,-0.69598,-1.51087,1.6797,0.40707,0.92923
0.06,3.56614,-5.90768,-0.02991,1.89501,-0.28258,-0.02865,5.80688,-3.76581,-0.34717,0.0872,4.60721,-0.02978,-0.27869,6.34034,-0.44834,-0.07742,-0.49325,0.06733,-0.03059,0.1244,-2.87246,0.05021,-0.02838,-2.19073,1.95646,-0.78206,-2.57465,-2.62444,-0.4853,-0.71135,-1.51549,1.68059,0.40702,0.92857
0.08,3.66176,-5.87736,-0.0112,1.86764,-0.2975,-0.0321,5.85771,-3.81153,-0.34872,0.1039,4.59317,-0.02996,-0.28087,6.47491,-0.43428,-0.07247,-0.40298,0.06863,-0.03514,0.13463,-3.02101,0.02687,-0.05607,-2.2117,1.96264,-0.78552,-2.56784,-2.63549,-0.52005,-0.72898,-1.51786,1.68133,0.4073,0.9302
0.1,3.80917,-5.83777,0.0437,1.83764,-0.31224,-0.03509,5.92917,-3.835,-0.34954,0.13178,4.58045,-0.0301,-0.28445,6.61831,-0.40094,-0.06534,-0.31361,0.07022,-0.04115,0.14544,-3.15536,0.00113,-0.07968,-2.23896,1.97311,-0.79221,-2.56946,-2.64488,-0.55973,-0.74162,-1.5207,1.68297,0.40644,0.92546
0.12,4.02482,-5.77642,0.12821,1.80313,-0.32278,-0.03719,6.01345,-3.8091,-0.34877,0.17511,4.57156,-0.03055,-0.28988,6.74155,-0.33178,-0.0567,-0.24255,0.0714,-0.05004,0.15548,-3.24233,-0.02424,-0.09188,-2.28451,1.99676,-0.80875,-2.59581,-2.65561,-0.60814,-0.74031,-1.52841,1.68661,0.40285,0.90504
0.14,4.23721,-5.69437,0.24587,1.76452,-0.33101,-0.03818,6.11314,-3.76029,-0.34774,0.22707,4.56391,-0.03115,-0.29639,6.85154,-0.24942,-0.04752,-0.18149,0.07257,-0.05984,0.16491,-3.31452,-0.04349,-0.10122,-2.33587,2.02441,-0.82812,-2.63018,-2.66058,-0.65397,-0.73518,-1.53563,1.69115,0.3982,0.87834
0.16,4.387,-5.59769,0.40008,1.72242,-0.33891,-0.03802,6.22702,-3.71186,-0.34744,0.28103,4.55543,-0.03169,-0.30314,6.94962,-0.17451,-0.03877,-0.12516,0.07402,-0.06901,0.17365,-3.39815,-0.05339,-0.114,-2.38366,2.04887,-0.84488,-2.65936,-2.65402,-0.68977,-0.73509,-1.53846,1.69554,0.394,0.85387
0.18,4.47432,-5.4923,0.58196,1.67515,-0.34591,-0.03678,6.33911,-3.66196,-0.3477,0.33415,4.54696,-0.0323,-0.30941,7.00705,-0.1086,-0.03215,-0.08542,0.07514,-0.07856,0.18053,-3.481,-0.05446,-0.1268,-2.43552,2.07587,-0.86307,-2.69254,-2.63172,-0.72493,-0.73947,-1.54074,1.69956,0.39038,0.83291
0.2,4.44703,-5.36004,0.7882,1.62718,-0.34821,-0.03429,6.46864,-3.59761,-0.34795,0.39257,4.53845,-0.03293,-0.31697,7.03584,-0.04372,-0.02653,-0.06189,0.07644,-0.08661,0.18532,-3.57027,-0.03741,-0.14096,-2.48057,2.09712,-0.87734,-2.71836,-2.61924,-0.73366,-0.74248,-1.53903,1.70461,0.38567,0.80436
0.22,4.25745,-5.17916,1.01584,1.58475,-0.34179,-0.03041,6.63919,-3.50411,-0.34741,0.46407,4.53012,-0.03338,-0.32801,7.05469,0.03103,-0.01967,-0.05069,0.07862,-0.09077,0.18803,-3.6749,0.00468,-0.1578,-2.50632,2.10253,-0.8813,-2.72237,-2.65094,-0.68814,-0.73689,-1.52823,1.71208,0.37792,0.75516
