T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-6.99999,687.71363,2.7052,0.00238,0.07039,-0.00236,-0.00237,0.01205,-0.00238,0.00238,0.00027,-0.00236
0.02,-6.99999,687.71158,2.57361,0.00333,0.06261,-0.0033,-0.00331,0.01562,-0.00333,0.00333,0.00038,-0.0033
0.04,-6.99999,687.70968,2.43097,0.00439,0.05423,-0.00436,-0.00437,0.01924,-0.00439,0.00439,0.0005,-0.00436
0.06,-6.99998,687.70844,2.27415,0.00549,0.04515,-0.00546,-0.00547,0.02246,-0.00549,0.00549,0.00063,-0.00546
0.08,-6.99998,687.70855,2.09969,0.00653,0.03523,-0.00649,-0.00651,0.02467,-0.00653,0.00653,0.00075,-0.00649
0.1,-6.99998,687.71094,1.90407,0.00733,0.02437,-0.00729,-0.0073,0.02503,-0.00733,0.00733,0.00085,-0.00729
0.12,-6.99998,687.71675,1.68376,0.00766,0.01247,-0.00762,-0.00763,0.02245,-0.00766,0.00766,0.00089,-0.00762
0.14,-6.99998,687.72738,1.43523,0.00721,-0.00054,-0.00718,-0.00719,0.01562,-0.00721,0.00721,0.00084,-0.00718
0.16,-6.99999,687.74442,1.15504,0.00561,-0.0147,-0.0056,-0.0056,0.00301,-0.0056,0.00561,0.00066,-0.0056
0.18,-7,687.76957,0.83987,0.00241,-0.03003,-0.00243,-0.00242,0,-0.0024,0.00241,0.0003,-0.00243
0.2,-7.00002,687.80451,0.48668,-0.00289,-0.0465,0.00282,0.00284,0,0.00289,-0.00289,-0.0003,0.00282
0.22,-7.00005,687.85069,0.09305,-0.01078,-0.06402,0.01064,0.0107,0,0.01078,-0.01078,-0.0012,0.01064
0.24,-7.00008,687.90904,-0.34247,-0.02173,-0.08243,0.02151,0.0216,0,0.02173,-0.02173,-0.00246,0.02151
0.26,-7.00013,687.97951,-0.81985,-0.03608,-0.10145,0.03576,0.03589,0,0.03608,-0.03608,-0.0041,0.03576
0.28,-7.00019,688.06063,-1.33711,-0.05395,-0.12069,0.0535,0.05367,0,0.05395,-0.05395,-0.00616,0.0535
0.3,-7.00025,688.14881,-1.88987,-0.07504,-0.13962,0.07446,0.07469,0,0.07504,-0.07504,-0.00859,0.07446
0.32,-7.00032,688.23769,-2.47097,-0.09853,-0.15756,0.09781,0.09809,0,0.09853,-0.09853,-0.01131,0.09781
0.34,-7.00038,688.31735,-3.07032,-0.12282,-0.17365,0.12196,0.1223,0,0.12281,-0.12282,-0.01413,0.12196
0.36,-7.00044,688.37357,-3.67492,-0.1453,-0.18688,0.14436,0.14473,0,0.14529,-0.1453,-0.01676,0.14436
0.38,-7.00047,688.38722,-4.26923,-0.16216,-0.19609,0.16119,0.16157,0,0.16214,-0.16216,-0.01876,0.16119
0.4,-7.00047,688.33387,-4.83601,-0.16813,-0.20001,0.16724,0.16759,0,0.16811,-0.16813,-0.01952,0.16724
0.42,-7.00039,688.18392,-5.35774,-0.15638,-0.19731,0.15573,0.15599,0,0.15635,-0.15638,-0.01827,0.15573
0.44,-7.00023,687.90336,-5.81873,-0.11847,-0.18673,0.11827,0.11836,0,0.11844,-0.11847,-0.01404,0.11827
0.46,-6.99995,687.45559,-6.20785,-0.04452,-0.16719,0.04506,0.04486,0.42214,0.0445,-0.04452,-0.00567,0.04506
0.48,-6.99952,686.80449,-6.52061,0.07636,-0.13788,-0.07473,-0.07536,1.08082,-0.07638,0.07636,0.00808,-0.07473
0.5,-6.99891,685.9192,-6.75926,0.25526,-0.09835,-0.25216,-0.25337,1.97246,-0.25527,0.25526,0.02852,-0.25216
0.52,-6.99809,684.78092,-6.93102,0.50224,-0.04851,-0.49722,-0.49919,3.11565,-0.50224,0.50224,0.05681,-0.49722
0.54,-6.99705,683.39193,-7.04588,0.82442,0.01131,-0.81704,-0.81994,4.50786,-0.8244,0.82442,0.0938,-0.81704
0.56,-6.99581,681.78706,-7.1148,1.2235,0.0802,-1.21337,-1.21736,6.11397,-1.22345,1.2235,0.13973,-1.21337
0.58,-6.99439,680.04747,-7.14853,1.69251,0.15645,-1.67934,-1.68454,7.85242,-1.69241,1.69251,0.19385,-1.67934
0.6,-6.99288,678.3164,-7.15682,2.21178,0.23719,-2.19554,-2.20197,9.57945,-2.21163,2.21178,0.25394,-2.19554
0.62,-6.99141,676.8158,-7.14806,2.74439,0.31799,-2.7254,-2.73293,11.07235,-2.74418,2.74439,0.31583,-2.7254
0.64,-6.99021,675.83084,-7.12915,3.2355,0.39286,-3.21458,-3.2229,12.04498,-3.23522,3.2355,0.37326,-3.21458
0.66,-6.98956,675.60554,-7.10555,3.62485,0.45548,-3.60356,-3.61205,12.25219,-3.62449,3.62485,0.4193,-3.60356
0.68,-6.98985,676.20568,-7.08145,3.86859,0.50136,-3.84937,-3.85708,11.62718,-3.86815,3.86859,0.44876,-3.84937
0.7,-6.99157,677.49643,-7.05998,3.94873,0.52872,-3.93517,-3.94068,10.30395,-3.94822,3.94873,0.45937,-3.93517
0.72,-6.99532,679.24938,-7.04342,3.86202,0.53741,-3.85897,-3.86038,8.51019,-3.86148,3.86202,0.45048,-3.85897
0.74,-7.00174,681.25849,-7.03343,3.61034,0.5278,-3.62406,-3.61889,6.45129,-3.60981,3.61034,0.42209,-3.62406
0.76,-7.01154,683.38831,-7.03122,3.21037,0.50167,-3.24852,-3.23374,4.26238,-3.20992,3.21037,0.37599,-3.24852
0.78,-7.02538,685.56824,-7.0376,2.70482,0.46305,-2.77628,-2.74837,2.01434,-2.70455,2.70482,0.31711,-2.77628
0.8,-7.04377,687.77076,-7.05303,2.15308,0.41744,-2.26752,-2.22263,0,-2.15312,2.15308,0.25243,-2.26752
0.82,-7.06696,689.98852,-7.07755,1.60953,0.36985,-1.77666,-1.71092,0,-1.61007,1.60953,0.18837,-1.77666
0.84,-7.09474,692.21121,-7.11062,1.11128,0.32376,-1.33964,-1.24961,0,-1.11252,1.11128,0.12931,-1.33964
0.86,-7.12618,694.4026,-7.15086,0.67901,0.28117,-0.97422,-0.8576,0,-0.68118,0.67901,0.07773,-0.97422
0.88,-7.1594,696.47763,-7.19578,0.32187,0.24311,-0.68435,-0.54088,0,-0.32522,0.32187,0.03477,-0.68435
0.9,-7.19123,698.28002,-7.24131,0.04181,0.21002,-0.46377,-0.29641,0,-0.04659,0.04181,0.00074,-0.46377
0.92,-7.21691,699.56142,-7.28142,-0.16284,0.18207,-0.299,-0.11536,0,0.15644,-0.16284,-0.02445,-0.299
0.94,-7.22978,699.96369,-7.30768,-0.29456,0.15948,-0.17162,0.01441,0,0.28643,-0.29456,-0.04094,-0.17162
0.96,-7.22106,699.00685,-7.3089,-0.35455,0.1427,-0.06,0.10646,0,0.34475,-0.35455,-0.04865,-0.06
0.98,-7.17977,696.08657,-7.27092,-0.34143,0.13258,0.0593,0.17439,0,0.33025,-0.34143,-0.04715,0.0593
1,-7.09288,690.48577,-7.17667,-0.25059,0.13038,0.21027,0.23085,0,0.23864,-0.25059,-0.03558,0.21027
1.02,-6.94577,681.40657,-7.00662,-0.07438,0.13781,0.41614,0.28678,5.04968,0.06275,-0.07438,-0.01262,0.41614
1.04,-6.72318,668.02952,-6.73987,0.19692,0.15687,0.69778,0.35084,18.39175,-0.2066,0.19692,0.02333,0.69778
1.06,-6.41079,649.60785,-6.35592,0.57331,0.18967,1.07146,0.42871,36.81454,-0.57876,0.57331,0.07392,1.07146
1.08,-5.99752,625.6045,-5.8375,1.0623,0.23802,1.54598,0.52252,60.86192,-1.06045,1.0623,0.14052,1.54598
1.1,-5.4787,595.87881,-5.17446,1.66504,0.30295,2.11883,0.62997,90.67902,-1.65204,1.66504,0.22365,2.11883
1.12,-4.86031,560.92723,-4.3691,2.37143,0.38404,2.77149,0.74345,125.76955,-2.34267,2.37143,0.32234,2.77149
1.14,-4.16413,522.17828,-3.44282,3.15409,0.47858,3.46369,0.84898,164.69822,-3.10436,3.15409,0.4333,3.46369
1.16,-3.43002,482.09254,-2.4397,3.9658,0.58106,4.13147,0.92692,204.98943,-3.88961,3.9658,0.55048,4.13147
1.18,-2.70728,443.57233,-1.41772,4.74946,0.68431,4.69816,0.95785,243.72084,-4.64156,4.74946,0.66625,4.69817
1.2,-2.03786,408.91625,-0.43025,5.45664,0.78173,5.09447,0.93092,278.57576,-5.31281,5.45664,0.77374,5.09447
1.22,-1.44643,379.26883,0.48564,6.05753,0.86876,5.2707,0.84737,308.39769,-5.87544,6.05753,0.86827,5.2707
1.24,-0.94134,354.76622,1.30829,6.53839,0.94273,5.19744,0.71845,333.04432,-6.3175,6.53839,0.94719,5.19745
1.26,-0.51951,334.8582,2.02566,6.89558,1.00204,4.86395,0.56242,353.06379,-6.63466,6.89558,1.00889,4.86395
1.28,-0.17087,318.55586,2.63004,7.13069,1.04528,4.2789,0.40191,369.44564,-6.82253,7.13069,1.05194,4.2789
