T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,692.7455
1.54,723.82593
1.56,751.59464
1.58,768.5241
1.6,778.07944
1.62,777.97172
1.64,764.58646
1.66,739.26061
1.68,701.35615
1.7,650.11442
1.72,586.61712
1.74,517.32951
1.76,448.20682
1.78,382.20699
1.8,322.03576
1.82,268.08929
1.84,218.48897
1.86,172.74651
1.88,130.89868
1.9,93.68408
1.92,61.99572
1.94,35.59081
1.96,14.38769
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,6.20855
2.16,16.99971
2.18,29.11315
2.2,45.50615
2.22,64.81426
2.24,85.71773
2.26,107.19467
2.28,128.30592
2.3,148.31547
2.32,166.50352
2.34,182.26593
2.36,195.27622
2.38,205.28945
2.4,212.30581
2.42,216.42014
2.44,217.44722
2.46,215.8082
2.48,212.22806
2.5,207.37418
2.52,202.12383
2.54,197.74948
2.56,195.67289
2.58,197.31996
2.6,204.27086
2.62,218.13697
2.64,240.20246
2.66,271.33145
2.68,311.90847
2.7,361.04631
2.72,416.4339
2.74,475.22277
2.76,532.89422
2.78,585.2595
2.8,628.62774
2.82,661.88234
2.84,685.26252
2.86,692.83416
2.88,691.25654
2.9,689.5929
2.92,681.33689
2.94,656.21988
2.96,621.75841
2.98,578.509
3,527.76407
3.02,471.81726
3.04,414.1516
3.06,359.05723
3.08,309.89412
3.1,268.47884
3.12,235.24489
3.14,209.76222
3.16,191.1516
3.18,178.29191
3.2,170.0532
3.22,165.50051
3.24,164.0394
3.26,165.36473
3.28,169.39028
3.3,172.56789
3.32,173.05662
3.34,173.57629
3.36,174.08045
3.38,174.74148
3.4,175.70587
3.42,177.1244
3.44,179.09302
3.46,181.57932
3.48,184.42776
3.5,187.2772
3.52,189.67069
3.54,191.21894
3.56,191.66387
3.58,190.88827
3.6,188.80485
3.62,185.55922
3.64,181.62019
3.66,177.42433
3.68,173.37048
3.7,169.69616
3.72,166.40885
3.74,163.51901
3.76,161.00227
3.78,158.76617
3.8,156.64845
3.82,154.50656
3.84,152.37839
3.86,150.29919
3.88,148.23039
3.9,146.2014
3.92,144.25953
3.94,142.40717
3.96,140.66414
3.98,139.07398
4,137.64826
4.02,136.3888
4.04,135.30525
4.06,134.38463
4.08,133.60064
4.1,132.92007
4.12,132.31764
4.14,131.78882
4.16,131.33311
4.18,130.95124
4.2,130.6325
4.22,130.36705
4.24,130.15645
4.26,129.99158
4.28,129.85232
4.3,129.67554
4.32,129.39954
4.34,129.02843
4.36,128.5587
4.38,127.95887
4.4,127.19027
4.42,126.22485
4.44,125.07266
4.46,123.75852
4.48,122.31921
4.5,120.80743
4.52,119.3093
4.54,117.94227
4.56,116.80257
4.58,115.95992
4.6,115.44324
4.62,115.25137
4.64,115.39979
4.66,115.88207
4.68,116.65508
4.7,117.66999
4.72,118.86252
4.74,120.15146
4.76,121.46108
4.78,122.72808
4.8,123.89745
4.82,124.92677
4.84,125.79683
4.86,126.5037
4.88,127.05053
4.9,127.45273
4.92,127.73017
4.94,127.89949
4.96,127.97732
4.98,127.97596
5,127.89968
5.02,127.74555
5.04,127.50403
5.06,127.16501
5.08,126.72282
5.1,126.17656
