T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.01802,-0.00167,0.00039,-0.0035,-0.03868,0.0099,-0.04444,0.01996,0.0281,0.03491,0.00749,-0.00032,1.29591,0.28211,-0.00849,-0.37394,0.09845,0.13206,-0.02681,-0.55107,0.03566,0.26347,-0.2147,-0.29612,0.03056,-0.00139,0.06948,0.02285,0.19601,0.00575,-0.02138,-0.01735,-0.00853,0.07033,-0.00771,0.05486,-0.01656,-0.01262,0.00268,-0.00144
0.02,-0.02086,-0.00192,0.00127,-0.01459,-0.04437,0.01197,-0.05114,0.02374,0.0386,0.03805,0.00774,-0.00031,1.54407,0.32322,0.0985,-0.44188,0.06018,0.15317,-0.08063,-0.46777,0.04076,0.23774,-0.25017,-0.33333,0.01704,-0.00301,0.08331,0.03452,0.25591,0.00578,-0.02633,-0.02075,-0.01053,0.08021,-0.01947,0.01233,-0.0183,-0.01841,0.00676,0.00095
0.04,-0.02434,-0.00222,0.00281,-0.03052,-0.05108,0.01462,-0.06005,0.0285,0.0526,0.04031,0.00806,-0.00029,1.82047,0.3655,0.25049,-0.51444,-0.00363,0.17482,-0.15876,-0.31048,0.04255,0.18864,-0.28304,-0.3655,-0.00578,-0.00515,0.10088,0.05042,0.3332,0.00541,-0.03254,-0.02484,-0.01302,0.09199,-0.03519,-0.04847,-0.02021,-0.02614,0.01235,0.00432
0.06,-0.02835,-0.00257,0.00513,-0.05112,-0.0586,0.01777,-0.0714,0.03417,0.06954,0.04117,0.00852,-0.00025,2.09811,0.40302,0.45151,-0.58465,-0.09633,0.19445,-0.26335,-0.06275,0.03996,0.11099,-0.30779,-0.3855,-0.03968,-0.00788,0.1217,0.06913,0.42014,0.00445,-0.0394,-0.02897,-0.01566,0.10518,-0.05349,-0.12322,-0.02199,-0.03533,0.01894,0.00844
0.08,-0.03268,-0.00295,0.00835,-0.07583,-0.06645,0.02127,-0.0852,0.04051,0.08851,0.03991,0.0092,-0.0002,2.33899,0.42788,0.70229,-0.64235,-0.22042,0.20845,-0.39491,0.29114,0.03147,-0.00029,-0.31696,-0.38407,-0.08616,-0.01117,0.14479,0.08889,0.50703,0.00266,-0.04616,-0.0324,-0.01804,0.11893,-0.07265,-0.20632,-0.02331,-0.04529,0.02595,0.01302
0.1,-0.03703,-0.00333,0.01256,-0.10385,-0.07398,0.02493,-0.10124,0.04715,0.10836,0.0356,0.01016,-0.00013,2.49581,0.43062,0.99878,-0.67423,-0.37743,0.21225,-0.55183,0.76428,0.0149,-0.14926,-0.30119,-0.35016,-0.14625,-0.01494,0.16873,0.10791,0.58379,-0.00016,-0.052,-0.03436,-0.01976,0.13206,-0.09075,-0.29185,-0.0238,-0.05525,0.03272,0.01773
0.12,-0.04101,-0.00369,0.01787,-0.13415,-0.0803,0.02848,-0.11912,0.05362,0.12778,0.02711,0.01146,-5e-05,2.51415,0.40093,1.33047,-0.66403,-0.56765,0.20044,-0.73005,1.36466,-0.01291,-0.3376,-0.24922,-0.2714,-0.22038,-0.01894,0.1918,0.12471,0.64136,-0.00418,-0.05613,-0.03424,-0.02048,0.14315,-0.10591,-0.37416,-0.02314,-0.06444,0.03868,0.02226
0.14,-0.04423,-0.00399,0.02434,-0.16549,-0.08446,0.03162,-0.1383,0.0594,0.14539,0.0131,0.01317,5e-05,2.33542,0.32853,1.67873,-0.59303,-0.78995,0.16705,-0.92279,2.09219,-0.05633,-0.5629,-0.1482,-0.13482,-0.30816,-0.02282,0.21209,0.1383,0.67291,-0.00952,-0.05792,-0.03165,-0.01998,0.15073,-0.11645,-0.44837,-0.02115,-0.07215,0.04335,0.02632
0.16,-0.04627,-0.00422,0.03206,-0.19646,-0.08545,0.03406,-0.15822,0.06391,0.15991,-0.00787,0.01542,0.00015,1.9007,0.20428,2.01519,-0.44088,-1.04167,0.10589,-1.1205,2.93527,-0.1212,-0.81654,0.01603,0.07215,-0.40828,-0.02609,0.22778,0.14838,0.67491,-0.0162,-0.05697,-0.02651,-0.0182,0.15344,-0.12096,-0.51067,-0.01775,-0.07781,0.04643,0.02968
0.18,-0.04682,-0.00437,0.04111,-0.22558,-0.08242,0.03555,-0.17837,0.06662,0.17022,-0.03727,0.01833,0.00024,1.15545,0.0215,2.30047,-0.18676,-1.31862,0.0111,-1.31105,3.86735,-0.21496,-1.08141,0.25819,0.36042,-0.51843,-0.02812,0.23729,0.15547,0.6479,-0.02415,-0.05319,-0.01913,-0.01527,0.15026,-0.11846,-0.55856,-0.0131,-0.08107,0.04781,0.0322
