T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.11487,-0.00643,0.00597,-0.04809,-0.00327,-0.00291,-1.93453,0.06177,0.68677,0.18782,-1.15622,0.00274,-0.04064,-3.34834,-0.04687,2.79735,0.06933,0.05043,0.00327,0.00377,-0.76692,-1.29414,-1.22289,-0.19564,0.5995,0.27779,2.06351,-0.64657,-0.06874,-0.00476,0.11798,-0.23023,-0.00156,-0.00548
0.02,-0.13338,-0.00772,0.00574,-0.05527,-0.00152,-0.00332,-1.91572,0.03947,0.70604,0.18367,-1.12119,0.00228,-0.0395,-3.25756,-0.0452,3.15235,0.06784,0.03787,0.00238,0.00399,-0.74782,-1.2232,-0.9233,-0.18773,0.59163,0.18599,2.84062,-0.65154,-0.06525,-0.00436,0.11176,-0.23701,-0.00188,-0.00557
0.04,-0.15709,-0.00934,0.00526,-0.06334,0.00105,-0.0038,-1.8599,0.00698,0.69925,0.17311,-1.05396,0.00176,-0.0377,-3.11098,-0.04255,3.49453,0.06377,0.02203,0.00138,0.00415,-0.70442,-1.09806,-0.59475,-0.17629,0.56632,0.00758,3.36382,-0.64323,-0.0592,-0.00384,0.10098,-0.24018,-0.00223,-0.0056
0.06,-0.18632,-0.01122,0.00456,-0.07232,0.0044,-0.00433,-1.76559,-0.03527,0.66836,0.15703,-0.9588,0.00121,-0.03533,-2.91442,-0.03888,3.81843,0.0573,0.00647,0.00033,0.00418,-0.64162,-0.92437,-0.27481,-0.16255,0.52407,-0.25664,3.52044,-0.62257,-0.05099,-0.00323,0.08618,-0.23968,-0.00259,-0.0056
0.08,-0.22103,-0.01318,0.00369,-0.08201,0.00841,-0.00487,-1.6277,-0.0858,0.62179,0.1374,-0.8417,0.0007,-0.03235,-2.6619,-0.03396,4.07732,0.04885,-0.00523,-0.00065,0.00399,-0.5664,-0.71667,0.04298,-0.14516,0.46183,-0.59266,3.42617,-0.59117,-0.04135,-0.00254,0.06832,-0.23543,-0.00291,-0.00558
0.1,-0.25913,-0.01489,0.00274,-0.09247,0.01279,-0.00532,-1.45577,-0.14151,0.55507,0.11513,-0.71348,0.0003,-0.02916,-2.3892,-0.02869,4.31096,0.03924,-0.01035,-0.00169,0.00356,-0.48559,-0.48768,0.17483,-0.13105,0.39083,-0.93421,2.64362,-0.55014,-0.03132,-0.00183,0.04872,-0.22734,-0.00311,-0.00558
0.12,-0.29719,-0.01584,0.00175,-0.10379,0.0171,-0.00552,-1.25822,-0.19769,0.46319,0.09168,-0.58507,6e-05,-0.02616,-2.12802,-0.02381,4.71634,0.02977,-0.00351,-0.00297,0.00288,-0.40607,-0.26106,0.08417,-0.1279,0.32074,-1.15636,1.26723,-0.50104,-0.02205,-0.00112,0.02894,-0.21538,-0.00313,-0.00564
0.14,-0.33509,-0.01563,0.00083,-0.11524,0.02105,-0.0055,-1.02632,-0.25099,0.36547,0.07023,-0.46242,-6e-05,-0.02302,-1.84056,-0.01909,5.3309,0.02126,0.01152,-0.00413,0.00198,-0.33397,-0.06671,0.01139,-0.1273,0.2347,-1.22987,0.23296,-0.44612,-0.01438,-0.00035,0.01025,-0.19954,-0.0029,-0.00574
0.16,-0.37436,-0.01424,0.00012,-0.12622,0.02453,-0.00529,-0.75747,-0.29958,0.2742,0.05219,-0.34987,-8e-05,-0.01948,-1.50144,-0.01493,6.07556,0.01448,0.0254,-0.00492,0.001,-0.27202,0.08519,-0.02824,-0.12342,0.12588,-1.18382,-0.34361,-0.38704,-0.00877,0.00047,-0.00655,-0.17995,-0.00237,-0.00586
0.18,-0.41569,-0.0119,-0.00022,-0.13685,0.02744,-0.00486,-0.46052,-0.34153,0.18842,0.03717,-0.25079,-3e-05,-0.01562,-1.11975,-0.01172,7.38015,0.01066,0.03554,-0.00536,5e-05,-0.21991,0.196,-0.06454,-0.119,-0.00039,-1.0162,-0.58453,-0.32504,-0.00519,0.00136,-0.02115,-0.15706,-0.00156,-0.00595
