T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,105.58246
1.12,98.65778
1.14,90.7265
1.16,82.17247
1.18,73.3351
1.2,64.62448
1.22,56.44535
1.24,49.2153
1.26,43.30377
1.28,38.9916
1.3,36.42234
1.32,35.55052
1.34,36.38467
1.36,38.95047
1.38,43.14688
1.4,48.64837
1.42,55.03804
1.44,62.1908
1.46,69.98758
1.48,78.13181
1.5,86.26035
1.52,94.09458
1.54,101.5016
1.56,108.23479
1.58,113.93777
1.6,118.30113
1.62,120.98449
1.64,121.56415
1.66,119.68105
1.68,115.12644
1.7,108.02183
1.72,98.54928
1.74,86.80518
1.76,73.2897
1.78,58.41947
1.8,42.85599
1.82,27.11557
1.84,11.68942
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,11.68044
2.06,25.00933
2.08,38.44485
2.1,51.41634
2.12,63.36407
2.14,73.84047
2.16,82.69345
2.18,89.85548
2.2,95.43791
2.22,99.55466
2.24,102.18684
2.26,103.42404
2.28,103.49374
2.3,102.61707
2.32,101.04851
2.34,99.12481
2.36,97.13983
2.38,95.29571
2.4,93.74998
2.42,92.57635
2.44,91.76115
2.46,91.25877
2.48,91.02063
2.5,91.01814
2.52,91.22711
2.54,91.64739
2.56,92.34508
2.58,93.36854
2.6,94.7011
2.62,96.15846
2.64,97.65425
2.66,99.1408
2.68,100.5094
2.7,101.64037
2.72,102.4153
2.74,102.74147
2.76,102.53623
2.78,101.74855
2.8,100.45138
2.82,98.88912
2.84,97.15836
2.86,95.24026
2.88,93.2323
2.9,91.1496
2.92,89.06185
2.94,87.14872
2.96,85.52119
2.98,84.22369
3,83.27965
3.02,82.68269
3.04,82.37588
3.06,82.28189
3.08,82.33471
3.1,82.44707
3.12,82.54732
3.14,82.61304
3.16,82.6224
3.18,82.55792
3.2,82.39115
3.22,82.07124
3.24,81.62455
3.26,81.12851
3.28,80.63943
3.3,80.24335
3.32,80.02545
3.34,80.08227
3.36,80.44291
3.38,81.07753
3.4,81.88664
3.42,82.83905
3.44,84.04317
3.46,85.29936
3.48,86.43881
3.5,87.20559
3.52,87.56601
3.54,87.6416
3.56,87.46367
3.58,87.04828
3.6,86.45563
3.62,85.75444
3.64,84.94551
3.66,84.01174
3.68,82.99191
3.7,81.9383
3.72,80.89074
3.74,79.93136
3.76,79.15759
3.78,78.62498
3.8,78.38408
3.82,78.44894
3.84,78.78364
3.86,79.33642
3.88,80.05048
3.9,80.85922
3.92,81.70803
3.94,82.52877
3.96,83.24325
3.98,83.7911
4,84.13016
4.02,84.19035
4.04,83.91375
4.06,83.29638
4.08,82.35197
4.1,81.11807
4.12,79.71798
4.14,78.23444
4.16,76.7324
4.18,75.28594
4.2,74.01351
4.22,73.08516
4.24,72.5635
4.26,72.44013
4.28,72.75937
4.3,73.5496
4.32,74.82228
4.34,76.52407
4.36,78.56237
4.38,80.86095
4.4,83.31265
4.42,85.86862
4.44,88.49026
4.46,90.99448
4.48,93.23957
4.5,95.0698
4.52,96.35794
4.54,97.05039
4.56,97.05416
4.58,96.36761
4.6,95.04193
4.62,93.21651
4.64,91.05892
4.66,88.72876
4.68,86.345
4.7,84.08795
4.72,82.10999
4.74,80.39433
4.76,78.92452
4.78,77.75897
4.8,76.77236
4.82,75.80119
4.84,74.91407
4.86,74.21497
4.88,73.70301
4.9,73.37342
4.92,73.19047
4.94,73.15881
4.96,73.31893
