T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00208,0.00057,-0.0016,0.00021,-0.01545,0.00218,0.01013,-0.00257,-0.01927,0.00311,-0.00223,-0.00019,-0.04296,-0.00808,3e-05,0,0.01212,-0.00099,-0.01292,0.07035,-0.01125,-0,-3e-05,-0.02524,0.00333,-0.00476,0.00909,-0.02,-0.08284,-0.00056,0.00052,0.00429,0.00254,0.01049,0.01768,0.08643,0.00026,-0.00107,-0.00717,-0.00253
0.02,0.00217,0.00059,-0.00166,0.00012,-0.01591,0.00221,0.0106,-0.00264,-0.01974,0.00326,-0.00222,-0.0002,-0.0468,-0.00857,8e-05,-1e-05,0.01207,-0.00096,-0.01376,0.06966,-0.01115,-0,-1e-05,-0.02543,0.00319,-0.00462,0.00932,-0.02025,-0.08385,-0.00053,0.00053,0.00438,0.00259,0.01072,0.01813,0.08857,0.00026,-0.00108,-0.00732,-0.00259
0.04,0.00228,0.00061,-0.0017,-7e-05,-0.0162,0.00221,0.01109,-0.00268,-0.01995,0.00345,-0.00214,-0.0002,-0.05152,-0.00908,0.00015,-3e-05,0.01173,-0.00085,-0.01469,0.06636,-0.01068,-0,3e-05,-0.02502,0.00288,-0.00422,0.00941,-0.02015,-0.08349,-0.00047,0.00055,0.00443,0.00262,0.01073,0.01839,0.08969,0.00025,-0.00106,-0.00737,-0.00263
0.06,0.00242,0.00062,-0.00175,-0.0004,-0.01637,0.00217,0.01166,-0.00271,-0.01992,0.0037,-0.00199,-0.0002,-0.05742,-0.00965,0.00024,-6e-05,0.0111,-0.00062,-0.01578,0.06001,-0.00979,-0,7e-05,-0.02395,0.00236,-0.00347,0.00933,-0.01972,-0.08182,-0.00036,0.00057,0.00443,0.00261,0.01052,0.01849,0.08987,0.00023,-0.00101,-0.00731,-0.00262
0.08,0.0026,0.00064,-0.0018,-0.00091,-0.0164,0.0021,0.01234,-0.00273,-0.01966,0.00403,-0.00177,-0.0002,-0.06473,-0.0103,0.00034,-0.0001,0.01017,-0.00026,-0.01707,0.05012,-0.00842,-0,0.00013,-0.02215,0.00162,-0.00233,0.00906,-0.01895,-0.07887,-0.00021,0.00059,0.00439,0.00258,0.01004,0.01843,0.08918,0.00021,-0.00093,-0.00715,-0.00259
0.1,0.00285,0.00066,-0.00187,-0.00162,-0.01632,0.002,0.01318,-0.00274,-0.01915,0.00448,-0.00147,-0.0002,-0.07356,-0.01103,0.00047,-0.00014,0.00896,0.00028,-0.01859,0.03626,-0.00653,-0,0.00019,-0.01954,0.00062,-0.00071,0.00857,-0.01785,-0.07471,-1e-05,0.00063,0.00432,0.00252,0.00924,0.01824,0.08762,0.00018,-0.0008,-0.00688,-0.00253
0.12,0.00318,0.00069,-0.00196,-0.00258,-0.01611,0.00186,0.01419,-0.00276,-0.01838,0.00505,-0.0011,-0.00021,-0.08379,-0.01181,0.0006,-0.00019,0.0075,0.00101,-0.0203,0.01813,-0.00411,-0,0.00026,-0.01608,-0.00064,0.00144,0.00783,-0.01644,-0.06944,0.00023,0.00067,0.00422,0.00244,0.0081,0.0179,0.08517,0.00014,-0.00063,-0.0065,-0.00242
0.14,0.00358,0.00072,-0.00207,-0.00379,-0.01574,0.0017,0.01535,-0.00277,-0.01734,0.00576,-0.00065,-0.00021,-0.095,-0.0126,0.00073,-0.00024,0.00584,0.00196,-0.02212,-0.00426,-0.00116,0,0.00033,-0.01176,-0.00215,0.00412,0.0068,-0.01475,-0.06325,0.00053,0.00073,0.0041,0.00233,0.00656,0.01742,0.08181,0.00011,-0.00041,-0.006,-0.00228
0.16,0.00406,0.00076,-0.0022,-0.00526,-0.0152,0.00152,0.01661,-0.0028,-0.01602,0.00659,-0.00015,-0.00021,-0.10636,-0.0133,0.00084,-0.00029,0.00411,0.00313,-0.0239,-0.03046,0.00221,0,0.00039,-0.00667,-0.00385,0.0073,0.00547,-0.01285,-0.05646,0.00085,0.00081,0.00395,0.0022,0.0046,0.01679,0.0775,7e-05,-0.00015,-0.00539,-0.00209
0.18,0.00459,0.0008,-0.00235,-0.00692,-0.01445,0.00133,0.01787,-0.00283,-0.01443,0.00751,0.00036,-0.00022,-0.11654,-0.01377,0.00092,-0.00034,0.00247,0.00449,-0.0254,-0.0593,0.00583,0,0.00042,-0.00102,-0.00563,0.01087,0.00381,-0.01087,-0.04958,0.00119,0.0009,0.00379,0.00206,0.00226,0.01601,0.07226,4e-05,0.00015,-0.00467,-0.00187
