T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.05405,0,0,0.00557,0.00158,0.02552,0.06827,0,0,0.0125,0.00234,0.01815,0.00197,0.60978,0,0,0,0,0,0.04244,0,0.06532,0,0.01594,0,0,0.0483,0.0132,0,0,0.01716,0.00543,0.00209,0.08064,0,0.00593,0.01816,0,0,0,0,0.12547,0.16201,0,0,0,0,0,0.00615,0.11986,0.01917,0.03389,0.03499,0,0.03498,0,0.00718,0,0.01032,0.00862,0,0,0.02949,0.00967,0,0,0
0.02,2e-05,0.05456,1e-05,4e-05,0.00562,0.00162,0.02553,0.0686,4e-05,4e-05,0.01253,0.00235,0.01835,0.00196,0.61212,3e-05,0.0001,0.00012,3e-05,9e-05,0.04178,0,0.06348,0,0.01606,3e-05,0.00014,0.04783,0.01319,3e-05,0,0.01718,0.00547,0.00213,0.08092,3e-05,0.0057,0.01835,2e-05,4e-05,1e-05,9e-05,0.12722,0.16238,0.00012,0.0001,8e-05,2e-05,1e-05,0.00639,0.12063,0.01955,0.03393,0.03536,2e-05,0.03527,5e-05,0.00719,1e-05,0.01026,0.00848,0,1e-05,0.02988,0.00976,1e-05,3e-05,0.00014
0.04,0,0.05515,0,0,0.00562,0.00158,0.02553,0.06901,0,0,0.01236,0.0023,0.01832,0.00195,0.61549,0,0,0,0,0,0.04107,0,0.0617,0,0.01613,0,0,0.04733,0.01316,0,0,0.01716,0.00544,0.00211,0.08125,0,0.00541,0.01855,0,0,0,0,0.12949,0.16288,0,0,0,0,0,0.00658,0.12135,0.01967,0.03381,0.03556,0,0.03549,0,0.00718,0,0.01015,0.00828,0,0,0.03011,0.00984,0,0,0
0.06,0,0.05591,0,0,0.00565,0.00159,0.02559,0.06952,0,0,0.01231,0.00228,0.01839,0.00197,0.62009,0,0,0,0,0,0.04036,0,0.06012,0,0.01621,0,0,0.04683,0.01315,0,0,0.01716,0.00546,0.00213,0.08165,0,0.00513,0.01879,0,0,0,0,0.13189,0.16372,0,0,0,0,0,0.00677,0.12236,0.0199,0.03384,0.03591,0,0.03566,0,0.00719,0,0.01007,0.00811,0,0,0.03036,0.00993,0,0,0
0.08,4e-05,0.05683,2e-05,0.0001,0.00576,0.00168,0.02569,0.07007,3e-05,6e-05,0.01241,0.00229,0.01874,0.00203,0.62601,8e-05,5e-05,0.00088,9e-05,0.00037,0.03967,1e-05,0.05921,1e-05,0.01643,0.00022,0.00019,0.04636,0.01314,4e-05,1e-05,0.01724,0.00551,0.0022,0.08215,2e-05,0.00489,0.01908,7e-05,8e-05,1e-05,0.00021,0.1353,0.16499,0.00014,0.00012,0.00023,5e-05,2e-05,0.00701,0.12362,0.02098,0.03417,0.0367,1e-05,0.03579,0.0006,0.00722,3e-05,0.01019,0.00797,3e-05,1e-05,0.03065,0.01002,2e-05,4e-05,0.00026
0.1,0,0.05786,0,3e-05,0.00577,0.00163,0.02579,0.07059,0,0,0.01234,0.00224,0.01871,0.00204,0.63281,0,0,0.00092,4e-05,1e-05,0.03896,0,0.05798,0,0.01646,0.00017,1e-05,0.04583,0.01312,0,0,0.01716,0.00549,0.00217,0.08268,0,0.00467,0.01933,5e-05,2e-05,0,0,0.13965,0.16598,2e-05,2e-05,7e-05,3e-05,0,0.00708,0.12494,0.02115,0.03413,0.03666,0,0.03588,0.00072,0.00722,2e-05,0.01006,0.00775,0,0,0.03075,0.0101,0,1e-05,1e-05
0.12,2e-05,0.05905,5e-05,0.00029,0.00593,0.00192,0.02597,0.07123,7e-05,6e-05,0.01269,0.00233,0.01948,0.00214,0.6413,0.00015,0.00029,0.00136,0.00025,0.00021,0.03828,2e-05,0.05686,3e-05,0.01665,0.00038,0.00024,0.04536,0.01315,0.00017,1e-05,0.01721,0.00572,0.00225,0.08334,2e-05,0.00465,0.01969,0.00015,0.00028,3e-05,0.00026,0.14537,0.16728,0.0003,0.00034,0.00062,0.00012,0.00011,0.00731,0.12681,0.02165,0.03489,0.03723,1e-05,0.03598,0.00083,0.00729,5e-05,0.01017,0.00762,3e-05,5e-05,0.0312,0.0102,2e-05,0.00022,0.00027
0.14,2e-05,0.06038,6e-05,0.00026,0.00598,0.00194,0.02619,0.07181,9e-05,0.00038,0.01321,0.00239,0.01964,0.00212,0.64869,0.00014,0.00026,0.00121,0.00023,0.00047,0.03765,2e-05,0.05565,3e-05,0.01672,0.00033,0.00037,0.04489,0.01313,0.00024,3e-05,0.01722,0.0057,0.00247,0.0841,4e-05,0.00479,0.01997,0.00014,0.00026,6e-05,0.00036,0.15209,0.16901,0.00066,0.00055,0.00055,0.00011,0.00011,0.00735,0.12835,0.02141,0.03503,0.0378,5e-05,0.03605,0.00073,0.00731,5e-05,0.01003,0.00747,3e-05,5e-05,0.03141,0.01031,2e-05,0.00019,0.00117
0.16,1e-05,0.06179,5e-05,0.00022,0.00604,0.00196,0.02635,0.07225,7e-05,0.00032,0.01348,0.00239,0.01988,0.00204,0.6534,0.00013,0.00023,0.00107,0.0002,0.00043,0.03701,2e-05,0.05456,3e-05,0.01678,0.00029,0.00036,0.04444,0.0131,0.00021,2e-05,0.01722,0.00569,0.00246,0.08497,4e-05,0.00524,0.02025,0.00013,0.00023,5e-05,0.00032,0.1596,0.17045,0.00059,0.00049,0.00048,0.0001,9e-05,0.00731,0.12981,0.02098,0.03522,0.03788,4e-05,0.03611,0.00064,0.00733,4e-05,0.0099,0.00729,3e-05,4e-05,0.03135,0.0104,2e-05,0.00017,0.00104
0.18,3e-05,0.0633,5e-05,0.00019,0.00612,0.00199,0.0265,0.07254,8e-05,0.00027,0.01387,0.0024,0.02036,0.00188,0.65672,0.00012,0.0002,0.00094,0.00017,0.00038,0.03638,2e-05,0.05359,3e-05,0.01683,0.00026,0.00072,0.04401,0.01307,0.00019,2e-05,0.01723,0.00568,0.00245,0.08605,5e-05,0.00612,0.02055,0.00011,0.00019,4e-05,0.00032,0.16754,0.17192,0.00051,0.00043,0.00054,9e-05,9e-05,0.00718,0.13101,0.02032,0.03546,0.03771,4e-05,0.03616,0.00058,0.00736,4e-05,0.00977,0.00719,3e-05,4e-05,0.03117,0.01049,2e-05,0.00015,0.0009
0.2,7e-05,0.06478,4e-05,0.00017,0.00624,0.00207,0.02662,0.07243,8e-05,0.00029,0.01444,0.00244,0.02056,0.00161,0.65729,0.00011,0.00017,0.00085,0.00019,0.00035,0.03582,2e-05,0.05272,3e-05,0.01688,0.00023,0.00063,0.04366,0.01302,0.00017,2e-05,0.01731,0.00568,0.00246,0.08723,5e-05,0.00752,0.02082,0.0001,0.00019,4e-05,0.00033,0.17493,0.17322,0.00046,0.00039,0.00047,9e-05,8e-05,0.00693,0.13162,0.01939,0.03592,0.03727,4e-05,0.0362,0.00053,0.00738,3e-05,0.00965,0.007,3e-05,4e-05,0.03098,0.01057,4e-05,0.00013,0.0008
0.22,7e-05,0.06606,5e-05,0.00014,0.0064,0.00213,0.02651,0.07167,7e-05,0.00025,0.01514,0.00253,0.0207,0.00116,0.65396,0.0001,0.00017,0.00075,0.00016,0.00029,0.03541,2e-05,0.05182,2e-05,0.01693,0.00021,0.00053,0.04348,0.01294,0.00014,2e-05,0.01729,0.00569,0.00249,0.08839,4e-05,0.00958,0.02102,9e-05,0.00016,3e-05,0.00044,0.18022,0.17385,0.00038,0.00032,0.00039,7e-05,6e-05,0.00658,0.13133,0.01812,0.03634,0.03638,3e-05,0.03622,0.00049,0.00736,3e-05,0.00949,0.00679,2e-05,3e-05,0.03093,0.01062,4e-05,0.00011,0.00069
0.24,6e-05,0.06722,5e-05,0.00022,0.00658,0.00222,0.02622,0.07018,8e-05,0.00022,0.01601,0.00266,0.02086,0.00053,0.64581,0.00011,0.00015,0.00068,0.00014,0.00026,0.03508,4e-05,0.05095,2e-05,0.017,0.00021,0.0005,0.04343,0.01283,0.00014,2e-05,0.01727,0.00573,0.00254,0.08968,5e-05,0.01235,0.02124,8e-05,0.00016,4e-05,0.00044,0.18155,0.17366,0.00035,0.00029,0.00034,7e-05,0.00012,0.00605,0.12962,0.01646,0.03682,0.03502,4e-05,0.03624,0.00044,0.00733,2e-05,0.00935,0.00659,5e-05,3e-05,0.03089,0.01067,3e-05,0.0001,0.00061
0.26,5e-05,0.06823,4e-05,0.00021,0.00682,0.00231,0.02556,0.06797,8e-05,0.00018,0.017,0.00282,0.02106,0.00044,0.63081,0.00012,0.00012,0.00067,0.00012,0.00043,0.03473,3e-05,0.05012,2e-05,0.01705,0.00018,0.00044,0.04338,0.01273,0.00012,2e-05,0.01724,0.00577,0.00258,0.0912,4e-05,0.01591,0.02146,8e-05,0.00015,4e-05,0.00037,0.17643,0.1724,0.00038,0.00032,0.00033,0.00089,0.00012,0.00532,0.12603,0.01424,0.03713,0.03328,4e-05,0.03621,0.00038,0.00731,2e-05,0.00919,0.0064,5e-05,2e-05,0.03069,0.01071,3e-05,0.0001,0.00056
0.28,0,0.06903,0,0,0.00714,0.00228,0.02397,0.06484,0,0,0.01763,0.00288,0.02058,0.00021,0.6073,0,0,1e-05,0,1e-05,0.0343,0,0.04879,0,0.01704,0,0,0.04333,0.01256,0,0,0.01714,0.0057,0.00251,0.09209,0,0.02014,0.02166,0,0,0,0,0.16217,0.16939,0,0,1e-05,0.00187,0,0.0048,0.12013,0.01164,0.03706,0.03022,0,0.03615,0,0.00726,0,0.0089,0.00613,0,0,0.03039,0.01071,0,0,1e-05
0.3,2e-05,0.06965,7e-05,0.0002,0.00791,0.00259,0.02205,0.06092,9e-05,0.00024,0.01898,0.00328,0.02205,0.0002,0.57531,0.00034,0.00013,0.00061,0.00044,0.00077,0.03406,4e-05,0.04833,2e-05,0.01723,0.00032,0.0016,0.0435,0.01245,0.00018,3e-05,0.01731,0.00587,0.00283,0.09297,0.00012,0.02517,0.02202,0.00018,0.00021,0.00012,0.00026,0.13805,0.16485,0.00079,0.00075,0.00078,0.00321,7e-05,0.00429,0.11151,0.00996,0.03893,0.02776,3e-05,0.03616,0.00022,0.00727,3e-05,0.0091,0.00631,5e-05,3e-05,0.03051,0.01077,4e-05,0.00015,0.00137
0.32,2e-05,0.06948,6e-05,0.00017,0.0086,0.00266,0.01992,0.05611,0.00013,0.00021,0.01921,0.00339,0.02252,0.00024,0.52861,0.00036,0.00021,0.00057,0.00049,0.00068,0.03405,4e-05,0.04845,2e-05,0.01723,0.00031,0.00209,0.0438,0.01233,0.00015,2e-05,0.0173,0.00582,0.00277,0.09367,0.0001,0.03068,0.02233,0.00017,0.00018,0.00016,0.00036,0.1034,0.15758,0.00071,0.00064,0.00079,0.00462,0.00012,0.00322,0.09845,0.00772,0.03981,0.02333,4e-05,0.03606,0.00019,0.00729,3e-05,0.00905,0.00636,5e-05,2e-05,0.0298,0.01075,4e-05,0.00013,0.00136
0.34,8e-05,0.069,7e-05,0.00015,0.0095,0.00273,0.01795,0.05044,0.00014,0.0002,0.01912,0.0035,0.02302,0.00021,0.48029,0.00039,0.00019,0.00057,0.00042,0.00061,0.03414,3e-05,0.04881,2e-05,0.01722,0.00028,0.00179,0.04415,0.01216,0.00014,2e-05,0.0173,0.00577,0.00265,0.09438,8e-05,0.03654,0.02274,0.00014,0.00016,0.00016,0.0004,0.09076,0.14763,0.00064,0.00055,0.00067,0.00607,0.00011,0.00196,0.08266,0.00547,0.0404,0.01867,5e-05,0.03594,0.00017,0.00731,3e-05,0.00899,0.00628,5e-05,2e-05,0.02915,0.01072,4e-05,0.00012,0.0012
