T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00908,0.00108,-0.00501,-0.02039,0.00664,0.01117,0.0621,-0.0011,-0.01715,-0.03631,-0.00235,-0.00027,0.22415,-0.01175,0.28322,0.04245,0.00594,0.01485,-0.02473,0.96594,0.04573,-0.01163,0.13692,3.34291,0.9525,0.09314,-0.04929,-0.10974,-0.58074,0.02306,0.04341,0.04628,0.03628,-0.02571,-0.0689,-0.28479,-0.0006,-0.03517,0.04073,0.01901
0.02,0.00932,0.00111,-0.00519,-0.02078,0.00702,0.01153,0.06329,-0.00098,-0.01734,-0.03728,-0.00245,-0.00027,0.24241,-0.01112,0.30162,0.04382,0.00644,0.01499,-0.02538,0.98755,0.04603,-0.01829,0.14006,3.39681,0.96893,0.09556,-0.05047,-0.11125,-0.58724,0.02352,0.04391,0.04696,0.03671,-0.02668,-0.06977,-0.28713,-0.00068,-0.03544,0.04127,0.01921
0.04,0.00951,0.00113,-0.00538,-0.02087,0.00748,0.01182,0.06369,-0.00072,-0.01722,-0.03811,-0.00247,-0.00027,0.26574,-0.01012,0.32175,0.04487,0.00699,0.0152,-0.02562,0.99798,0.04547,-0.02696,0.14126,3.39596,0.97051,0.09669,-0.05122,-0.11076,-0.58217,0.02376,0.04353,0.04679,0.03643,-0.02767,-0.06948,-0.28378,-0.00076,-0.03498,0.04111,0.01905
0.06,0.00967,0.00115,-0.00561,-0.02063,0.00808,0.01208,0.06338,-0.00028,-0.01679,-0.03897,-0.00237,-0.00027,0.29632,-0.0088,0.34473,0.0457,0.00761,0.01567,-0.0254,0.99874,0.04406,-0.03771,0.1405,3.34045,0.95747,0.09653,-0.05169,-0.10822,-0.56496,0.02384,0.04222,0.04574,0.03539,-0.02883,-0.06803,-0.27456,-0.00086,-0.03376,0.04024,0.01852
0.08,0.00984,0.00118,-0.0059,-0.02006,0.00888,0.01233,0.06243,0.00038,-0.01607,-0.04006,-0.0021,-0.00026,0.33608,-0.00723,0.37124,0.04637,0.00828,0.01662,-0.02463,0.99104,0.04183,-0.05043,0.13772,3.22949,0.9298,0.09498,-0.05201,-0.10352,-0.53486,0.02385,0.03991,0.04375,0.03355,-0.0303,-0.06544,-0.2593,-0.00097,-0.03174,0.03866,0.01762
0.1,0.01004,0.00122,-0.00629,-0.01916,0.00991,0.0126,0.06091,0.00129,-0.01504,-0.04154,-0.00163,-0.00026,0.38638,-0.00553,0.40132,0.0469,0.00899,0.01828,-0.02324,0.97586,0.03882,-0.06464,0.1328,3.06197,0.88736,0.09191,-0.0523,-0.09659,-0.49118,0.02385,0.03653,0.04077,0.03088,-0.0322,-0.06173,-0.23787,-0.0011,-0.0289,0.03636,0.01633
0.12,0.0103,0.00127,-0.0068,-0.01789,0.0112,0.01289,0.05889,0.00248,-0.01374,-0.04358,-0.00088,-0.00025,0.44757,-0.00388,0.43408,0.04731,0.00969,0.0209,-0.0211,0.95396,0.03511,-0.07943,0.12555,2.83759,0.83016,0.08713,-0.05267,-0.08737,-0.43357,0.02391,0.03206,0.03676,0.02733,-0.03461,-0.05695,-0.2104,-0.00122,-0.02523,0.03336,0.01467
0.14,0.01065,0.00135,-0.00743,-0.01626,0.01276,0.0132,0.05646,0.00396,-0.01219,-0.04631,0.00017,-0.00025,0.51853,-0.00254,0.46745,0.04752,0.01028,0.02472,-0.01813,0.92608,0.03087,-0.09326,0.11584,2.55853,0.75878,0.08045,-0.0532,-0.07592,-0.36244,0.0241,0.0265,0.03172,0.02294,-0.03758,-0.05122,-0.17745,-0.00134,-0.0208,0.02971,0.01266
0.16,0.01108,0.00146,-0.00818,-0.01428,0.01453,0.01351,0.05373,0.00571,-0.01046,-0.04978,0.00159,-0.00026,0.59602,-0.00188,0.4978,0.04745,0.01065,0.02994,-0.01424,0.8931,0.02636,-0.1039,0.1036,2.23168,0.67497,0.07172,-0.05397,-0.06253,-0.27959,0.02449,0.01998,0.02575,0.0178,-0.04106,-0.04478,-0.14027,-0.00142,-0.01576,0.02553,0.01037
0.18,0.01159,0.00159,-0.00902,-0.012,0.01642,0.01378,0.05089,0.00765,-0.00867,-0.054,0.0034,-0.00027,0.674,-0.00234,0.51966,0.04696,0.01061,0.0367,-0.0094,0.85639,0.02199,-0.1082,0.08896,1.87155,0.58235,0.06087,-0.05501,-0.04779,-0.18889,0.02514,0.01277,0.01908,0.01214,-0.0449,-0.03805,-0.1012,-0.00145,-0.01041,0.02105,0.00794
0.2,0.01216,0.00174,-0.00992,-0.00953,0.01827,0.01397,0.04819,0.00966,-0.007,-0.05885,0.00559,-0.00029,0.74318,-0.0045,0.52577,0.04579,0.00996,0.04497,-0.00366,0.81777,0.01837,-0.1023,0.0723,1.50125,0.48668,0.048,-0.05632,-0.03267,-0.09654,0.02611,0.00536,0.0121,0.00635,-0.04885,-0.03162,-0.06365,-0.00138,-0.00519,0.01663,0.00557
0.22,0.01276,0.00191,-0.01079,-0.007,0.01989,0.01401,0.04588,0.01159,-0.00562,-0.06419,0.00816,-0.00032,0.79141,-0.00905,0.50828,0.04349,0.00842,0.05442,0.00289,0.77885,0.01631,-0.08241,0.05406,1.14768,0.39464,0.03315,-0.05788,-0.01829,-0.0098,0.02742,-0.00173,0.00528,0.00085,-0.05257,-0.02611,-0.0312,-0.00119,-0.00057,0.01263,0.00348
0.24,0.01337,0.0021,-0.01159,-0.00453,0.02115,0.01387,0.04415,0.01329,-0.00467,-0.06995,0.01113,-0.00035,0.8048,-0.01684,0.4607,0.03915,0.00568,0.06415,0.0102,0.73971,0.01681,-0.04612,0.03455,0.83309,0.31165,0.01612,-0.05963,-0.00563,0.06527,0.02905,-0.008,-0.00098,-0.00397,-0.05581,-0.02187,-0.00612,-0.00086,0.00312,0.00931,0.00179
0.26,0.01395,0.00229,-0.01227,-0.00223,0.02196,0.01355,0.04304,0.01466,-0.00418,-0.07613,0.01455,-0.0004,0.76841,-0.02881,0.3795,0.03126,0.00144,0.07252,0.01828,0.69822,0.02106,0.00653,0.01378,0.57015,0.24063,-0.00367,-0.06149,0.00472,0.1251,0.0309,-0.01315,-0.00641,-0.00788,-0.0584,-0.01885,0.01157,-0.0004,0.00584,0.00668,0.00051
0.28,0.01448,0.00247,-0.0128,-0.0002,0.02235,0.01311,0.04245,0.01561,-0.0041,-0.08284,0.0185,-0.00045,0.66654,-0.04593,0.26497,0.01779,-0.00463,0.07704,0.02712,0.65018,0.03042,0.07248,-0.0084,0.3629,0.18227,-0.02709,-0.06333,0.0125,0.1685,0.0328,-0.01705,-0.01085,-0.01081,-0.06031,-0.01655,0.02423,0.00013,0.00781,0.00458,-0.00047
