T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-7,203.4496,3.40268,-6.99998,0.41366,-6.99998,-6.99998,484.28637,6.99956,-6.99998,0.41367,-6.99998
0.02,-7,206.66919,3.36186,-6.99998,0.40633,-6.99998,-6.99998,481.0705,6.99951,-6.99998,0.40635,-6.99998
0.04,-7,209.96108,3.32122,-6.99998,0.39861,-6.99998,-6.99998,477.78237,6.9995,-6.99998,0.39863,-6.99998
0.06,-7,213.2955,3.28187,-6.99998,0.39039,-6.99998,-6.99998,474.45168,6.99955,-6.99998,0.39042,-6.99998
0.08,-7,216.6508,3.24496,-6.99998,0.38149,-6.99998,-6.99998,471.10002,6.99969,-6.99998,0.38152,-6.99998
0.1,-7,220.01338,3.21159,-6.99998,0.37168,-6.99998,-6.99998,467.74092,6.99994,-6.99998,0.37169,-6.99998
0.12,-7,223.37742,3.18286,-6.99999,0.36064,-6.99999,-6.99999,464.38011,7.00035,-6.99999,0.36065,-6.99999
0.14,-7,226.74456,3.15985,-7,0.34804,-7,-7,461.0159,7.00093,-7,0.34803,-7
0.16,-7,230.12339,3.14357,-7.00003,0.33349,-7.00002,-7.00002,457.63962,7.00172,-7.00003,0.33346,-7.00002
0.18,-7,233.52883,3.13498,-7.00006,0.31659,-7.00005,-7.00005,454.23628,7.00273,-7.00006,0.31654,-7.00005
0.2,-7,236.98137,3.13497,-7.0001,0.29694,-7.0001,-7.0001,450.78533,7.00395,-7.0001,0.29685,-7.0001
0.22,-7,240.50612,3.14434,-7.00015,0.27414,-7.00015,-7.00015,447.26157,7.00536,-7.00015,0.27399,-7.00015
0.24,-7,244.13172,3.1638,-7.00021,0.24781,-7.00021,-7.00021,443.63631,7.00688,-7.00021,0.2476,-7.00021
0.26,-7,247.889,3.19398,-7.00027,0.21762,-7.00028,-7.00028,439.87864,7.00838,-7.00027,0.21734,-7.00028
0.28,-7,251.80942,3.2354,-7.00035,0.18331,-7.00035,-7.00035,435.95704,7.00967,-7.00035,0.18295,-7.00035
0.3,-7,255.92325,3.28856,-7.00041,0.14467,-7.00042,-7.00042,431.84117,7.01045,-7.00041,0.14424,-7.00042
0.32,-7,260.25755,3.35392,-7.00047,0.10163,-7.00048,-7.00048,427.50393,7.01035,-7.00047,0.10114,-7.00048
0.34,-7,264.83391,3.43196,-7.00049,0.05428,-7.00051,-7.00051,422.92366,7.0089,-7.00049,0.05376,-7.00051
0.36,-7,269.66607,3.5233,-7.00047,0.00289,-7.0005,-7.0005,418.08658,7.00551,-7.00047,0.00238,-7.0005
0.38,-7,274.75751,3.62867,-7.00037,-0.05199,-7.00041,-7.00041,412.98917,6.99954,-7.00037,-0.05241,-7.00041
0.4,-7,280.09911,3.749,-7.00018,-0.10949,-7.00022,-7.00022,407.64051,6.99026,-7.00018,-0.10973,-7.00022
0.42,-7,285.66705,3.88544,-6.99985,-0.16834,-6.9999,-6.9999,402.06438,6.97702,-6.99985,-0.16825,-6.9999
0.44,-7,291.42123,4.03926,-6.99937,-0.22678,-6.99941,-6.99941,396.3009,6.95924,-6.99937,-0.22621,-6.99941
0.46,-7,297.30429,4.2118,-6.99868,-0.28255,-6.99872,-6.99872,390.40738,6.9366,-6.99868,-0.2813,-6.99872
0.48,-6.99999,303.24181,4.40417,-6.99778,-0.33285,-6.99781,-6.99781,384.45828,6.90925,-6.99778,-0.33069,-6.99781
0.5,-6.99999,309.14386,4.61697,-6.99666,-0.37438,-6.99667,-6.99666,378.54357,6.87794,-6.99666,-0.37107,-6.99667
0.52,-6.99998,314.90851,4.84973,-6.99532,-0.40342,-6.9953,-6.99529,372.76526,6.84441,-6.99532,-0.39874,-6.9953
0.54,-6.99997,320.42794,5.10029,-6.99383,-0.4161,-6.99375,-6.99374,367.2313,6.81159,-6.99383,-0.40988,-6.99375
0.56,-6.99996,325.59771,5.36401,-6.99227,-0.40878,-6.99212,-6.9921,362.04626,6.78391,-6.99227,-0.40093,-6.99212
0.58,-6.99995,330.33019,5.63338,-6.9908,-0.37851,-6.99056,-6.99054,357.29804,6.76694,-6.9908,-0.36911,-6.99056
0.6,-6.99994,334.57259,5.89864,-6.98967,-0.32374,-6.98932,-6.9893,353.03968,6.76585,-6.98967,-0.3131,-6.98932
0.62,-6.99993,338.32645,6.1493,-6.9892,-0.24506,-6.98872,-6.98869,349.27001,6.78302,-6.9892,-0.23383,-6.98872
0.64,-6.99993,341.656,6.37621,-6.98982,-0.14555,-6.9892,-6.98917,345.9252,6.81684,-6.98982,-0.13479,-6.9892
0.66,-6.99993,344.67558,6.57333,-6.99205,-0.0305,-6.99129,-6.99127,342.89142,6.86294,-6.99205,-0.02183,-6.99129
0.68,-6.99994,347.52206,6.73869,-6.99653,0.09349,-6.99565,-6.99562,340.03234,6.91647,-6.99653,0.09781,-6.99565
0.7,-6.99995,350.32421,6.87416,-7.00392,0.21978,-7.00298,-7.00296,337.21974,6.97328,-7.00392,0.21678,-7.00298
0.72,-6.99995,353.17599,6.98434,-7.01494,0.34299,-7.01403,-7.01401,334.36016,7.03,-7.01494,0.32894,-7.01403
0.74,-6.99996,356.12233,7.07519,-7.03024,0.45982,-7.0295,-7.02948,331.40909,7.0835,-7.03024,0.43031,-7.0295
0.76,-6.99997,359.1652,7.15294,-7.05028,0.56893,-7.04991,-7.0499,328.36489,7.13038,-7.05028,0.51901,-7.04991
0.78,-6.99998,362.28558,7.22313,-7.07522,0.6702,-7.07548,-7.07548,325.24672,7.16643,-7.07522,0.59471,-7.07548
0.8,-6.99999,365.46956,7.28979,-7.10467,0.76369,-7.1059,-7.10589,322.0685,7.18617,-7.10467,0.6578,-7.1059
0.82,-6.99999,368.73128,7.35474,-7.13747,0.84884,-7.14005,-7.14005,318.8159,7.18254,-7.13747,0.7088,-7.14005
0.84,-7,372.13158,7.41687,-7.17138,0.92378,-7.17576,-7.17576,315.42772,7.14671,-7.17138,0.74803,-7.17576
0.86,-7,375.79208,7.47152,-7.20278,0.98486,-7.20942,-7.20942,311.78178,7.06821,-7.20278,0.77545,-7.20942
0.88,-7,379.90475,7.50989,-7.22634,1.02631,-7.23567,-7.23567,307.68535,6.93526,-7.22634,0.79065,-7.23567
0.9,-7,384.73627,7.5185,-7.23472,1.04006,-7.24708,-7.24708,302.8708,6.73571,-7.23472,0.79299,-7.24708
0.92,-7,390.62607,7.4789,-7.21839,1.01568,-7.23391,-7.23391,296.99751,6.45836,-7.21839,0.78178,-7.23391
0.94,-7,397.9766,7.36765,-7.16557,0.94061,-7.18409,-7.18409,289.66167,6.09509,-7.16557,0.75654,-7.18409
0.96,-7,407.23388,7.15686,-7.06247,0.80059,-7.08334,-7.08335,280.41571,5.64343,-7.06247,0.71726,-7.08334
0.98,-7,418.85805,6.81545,-6.8939,0.58045,-6.91583,-6.91583,268.79783,5.10891,-6.8939,0.66464,-6.91583
1,-7,433.28346,6.31141,-6.64434,0.26541,-6.66517,-6.66517,254.37193,4.50585,-6.64434,0.60025,-6.66517
1.02,-7,450.86499,5.61541,-6.29979,-0.1571,-6.31629,-6.31629,236.78142,3.85647,-6.29979,0.52662,-6.31629
1.04,-7,471.804,4.706,-5.85026,-0.69491,-5.85795,-5.85795,215.8234,3.18877,-5.85026,0.44715,-5.85795
1.06,-7,496.04816,3.57675,-5.29337,-1.34771,-5.28635,-5.28635,191.5491,2.53392,-5.29337,0.36593,-5.28635
1.08,-7,523.16181,2.24541,-4.63883,-2.10286,-4.60976,-4.60976,164.39376,1.92299,-4.63883,0.28737,-4.60976
1.1,-7,552.16661,0.76521,-3.91401,-2.93025,-3.8542,-3.8542,135.33645,1.38265,-3.91401,0.21553,-3.8542
1.12,-7,581.49373,-0.77085,-3.16601,-3.78081,-3.06577,-3.06577,105.94804,0.93064,-3.16601,0.15341,-3.06577
1.14,-7,609.32797,-2.25077,-2.45108,-4.59721,-2.30033,-2.30033,78.04632,0.57345,-2.45108,0.10243,-2.30033
1.16,-7,634.20521,-3.58151,-1.81543,-5.3326,-1.60484,-1.60484,53.0973,0.30783,-1.81543,0.06253,-1.60484
1.18,-7,655.31682,-4.70972,-1.28466,-5.9603,-1.00713,-1.00713,31.91016,0.12418,-1.28466,0.03254,-1.00713
