T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-37.07596,2.20311,-0.36017,-1.91606,-0.35791,-0.0438,0.4141,0.14044,-0.29009,0.22679,0.44144,0.14576,-0.02608,1.00147,0.02228,0.13655,0.95858,-0.14249,0.11746,0.02472,7.09386,23.33903,-3.22512,21.64826,0.3397,8.33464,3.64499,-3.0132,-10.20087,2.95625,26.85664,-1.70094,-0.6289,0.64151
0.02,-37.21135,2.27573,-0.35571,-1.9373,-0.35613,-0.04335,0.43463,0.15684,-0.32046,0.22512,0.51976,0.16171,0.01082,0.98872,0.03498,0.13867,0.95417,-0.14334,0.1181,0.02413,6.93931,23.38805,-3.27635,21.48683,0.29248,8.39765,3.64484,-3.10117,-10.28682,2.97577,26.8393,-1.67923,-0.69892,0.60168
0.04,-37.46981,2.3998,-0.31306,-1.97426,-0.35163,-0.04251,0.49567,0.15591,-0.34776,0.24678,0.58213,0.17549,0.04297,0.96806,0.05101,0.14118,0.94818,-0.14446,0.11898,0.02327,6.73202,23.44825,-3.32756,21.31793,0.24476,8.46011,3.64426,-3.2497,-10.37152,2.99338,26.80965,-1.65933,-0.7689,0.56142
0.06,-37.87594,2.58662,-0.23284,-2.02977,-0.34397,-0.04127,0.59717,0.14183,-0.37005,0.29066,0.63701,0.18663,0.07088,0.93918,0.07033,0.14397,0.94054,-0.1459,0.12014,0.02209,6.46694,23.51975,-3.37879,21.1415,0.19625,8.52213,3.64374,-3.46233,-10.45333,3.00979,26.76726,-1.64092,-0.83901,0.52114
0.08,-38.4481,2.84679,-0.10861,-2.1062,-0.33281,-0.03962,0.75408,0.12358,-0.38304,0.36238,0.67465,0.19597,0.09342,0.90234,0.09265,0.14693,0.93125,-0.14767,0.12163,0.02058,6.14131,23.60171,-3.43014,20.95739,0.1466,8.58384,3.64375,-3.74057,-10.5305,3.02579,26.71155,-1.62377,-0.90949,0.48128
0.1,-39.20214,3.1886,0.05467,-2.20516,-0.318,-0.03757,0.96077,0.10637,-0.38435,0.45467,0.69914,0.20248,0.11088,0.85828,0.11752,0.14982,0.92039,-0.14978,0.12349,0.01875,5.75559,23.69191,-3.48146,20.76651,0.09587,8.64485,3.64457,-4.08515,-10.60089,3.04185,26.64164,-1.60809,-0.97968,0.44258
0.12,-40.15583,3.61762,0.25143,-2.32793,-0.29941,-0.03516,1.21311,0.09761,-0.37239,0.56184,0.71325,0.2059,0.12499,0.80873,0.14337,0.15235,0.90821,-0.15217,0.12568,0.01662,5.32128,23.78887,-3.53273,20.5715,0.04339,8.70595,3.64709,-4.47714,-10.66491,3.05956,26.56248,-1.59275,-1.05113,0.40515
0.14,-41.29904,4.13073,0.47202,-2.47337,-0.27736,-0.03245,1.49676,0.09644,-0.34755,0.6715,0.71644,0.20495,0.13601,0.75524,0.16957,0.15419,0.89484,-0.1548,0.12821,0.01421,4.84317,23.88845,-3.58363,20.3726,-0.01052,8.7661,3.65126,-4.91826,-10.72019,3.07882,26.47017,-1.57878,-1.122,0.37018
0.16,-42.62472,4.71973,0.70477,-2.6397,-0.25229,-0.02954,1.79483,0.10102,-0.31238,0.77298,0.71125,0.1991,0.14586,0.7006,0.19438,0.15494,0.88048,-0.15757,0.13101,0.01155,4.34369,23.987,-3.63381,20.17464,-0.0661,8.82546,3.65785,-5.38367,-10.7675,3.10073,26.3702,-1.56568,-1.19228,0.33832
0.18,-44.13645,5.37528,0.93829,-2.82565,-0.22429,-0.02642,2.09635,0.12424,-0.26802,0.86185,0.71398,0.19058,0.1627,0.64897,0.21289,0.15405,0.86582,-0.16018,0.13375,0.00876,3.86479,24.08607,-3.68332,19.98467,-0.12579,8.88746,3.66932,-5.80386,-10.81586,3.12998,26.27971,-1.54934,-1.2694,0.3081
