T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-7.01447,184.12561,3.1343,-7.01447,0.26195,-7.01447,-7,501.6872,7,-7.01447,0.24748,-7.01447
0.02,-7.02979,184.47245,3.2525,-7.02979,0.27143,-7.02979,-7,501.33756,6.99999,-7.02979,0.24163,-7.02979
0.04,-7.04996,184.94141,3.38058,-7.04996,0.28201,-7.04996,-7,500.86617,6.99998,-7.04996,0.23205,-7.04996
0.06,-7.07515,185.53675,3.51924,-7.07514,0.29391,-7.07514,-6.99999,500.26882,6.99997,-7.07514,0.21877,-7.07514
0.08,-7.105,186.24893,3.6692,-7.105,0.30734,-7.105,-6.99999,499.55502,6.99996,-7.105,0.20234,-7.105
0.1,-7.1384,187.04815,3.83084,-7.1384,0.32251,-7.1384,-6.99999,498.75445,6.99996,-7.1384,0.18412,-7.1384
0.12,-7.17315,187.87679,4.00384,-7.17314,0.33957,-7.17314,-6.99998,497.92447,6.99995,-7.17314,0.16644,-7.17314
0.14,-7.20563,188.64112,4.18663,-7.20562,0.35854,-7.20562,-6.99998,497.1584,6.99995,-7.20562,0.15293,-7.20562
0.16,-7.23052,189.20278,4.37591,-7.23051,0.37926,-7.23051,-6.99998,496.59399,6.99995,-7.23051,0.14875,-7.23051
0.18,-7.24046,189.37109,4.56599,-7.24044,0.40128,-7.24044,-6.99998,496.42111,6.99994,-7.24044,0.16085,-7.24044
0.2,-7.22584,188.89751,4.74832,-7.22582,0.42386,-7.22582,-6.99998,496.88719,6.99995,-7.22582,0.19805,-7.22582
0.22,-7.17475,187.47433,4.9111,-7.17472,0.44581,-7.17472,-6.99998,498.29856,6.99995,-7.17472,0.2711,-7.17472
0.24,-7.0732,184.73993,5.03911,-7.07317,0.46553,-7.07318,-6.99999,501.01524,6.99996,-7.07317,0.39237,-7.07318
0.26,-6.90569,180.29379,5.11408,-6.90567,0.48098,-6.90567,-7,505.43584,6.99998,-6.90567,0.57533,-6.90567
0.28,-6.65633,173.72485,5.11561,-6.65632,0.4898,-6.65632,-7.00003,511.96944,7,-6.65632,0.83352,-6.65632
0.3,-6.31057,164.65703,5.02292,-6.31058,0.48945,-6.31058,-7.00006,520.99009,7.00004,-6.31058,1.17893,-6.31058
0.32,-5.85782,152.81604,4.81776,-5.85784,0.47753,-5.85784,-7.0001,532.77031,7.00008,-5.85784,1.61976,-5.85784
0.34,-5.29494,138.12082,4.48849,-5.295,0.45226,-5.295,-7.00015,547.38995,7.00013,-5.295,2.15735,-5.295
0.36,-4.63088,120.80211,4.03576,-4.63097,0.41311,-4.63097,-7.00021,564.61803,7.00019,-4.63097,2.78225,-4.63097
0.38,-3.89221,101.54875,3.47956,-3.89235,0.36171,-3.89235,-7.00027,583.76701,7.00026,-3.89235,3.4695,-3.89235
0.4,-3.12533,81.56461,2.86263,-3.12554,0.30227,-3.12554,-7.00035,603.6361,7.00034,-3.12554,4.1769,-3.12554
