T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.53361,-1.04422,0.15949,-0.33729,-0.1139,-0.00635,1.69264,-3.87973,-0.34804,-1.87285,4.91199,-0.07342,-0.19245,1.6251,0.55453,0.13492,-2.18367,0.0347,-0.08492,0.06633,-7.50896,-0.37084,-0.34907,0.40186,1.17587,-0.3348,-1.2572,-6.8614,0.18023,-0.25627,0.48541,1.50956,0.23699,0.3603
0.02,-0.6197,-0.99347,0.15844,-0.32643,-0.10665,-0.0053,1.70789,-3.88065,-0.34691,-1.86919,4.83081,-0.0725,-0.19286,1.64168,0.54134,0.12837,-2.15938,0.03688,-0.08557,0.06741,-7.5204,-0.37109,-0.35036,0.39794,1.17671,-0.33497,-1.25675,-6.86458,0.17875,-0.25644,0.47485,1.51171,0.23736,0.36122
0.04,-0.71419,-0.93993,0.15533,-0.31573,-0.09873,-0.00424,1.72045,-3.88316,-0.34804,-1.86646,4.75346,-0.07172,-0.19289,1.65423,0.52832,0.1247,-2.13707,0.0389,-0.08614,0.06794,-7.53577,-0.37296,-0.35198,0.39374,1.17758,-0.33515,-1.25633,-6.87166,0.17566,-0.25641,0.46376,1.51383,0.23772,0.36213
0.06,-0.81276,-0.8841,0.15021,-0.30526,-0.09034,-0.00319,1.73412,-3.8871,-0.35142,-1.86311,4.6806,-0.07101,-0.19275,1.66737,0.51707,0.12387,-2.11481,0.0408,-0.08654,0.06817,-7.55549,-0.37669,-0.35386,0.38923,1.1785,-0.33536,-1.25598,-6.88279,0.17089,-0.25621,0.45217,1.5159,0.23812,0.36308
0.08,-0.88893,-0.8249,0.1436,-0.29359,-0.08141,-0.00212,1.76733,-3.89378,-0.35556,-1.84965,4.602,-0.07013,-0.19384,1.70074,0.51316,0.12535,-2.08157,0.0428,-0.08675,0.06965,-7.57599,-0.38393,-0.35531,0.38469,1.17923,-0.33549,-1.25529,-6.89727,0.16292,-0.25519,0.43918,1.51799,0.23822,0.36372
0.1,-0.98304,-0.76704,0.13525,-0.28421,-0.07333,-0.00121,1.79321,-3.89904,-0.36288,-1.84163,4.54194,-0.06928,-0.19385,1.72834,0.50957,0.13,-2.05479,0.04463,-0.0865,0.07002,-7.60546,-0.39123,-0.35746,0.37954,1.18036,-0.33579,-1.25527,-6.91641,0.15548,-0.25491,0.42705,1.51996,0.23875,0.36489
0.12,-1.14711,-0.71529,0.12526,-0.28129,-0.06744,-0.00066,1.77861,-3.89723,-0.3759,-1.85788,4.52938,-0.06877,-0.18994,1.71805,0.49795,0.13824,-2.05487,0.0459,-0.08552,0.06636,-7.65412,-0.39368,-0.36181,0.37292,1.18268,-0.33661,-1.2572,-6.94167,0.15388,-0.25748,0.41871,1.52162,0.24084,0.36781
0.14,-1.31846,-0.66583,0.11519,-0.28053,-0.0631,-0.00032,1.76414,-3.89272,-0.39078,-1.87654,4.53253,-0.0681,-0.18548,1.71106,0.48892,0.14883,-2.05725,0.04712,-0.08402,0.0623,-7.70962,-0.39524,-0.36629,0.3659,1.18536,-0.33758,-1.25974,-6.97022,0.15412,-0.26082,0.41143,1.52317,0.2433,0.37121
0.16,-1.44735,-0.61457,0.10608,-0.27827,-0.05949,-8e-05,1.78327,-3.88893,-0.40414,-1.87942,4.52614,-0.06685,-0.18324,1.74142,0.49138,0.16059,-2.0412,0.04866,-0.08225,0.0608,-7.76171,-0.39908,-0.3692,0.35928,1.18773,-0.3384,-1.26185,-6.99953,0.15309,-0.26333,0.40306,1.52478,0.2453,0.37418
0.18,-1.5541,-0.55982,0.09784,-0.27549,-0.05605,7e-05,1.82885,-3.8822,-0.41607,-1.87022,4.52222,-0.06515,-0.1824,1.80319,0.50485,0.17245,-2.00856,0.05032,-0.08025,0.06122,-7.81393,-0.40246,-0.37112,0.35236,1.19027,-0.33939,-1.26419,-7.02938,0.15399,-0.26628,0.39505,1.52631,0.24783,0.37772
