T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0.01947,0.02054,0,0.13405,0,1e-05,0.08376,0,0,0,0.41096,0,0,0.12748,0,0,0,0.00621,0,0.01483,0.02895,0.03074,0.01206,0.07518,0,0,0,0.11846,0,0,0.07142,0,0,0,0,0,0.00478,0,0.01064,0,0,0.65361,0.00309,0.05469,0,0.01536,0.03858,0,0.04873,0.00574,0.08386,0,0.00546,0,0,0,0,0,0.10902,0.05008,0.04065,0,0.02309,0.00391,0,0.14866,0.39854,0.09357
0.02,0.02103,0.02327,0,0.13687,0,0.00109,0.08438,0,0,0,0.41101,0,0,0.13062,0,0,0,0.00616,0,0.01606,0.02406,0.03764,0.00966,0.07431,0,0,0,0.12067,0,0,0.0722,0,0,0,0,0,0.00544,0,0.0096,0,0,0.67453,0.00299,0.05379,0,0.01587,0.03931,0,0.05096,0.00601,0.08126,0,0.00548,0,0,0,0,0,0.10661,0.05016,0.04244,0,0.01772,0.00145,0,0.15223,0.40318,0.09338
0.04,0.02227,0.02662,1e-05,0.14033,0.00013,0.00372,0.08417,3e-05,2e-05,3e-05,0.41215,3e-05,7e-05,0.13147,2e-05,2e-05,3e-05,0.00618,8e-05,0.01713,0.01956,0.04454,0.00669,0.07338,6e-05,3e-05,4e-05,0.12283,0,0.00385,0.07307,4e-05,0.00016,4e-05,1e-05,1e-05,0.00618,6e-05,0.00835,0.00026,2e-05,0.69147,0.00291,0.05324,0.0001,0.01645,0.04003,1e-05,0.05283,0.00622,0.07925,0.00016,0.00575,8e-05,1e-05,1e-05,2e-05,2e-05,0.10407,0.05058,0.04427,1e-05,0.01185,0.00154,3e-05,0.1559,0.40808,0.09324
0.06,0.02322,0.03046,4e-05,0.14477,0.00104,0.01107,0.08317,0.00022,0.00016,0.00017,0.41496,0.00024,0.00037,0.13023,0.00012,0.00013,0.00025,0.00659,0.00027,0.01857,0.01558,0.052,0.00334,0.07262,0.00049,0.00018,0.00017,0.125,3e-05,0.00829,0.07413,0.00074,0.00082,0.00023,5e-05,8e-05,0.00705,0.00029,0.00707,0.00143,0.0001,0.70493,0.0029,0.05309,0.00095,0.01748,0.04097,9e-05,0.05435,0.00646,0.07789,0.00075,0.00632,0.0006,4e-05,9e-05,0.00014,0.00021,0.10151,0.05136,0.04616,0.00031,0.00547,0.00182,0.00015,0.15974,0.41332,0.09312
0.08,0.02385,0.03442,1e-05,0.15039,0.00013,0.00775,0.08082,5e-05,2e-05,3e-05,0.41734,4e-05,7e-05,0.1264,2e-05,2e-05,4e-05,0.00562,3e-05,0.01836,0.01185,0.06045,0.00182,0.07148,4e-05,3e-05,2e-05,0.12647,0.00366,0.01152,0.07516,9e-05,7e-05,3e-05,1e-05,1e-05,0.00797,3e-05,0.00546,0.00093,1e-05,0.71347,0.00267,0.05322,0.00011,0.01739,0.041,1e-05,0.05543,0.0063,0.07669,0.00012,0.0058,8e-05,1e-05,1e-05,0.00178,3e-05,0.09828,0.05214,0.04763,3e-05,0.00318,0.00097,1e-05,0.16302,0.4177,0.09217
0.1,0.02413,0.03854,1e-05,0.15941,0.00032,0.006,0.07781,5e-05,0.00012,9e-05,0.42177,6e-05,0.00012,0.12083,0.00011,3e-05,7e-05,0.00547,6e-05,0.01876,0.00897,0.06893,0.00128,0.07138,5e-05,6e-05,8e-05,0.12795,0.00853,0.01548,0.07644,0.00023,0.0001,8e-05,1e-05,4e-05,0.00901,9e-05,0.00407,0.00068,3e-05,0.71766,0.00263,0.05347,0.00023,0.01788,0.04146,4e-05,0.05604,0.00624,0.07595,0.00037,0.00602,0.00012,1e-05,2e-05,0.0047,3e-05,0.0947,0.05314,0.04942,4e-05,0.00223,0.0007,4e-05,0.16635,0.42188,0.09128
0.12,0.02388,0.04268,2e-05,0.18209,0.00037,0.00489,0.07428,7e-05,0.00013,0.00011,0.42758,0.00017,0.00038,0.11354,0.0001,5e-05,0.00012,0.00492,0.00026,0.0193,0.00752,0.0764,0.001,0.07338,0.00015,0.00011,0.00014,0.12949,0.01333,0.01913,0.07773,0.00042,0.00032,0.00019,2e-05,8e-05,0.01006,0.00011,0.0028,0.00057,6e-05,0.71494,0.00258,0.05304,0.00031,0.01866,0.04238,4e-05,0.05563,0.00609,0.07521,0.00033,0.00679,0.00031,3e-05,4e-05,0.00908,6e-05,0.09095,0.0538,0.05161,6e-05,0.0017,0.00057,5e-05,0.1695,0.424,0.09082
0.14,0.02332,0.0465,3e-05,0.23172,0.00052,0.0043,0.06996,0.00011,0.00013,0.00014,0.43466,0.00017,0.00037,0.10496,0.00012,8e-05,0.00017,0.00444,0.00025,0.01989,0.00678,0.08402,0.00078,0.07619,0.00021,0.00013,0.00015,0.13082,0.01868,0.02232,0.07933,0.00035,0.0004,0.00019,4e-05,8e-05,0.0111,0.00012,0.00175,0.00062,6e-05,0.70825,0.00255,0.05257,0.00058,0.01911,0.04288,6e-05,0.05481,0.00588,0.07458,0.00034,0.00703,0.0006,3e-05,5e-05,0.01433,0.00011,0.08722,0.0543,0.05368,0.00013,0.00135,0.00048,0.0001,0.17208,0.42507,0.08989
0.16,0.02264,0.04971,2e-05,0.29111,0.00044,0.00337,0.06486,0.0001,0.00011,0.00012,0.44218,0.00015,0.00031,0.09549,0.00011,7e-05,0.00014,0.00398,0.00021,0.01989,0.00633,0.0929,0.00064,0.07917,0.00018,0.00011,0.00012,0.13161,0.02489,0.02477,0.08128,0.00031,0.00034,0.00016,3e-05,6e-05,0.01208,0.0001,0.00093,0.00053,6e-05,0.70001,0.00252,0.05242,0.00048,0.01938,0.04306,5e-05,0.05397,0.00558,0.07407,0.00029,0.00713,0.0005,2e-05,4e-05,0.02026,9e-05,0.08362,0.05472,0.05528,0.00011,0.00111,0.00041,8e-05,0.17389,0.42614,0.08813
0.18,0.02197,0.05221,0,0.37004,0.00011,0.00215,0.05945,0,0,1e-05,0.44684,0,2e-05,0.08596,0,0,1e-05,0.00337,1e-05,0.01934,0.00663,0.10417,0.0003,0.08325,1e-05,0,0,0.1317,0.03164,0.02699,0.08367,1e-05,0,1e-05,0,0,0.01291,0,0.00035,0.00021,0,0.69141,0.00248,0.05218,2e-05,0.01928,0.04277,0,0.0531,0.00521,0.07339,1e-05,0.00675,1e-05,0,0,0.02764,0,0.07999,0.05424,0.05611,0,0.00076,0.00016,0,0.17479,0.42606,0.08595
0.2,0.02103,0.05421,0,0.47158,0.00105,0.00151,0.05374,0,0,0,0.45079,0,0,0.07609,0,0,0,0.00306,0,0.01943,0.007,0.11362,8e-05,0.08773,0,0,0,0.13193,0.03786,0.02812,0.08667,0,0,0,0,0,0.01344,0,0.00029,6e-05,0,0.6805,0.00253,0.05216,0,0.01944,0.04264,0,0.05097,0.00485,0.07288,0,0.00687,0,0,0,0.03534,0,0.07655,0.05453,0.05717,0,0.00047,2e-05,0,0.17453,0.42793,0.08407
0.22,0.01955,0.05603,4e-05,0.597,0.00385,0.00157,0.04773,0.00031,0.00015,0.00021,0.45573,0.00022,0.0006,0.06572,0.00031,0.00014,0.00027,0.00318,0.00021,0.02012,0.0072,0.11534,0.00033,0.09225,0.00048,0.00019,0.00026,0.13325,0.04216,0.02703,0.09033,0.00091,0.00099,0.00026,5e-05,0.00015,0.01346,0.00018,0.00089,0.00061,0.00013,0.6653,0.00272,0.05257,0.001,0.02004,0.04314,0.00011,0.04943,0.00449,0.07277,0.00043,0.00754,0.00042,2e-05,0.00013,0.04108,0.00032,0.07349,0.05727,0.05946,0.00039,0.00043,0.00016,0.00019,0.17283,0.43567,0.08292
0.24,0.01782,0.05732,5e-05,0.7564,0.0036,0.00141,0.04071,0.00028,0.00015,0.00028,0.4594,0.0002,0.0006,0.05585,0.00031,0.00018,0.00034,0.00306,0.00027,0.02047,0.00769,0.11271,0.00028,0.09766,0.00042,0.00023,0.00028,0.13458,0.04523,0.02476,0.09456,0.00081,0.00086,0.00034,6e-05,0.00013,0.01279,0.00024,0.00134,0.00064,0.00012,0.64841,0.00283,0.05281,0.00104,0.01995,0.0427,0.00012,0.04809,0.00401,0.07244,0.00057,0.0078,0.00057,3e-05,0.00011,0.04523,0.00026,0.07033,0.06059,0.06148,0.00036,0.00037,0.00018,0.00019,0.16924,0.44476,0.08228
0.26,0.01623,0.0581,4e-05,0.97478,0.00337,0.00133,0.03729,0.00026,0.00015,0.00024,0.46225,0.00018,0.00053,0.04631,0.00029,0.00017,0.00029,0.00296,0.00025,0.02064,0.00895,0.11042,0.00024,0.10536,0.00035,0.00021,0.00028,0.13491,0.04812,0.0225,0.09976,0.00068,0.00082,0.00028,5e-05,0.00013,0.01141,0.00021,0.00198,0.00067,0.00013,0.63507,0.003,0.05262,0.00086,0.01981,0.04212,0.00013,0.04718,0.00354,0.07162,0.00064,0.00786,0.0005,4e-05,0.0001,0.05052,0.00022,0.06702,0.06296,0.06257,0.00037,0.00034,0.00018,0.00016,0.16421,0.45378,0.08221
0.28,0.01489,0.05857,4e-05,1,0.00414,0.00133,0.03591,0.00025,0.00014,0.00021,0.46463,0.00019,0.0013,0.04224,0.00072,0.00016,0.00026,0.00312,0.00024,0.02114,0.01222,0.1077,0.00054,0.1169,0.00036,0.00019,0.0003,0.13491,0.05065,0.01989,0.106,0.00058,0.00072,0.00026,9e-05,0.00011,0.00925,0.0002,0.00289,0.0009,0.00015,0.62448,0.00324,0.05191,0.00084,0.01974,0.04268,0.00014,0.04668,0.00304,0.07015,0.00094,0.00793,0.00046,9e-05,9e-05,0.05818,0.00018,0.06326,0.06444,0.0621,0.00032,0.00031,0.00018,0.00019,0.15758,0.46414,0.0827
0.3,0.01321,0.05874,4e-05,1,0.00424,0.00318,0.03541,0.0002,0.00012,0.00018,0.46636,0.00027,0.00127,0.04022,0.0007,0.00015,0.0002,0.00303,0.0002,0.02179,0.01348,0.10106,0.00051,0.12952,0.00028,0.00017,0.00031,0.13565,0.05175,0.01651,0.11363,0.00057,0.00068,0.00021,8e-05,0.0001,0.00617,0.00017,0.00387,0.00693,0.00015,0.6158,0.0035,0.05116,0.00069,0.01984,0.04205,0.00016,0.04607,0.00267,0.06863,0.0009,0.00794,0.00054,9e-05,8e-05,0.06061,0.00016,0.05966,0.06687,0.06155,0.00025,0.00028,0.00019,0.00016,0.14974,0.47417,0.08443
0.32,0.01052,0.05856,0,1,0,0.00096,0.03505,0,0,0,0.46713,0,0,0.03868,0,0,0,0.00215,0,0.02133,0.00829,0.08651,0,0.13655,0,0,0,0.13794,0.05018,0.01185,0.12303,0,0,0,0,0,0.00207,0,0.00454,3e-05,0,0.60805,0.00369,0.05075,0,0.01898,0.03961,0,0.0452,0.00224,0.06759,0,0.00746,0,0,0,0.05234,0,0.05706,0.07271,0.06113,0,0,0,0,0.14104,0.48142,0.08695
0.34,0.00754,0.05838,0.00255,1,0,0.00095,0.03531,0,0,0,0.46808,0,0,0.038,0,0,0,0.00215,0,0.02164,0.00085,0.06672,0,0.13968,0,0,0,0.14122,0.04781,0.00679,0.13406,0,0,0,0,0,0.00168,0,0.00576,4e-05,1e-05,0.60309,0.00402,0.0505,0,0.01881,0.03866,0,0.04476,0.00191,0.06653,1e-05,0.00748,0,0,0,0.03931,0,0.05477,0.08083,0.06132,0,0,0,0,0.13173,0.48833,0.08992
0.36,0.00478,0.0583,0.00523,1,0,0.00092,0.03644,0,0,0,0.46844,0,0,0.03848,0,0,0,0.00224,0,0.02232,0.00062,0.04541,0,0.14352,0,0,0,0.14461,0.04564,0.00168,0.14612,0,0,0,0,0,0.00125,0,0.00688,1e-05,0,0.601,0.0044,0.04992,0,0.01862,0.03793,0,0.04451,0.00163,0.06457,0,0.00749,1e-05,0.00594,0,0.02458,0,0.05142,0.08893,0.06208,0,0,0,0,0.12172,0.49518,0.09258
0.38,0.00215,0.05846,0.00797,1,0,0.00087,0.03833,0,0,0,0.46843,0,0,0.04012,0,0,0,0.0024,0,0.0233,0.00046,0.0228,0,0.14656,0,0,0,0.14816,0.04387,0.0012,0.159,0,0,0,0,0,0.00094,0,0.00793,0,0,0.60069,0.00486,0.04907,0,0.01856,0.03744,0,0.04445,0.00137,0.06173,1e-05,0.00748,0,0.01256,0,0.00612,0,0.048,0.09718,0.06307,0,0,0.00446,0,0.11149,0.50139,0.09484
0.4,0.00107,0.05874,0.01061,1,0.00099,0.00129,0.04039,2e-05,0.00016,9e-05,0.46821,0.00046,0.00072,0.0421,0.00016,2e-05,0.00015,0.00264,0.00014,0.025,0.00023,0.01118,0.00893,0.14581,5e-05,3e-05,0.00021,0.1529,0.04236,0.00063,0.17279,4e-05,0.00014,0.00013,0.00209,2e-05,0.00045,9e-05,0.00913,0.00425,0.00012,0.60249,0.00545,0.04884,9e-05,0.01964,0.0366,0.0001,0.04487,0.00115,0.05889,4e-05,0.00773,0.00067,0.02161,0.01237,0.00326,3e-05,0.04486,0.10641,0.064,4e-05,1e-05,0.00873,2e-05,0.10151,0.50633,0.09701
0.42,0.00055,0.05902,0.01348,1,0.00055,0.00102,0.0418,2e-05,8e-05,4e-05,0.46757,0.00024,0.0004,0.04331,0.00017,2e-05,0.00014,0.00286,7e-05,0.02523,0.00012,0.00566,0.01957,0.13757,2e-05,2e-05,0.00011,0.15965,0.041,0.00033,0.18765,2e-05,0.00012,0.00012,0.00577,1e-05,0.00023,6e-05,0.01042,0.00481,7e-05,0.60679,0.00567,0.04868,9e-05,0.01925,0.03504,5e-05,0.04589,0.00098,0.05676,4e-05,0.00721,0.00036,0.03599,0.0363,0.00179,2e-05,0.04226,0.11646,0.06415,2e-05,1e-05,0.01332,1e-05,0.09216,0.50907,0.09886
0.44,0.00035,0.05963,0.01628,1,0.00015,0.00039,0.04302,0,2e-05,4e-05,0.46686,5e-05,0.00016,0.04454,2e-05,0,4e-05,0.00306,3e-05,0.02546,2e-05,0.00363,0.02971,0.12371,0,1e-05,1e-05,0.1675,0.04055,0.00012,0.20315,0,1e-05,1e-05,0.01035,0,7e-05,0,0.01162,0.0011,2e-05,0.61149,0.0058,0.04885,2e-05,0.01899,0.03394,1e-05,0.0474,0.00087,0.05488,1e-05,0.0066,0.00018,0.05391,0.06622,0.00109,0,0.04025,0.12495,0.06353,0,0,0.01736,0,0.08381,0.50893,0.09994
0.46,0.00027,0.06083,0.01909,1,0.00051,0.00022,0.04441,7e-05,5e-05,7e-05,0.46664,8e-05,0.0003,0.04652,7e-05,5e-05,7e-05,0.00342,7e-05,0.02603,4e-05,0.00269,0.0384,0.10708,6e-05,7e-05,0.00016,0.17568,0.04153,0.00014,0.21861,9e-05,0.00016,5e-05,0.01512,3e-05,7e-05,3e-05,0.01261,0.00259,0.00014,0.61514,0.00599,0.04844,0.00025,0.01926,0.03351,0.00013,0.04946,0.00082,0.053,0.00013,0.00616,0.00032,0.07317,0.0973,0.00093,4e-05,0.03875,0.13022,0.06246,0.00017,2e-05,0.02042,6e-05,0.07666,0.50557,0.10003
0.48,0.00022,0.06266,0.02234,1,0.00039,0.00028,0.04548,5e-05,4e-05,6e-05,0.4662,7e-05,0.00027,0.0486,7e-05,6e-05,6e-05,0.00366,7e-05,0.02613,3e-05,0.00213,0.04497,0.08562,5e-05,8e-05,0.00016,0.18401,0.04322,0.00011,0.23351,7e-05,0.00012,5e-05,0.02038,2e-05,5e-05,3e-05,0.01342,0.00941,0.00013,0.61684,0.00609,0.04781,0.00023,0.01942,0.03319,0.00014,0.05192,0.0008,0.0506,0.00013,0.00555,0.00027,0.09522,0.12834,0.00076,3e-05,0.03796,0.13183,0.06072,0.00015,2e-05,0.02223,5e-05,0.07065,0.49816,0.09881
0.5,0.00014,0.06484,0.0256,1,0.00014,7e-05,0.04631,2e-05,2e-05,2e-05,0.46568,4e-05,5e-05,0.05087,2e-05,2e-05,1e-05,0.0038,2e-05,0.02551,0,0.00156,0.04971,0.06381,2e-05,2e-05,5e-05,0.19318,0.04574,2e-05,0.24874,8e-05,4e-05,1e-05,0.02545,0,1e-05,1e-05,0.01395,0.01195,4e-05,0.61558,0.00603,0.04728,7e-05,0.01947,0.0327,4e-05,0.0548,0.0008,0.04794,4e-05,0.0048,6e-05,0.11662,0.15853,0.00014,1e-05,0.03701,0.1283,0.0586,1e-05,1e-05,0.02297,1e-05,0.06575,0.48612,0.09659
0.52,5e-05,0.06694,0.02771,0.68026,0,0,0.04709,0,0,0,0.46537,0,1e-05,0.05359,0,0,0,0.00403,0,0.02499,0,0.00081,0.05421,0.04819,0,0,0,0.20385,0.04905,0,0.265,0,0,0,0.02957,0,0,0.00482,0.01423,0.01834,0,0.60786,0.0058,0.04727,0,0.01936,0.03198,0,0.05744,0.00083,0.04612,0,0.00408,0,0.1334,0.18798,0,0,0.03493,0.11874,0.0563,0,0,0.02297,0,0.06181,0.46898,0.09382
0.54,1e-05,0.06912,0.02886,0.06116,0,2e-05,0.04755,1e-05,1e-05,1e-05,0.46488,0,2e-05,0.05626,0,1e-05,1e-05,0.0043,0,0.02451,0,0.00029,0.05776,0.03504,0,0,0,0.21493,0.05285,1e-05,0.28111,0,0,0,0.03332,0,0,0.00926,0.01504,0.02483,0,0.59379,0.00548,0.04757,1e-05,0.01926,0.03115,0,0.05978,0.00089,0.04496,3e-05,0.00347,1e-05,0.14867,0.21583,1e-05,0,0.03268,0.10287,0.05432,0,0,0.02209,0,0.05853,0.44743,0.09013
0.56,0.0001,0.07222,0.02895,0.02605,0.00017,0.00018,0.04752,0.00017,0.00047,0.00013,0.46434,0.00011,0.00043,0.05855,9e-05,0.00013,0.00015,0.00477,0.00012,0.02431,0.0001,0.00026,0.05961,0.02061,0.00024,0.0001,0.00011,0.22544,0.05693,0.00013,0.29609,0.00016,0.00042,0.0001,0.03698,7e-05,3e-05,0.01405,0.01626,0.02798,0.00019,0.57665,0.00551,0.04807,0.00045,0.01932,0.03054,0.00022,0.06188,0.00101,0.04439,0.00027,0.00321,0.00041,0.16518,0.24243,0.00025,3e-05,0.03112,0.08234,0.05423,0.00037,6e-05,0.02029,0.00022,0.05567,0.42268,0.0854
0.58,9e-05,0.07697,0.02809,0.01338,0.00011,0.00017,0.04677,0.00015,0.00044,0.00012,0.4631,0.00012,0.00042,0.0601,0.0001,0.00012,0.00014,0.0049,0.00012,0.02378,9e-05,0.00023,0.0603,0.00594,0.00022,0.00011,0.0001,0.23455,0.06098,0.00012,0.30918,0.00019,0.00039,0.0001,0.04017,6e-05,3e-05,0.0188,0.01837,0.02619,0.00018,0.55851,0.005,0.04921,0.00048,0.01905,0.02945,0.00022,0.06381,0.00109,0.04433,0.00026,0.00271,0.0004,0.18287,0.26993,0.00023,3e-05,0.02991,0.06043,0.0513,0.00032,5e-05,0.01728,0.00023,0.05308,0.39359,0.0798
