T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00461,0.0031,0.01042,0.04281,0.02354,-0.02957,-0.06755,0.01436,-0.00232,0.01281,-0.03367,-0.00016,-0.21084,-1.69926,6.08525,0.10713,-18.06993,-4.53284,-2.86503,-0.05537,1.4949,-4.08757,-0.04081,15.65717,-4.63192,2.60243,0.0007,0.07747,0.26046,-0.03122,-0.03084,-0.01026,-0.01338,0.00968,-0.03635,-0.34849,-0.00619,-0.00397,-0.00429,0.01923
0.02,-0.00413,0.00367,0.00978,0.04485,0.03036,-0.03279,-0.0732,0.01714,0.00263,0.01706,-0.036,-0.00018,-0.24482,-1.97466,7.03472,0.11561,-20.8457,-5.22105,-3.30628,-0.0537,1.70977,-4.67649,-0.06417,17.82051,-5.25312,2.96425,-0.00658,0.09556,0.35235,-0.03328,-0.04015,-0.01385,-0.01728,0.00443,-0.04979,-0.42863,-0.00874,-0.00442,-0.00269,0.02463
0.04,-0.00348,0.00441,0.00821,0.04529,0.03922,-0.0366,-0.07884,0.02068,0.00905,0.02276,-0.03718,-0.00019,-0.28599,-2.30924,8.18211,0.12435,-24.18793,-6.04764,-3.83815,-0.04824,1.96198,-5.37096,-0.09809,20.35008,-5.97645,3.38813,-0.01724,0.11858,0.47577,-0.03414,-0.05239,-0.01865,-0.02241,-0.00337,-0.06785,-0.5302,-0.01216,-0.00489,-0.00023,0.03167
0.06,-0.00284,0.00528,0.00552,0.04274,0.0498,-0.04088,-0.08399,0.02489,0.01678,0.02967,-0.0361,-0.00019,-0.33076,-2.6786,9.44104,0.13167,-27.83814,-6.94757,-4.41976,-0.03703,2.22836,-6.10964,-0.14428,23.01076,-6.7323,3.83519,-0.03106,0.14465,0.62278,-0.0331,-0.06663,-0.02412,-0.02832,-0.01347,-0.08945,-0.64613,-0.01642,-0.00534,0.00305,0.03998
0.08,-0.00239,0.00624,0.00152,0.03569,0.06152,-0.04537,-0.08794,0.02957,0.02548,0.03737,-0.03151,-0.00018,-0.37431,-3.04829,10.69049,0.13554,-31.4362,-7.83053,-4.9941,-0.01804,2.47757,-6.80896,-0.20382,25.48545,-7.42757,4.25288,-0.04761,0.17128,0.78256,-0.02927,-0.08165,-0.02962,-0.03444,-0.02552,-0.11306,-0.76657,-0.02141,-0.00569,0.00707,0.04899
0.1,-0.00231,0.00722,-0.00398,0.02269,0.07362,-0.04974,-0.08974,0.03445,0.03454,0.0454,-0.02216,-0.00016,-0.41131,-3.37836,11.79101,0.13402,-34.56876,-8.59318,-5.49569,0.0105,2.67422,-7.37427,-0.27684,27.41817,-7.95869,4.58209,-0.06636,0.19576,0.94334,-0.02168,-0.09614,-0.03454,-0.04018,-0.03903,-0.137,-0.88019,-0.02694,-0.00586,0.01172,0.05804
0.12,-0.00277,0.00816,-0.01117,0.00258,0.0852,-0.05362,-0.08832,0.03918,0.04303,0.05328,-0.00694,-0.00012,-0.43663,-3.62818,12.60192,0.12563,-36.82076,-9.13205,-5.85881,0.04971,2.7834,-7.71183,-0.36218,28.46011,-8.22544,4.76475,-0.0867,0.21548,1.09394,-0.00929,-0.10886,-0.03838,-0.04502,-0.0535,-0.15963,-0.97549,-0.03269,-0.00575,0.01688,0.06641
0.14,-0.00388,0.00899,-0.0202,-0.02541,0.09529,-0.05666,-0.08265,0.04341,0.04969,0.06054,0.01504,-4e-05,-0.44605,-3.76151,12.99953,0.1097,-37.82983,-9.35724,-6.02608,0.09959,2.77536,-7.74157,-0.45701,28.31848,-8.1454,4.75197,-0.10793,0.22828,1.22519,0.00891,-0.11881,-0.04091,-0.0486,-0.06831,-0.17952,-1.04211,-0.03827,-0.00528,0.02238,0.07344
0.16,-0.00576,0.00967,-0.0312,-0.06149,0.10289,-0.05862,-0.07185,0.04681,0.05297,0.06678,0.04427,8e-05,-0.43687,-3.7517,12.89529,0.08669,-37.34036,-9.20593,-5.95704,0.15866,2.63036,-7.40993,-0.55652,26.80517,-7.66818,4.51209,-0.12928,0.23274,1.33113,0.03374,-0.12538,-0.04214,-0.05073,-0.0828,-0.1957,-1.0721,-0.04325,-0.0044,0.02807,0.0786
0.18,-0.00847,0.01015,-0.0442,-0.10524,0.10704,-0.05944,-0.05539,0.04911,0.05108,0.07172,0.08083,0.00026,-0.4085,-3.58611,12.25128,0.05831,-35.24974,-8.65393,-5.63549,0.22348,2.3429,-6.70111,-0.6535,23.87858,-6.78738,4.03766,-0.14986,0.22836,1.40983,0.06567,-0.12838,-0.04241,-0.0515,-0.09618,-0.20778,-1.06107,-0.04714,-0.00307,0.0338,0.08153
