T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-34.70613,7.17441,-0.25632,-2.25703,-0.13582,-0.01881,0.34807,-0.20783,-0.24501,-0.00343,0.43804,0.13402,-0.0153,0.44284,-0.07145,0.20841,0.34412,-0.43417,0.19657,0.02077,-0.56649,-2.73824,0.47781,-1.13885,0.52564,-0.24414,-0.25408,2.64533,-0.5001,-0.00086,-1.0392,0.58952,0.13287,0.09965
0.02,-34.62082,7.19001,-0.25719,-2.25095,-0.13789,-0.01895,0.39062,-0.15338,-0.27156,0.02851,0.49398,0.14574,0.01355,0.47271,-0.12319,0.22113,0.36396,-0.47638,0.20752,-0.0043,-0.54297,-2.75266,0.46731,-1.12598,0.52943,-0.24204,-0.24979,2.66851,-0.49204,0.00689,-1.03412,0.58975,0.13221,0.0968
0.04,-34.52631,7.19132,-0.25421,-2.24449,-0.14082,-0.01919,0.45832,-0.09569,-0.28819,0.07415,0.53221,0.15459,0.03809,0.51872,-0.18022,0.22672,0.39173,-0.50573,0.21563,-0.02615,-0.51856,-2.76303,0.4589,-1.11326,0.53312,-0.23997,-0.24545,2.69495,-0.48342,0.01226,-1.02862,0.58999,0.13156,0.09394
0.06,-34.42292,7.17285,-0.24731,-2.23753,-0.14491,-0.01958,0.55036,-0.02838,-0.29316,0.13235,0.55327,0.16038,0.05838,0.57808,-0.24783,0.22356,0.42518,-0.5226,0.22091,-0.04504,-0.49469,-2.76909,0.45167,-1.10095,0.53672,-0.23792,-0.24106,2.72413,-0.47283,0.01546,-1.02288,0.59022,0.13094,0.09107
0.08,-34.31287,7.12922,-0.23717,-2.22992,-0.15052,-0.02019,0.66198,0.05422,-0.28495,0.19903,0.55786,0.16272,0.07484,0.64545,-0.33022,0.21054,0.46029,-0.52756,0.22328,-0.06144,-0.47291,-2.77069,0.44455,-1.08937,0.54023,-0.23589,-0.23666,2.75537,-0.45861,0.01686,-1.01709,0.59044,0.13034,0.08821
0.1,-34.20127,7.05578,-0.22562,-2.22154,-0.15793,-0.0211,0.78272,0.15297,-0.26288,0.26651,0.54566,0.1609,0.08754,0.71274,-0.42677,0.18763,0.49147,-0.52034,0.22232,-0.07535,-0.45466,-2.7675,0.43663,-1.07884,0.54361,-0.23388,-0.23231,2.78796,-0.43923,0.01673,-1.01143,0.59064,0.12977,0.08544
0.12,-34.09342,6.9484,-0.2152,-2.21228,-0.16746,-0.02238,0.9026,0.27382,-0.22792,0.32754,0.52184,0.15528,0.0995,0.77243,-0.54072,0.15587,0.5137,-0.50543,0.2187,-0.08932,-0.44126,-2.75944,0.42651,-1.06942,0.54695,-0.23185,-0.22798,2.82087,-0.41264,0.01587,-1.00611,0.5908,0.12922,0.08271
0.14,-33.99771,6.80452,-0.21007,-2.2021,-0.17924,-0.0241,1.00347,0.40615,-0.18279,0.37162,0.48594,0.14523,0.11039,0.81477,-0.66064,0.11835,0.52182,-0.48223,0.21184,-0.10266,-0.43329,-2.74613,0.41384,-1.06132,0.55016,-0.22984,-0.22378,2.85381,-0.37806,0.01437,-1.00119,0.59092,0.1287,0.08014
0.16,-33.92043,6.62212,-0.21449,-2.19099,-0.1934,-0.0263,1.07213,0.54294,-0.13222,0.39295,0.44247,0.13155,0.12183,0.8342,-0.77814,0.07913,0.51416,-0.45443,0.20239,-0.11642,-0.43096,-2.72728,0.39809,-1.0545,0.55326,-0.22784,-0.21974,2.88625,-0.33464,0.01263,-0.99671,0.59101,0.12822,0.07776
0.18,-33.86736,6.40024,-0.23047,-2.17902,-0.21019,-0.02904,1.10713,0.70921,-0.07983,0.38784,0.42123,0.11959,0.14606,0.82871,-0.9118,0.04046,0.48863,-0.44778,0.19615,-0.14119,-0.43451,-2.70353,0.37697,-1.04799,0.55662,-0.2257,-0.21549,2.9163,-0.28001,0.01278,-0.99285,0.59105,0.12774,0.07522
