T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.03382,344.03646,0.01163,-4.59761,-0.00089,-5.75327,-0.03382,344.03643,0.01163,-4.59761,-0.00089,-5.75327
0.02,-0.02914,344.03637,0.0096,-4.55767,-0.00069,-5.81067,-0.02914,344.03634,0.0096,-4.55767,-0.00069,-5.81067
0.04,-0.02485,344.03627,0.00766,-4.51621,-0.0005,-5.86833,-0.02485,344.03625,0.00766,-4.51621,-0.0005,-5.86833
0.06,-0.02114,344.03619,0.00587,-4.4725,-0.00034,-5.92556,-0.02114,344.03618,0.00587,-4.4725,-0.00034,-5.92556
0.08,-0.01805,344.03611,0.0043,-4.42534,-0.00021,-5.98209,-0.01806,344.03613,0.0043,-4.42534,-0.00021,-5.98209
0.1,-0.01562,344.03604,0.00301,-4.37297,-0.00012,-6.03789,-0.01563,344.03609,0.00301,-4.37297,-0.00012,-6.03789
0.12,-0.01389,344.03598,0.00209,-4.313,-8e-05,-6.09306,-0.0139,344.03608,0.00209,-4.313,-8e-05,-6.09306
0.14,-0.01297,344.03593,0.00167,-4.24237,-0.00011,-6.14782,-0.01298,344.03609,0.00168,-4.24237,-0.00011,-6.14782
0.16,-0.01291,344.0359,0.00191,-4.15739,-0.00021,-6.20261,-0.01294,344.03613,0.00192,-4.15739,-0.00021,-6.20261
0.18,-0.01376,344.03587,0.00296,-4.0538,-0.0004,-6.2582,-0.01379,344.03619,0.00297,-4.0538,-0.0004,-6.2582
0.2,-0.0156,344.03586,0.00498,-3.92682,-0.00069,-6.31547,-0.01564,344.03628,0.00499,-3.92682,-0.00069,-6.31547
0.22,-0.01878,344.03586,0.00819,-3.77113,-0.00107,-6.37506,-0.01882,344.03637,0.0082,-3.77113,-0.00107,-6.37506
0.24,-0.02404,344.03587,0.0128,-3.58109,-0.00156,-6.43713,-0.02408,344.03647,0.01282,-3.58109,-0.00156,-6.43713
0.26,-0.03259,344.03588,0.019,-3.35084,-0.00211,-6.5013,-0.03262,344.03654,0.01903,-3.35084,-0.00211,-6.5013
0.28,-0.04608,344.03591,0.02693,-3.07464,-0.0027,-6.5667,-0.0461,344.03659,0.02696,-3.07464,-0.0027,-6.5667
0.3,-0.06665,344.03596,0.03658,-2.74713,-0.00328,-6.632,-0.06666,344.03658,0.03661,-2.74713,-0.00328,-6.632
0.32,-0.09689,344.03606,0.04773,-2.36368,-0.00378,-6.69552,-0.09687,344.03651,0.04776,-2.36368,-0.00378,-6.69552
0.34,-0.1398,344.03622,0.05984,-1.92088,-0.00414,-6.75527,-0.13974,344.03634,0.05987,-1.92088,-0.00414,-6.75527
0.36,-0.19874,344.03646,0.07194,-1.417,-0.00428,-6.80917,-0.19862,344.03605,0.07196,-1.417,-0.00428,-6.80917
0.38,-0.27717,344.03678,0.08248,-0.85247,-0.0041,-6.85544,-0.27697,344.03561,0.08248,-0.85247,-0.0041,-6.85543
0.4,-0.37831,344.0372,0.08922,-0.23043,-0.00348,-6.89315,-0.37803,344.03499,0.0892,-0.23043,-0.00348,-6.89315
0.42,-0.505,344.03771,0.08911,0.44282,-0.00227,-6.92248,-0.5046,344.03415,0.08905,0.44282,-0.00227,-6.92248
0.44,-0.65957,344.0383,0.07825,1.15754,-0.00032,-6.94446,-0.65906,344.03308,0.07814,1.15754,-0.00032,-6.94446
0.46,-0.84395,344.03892,0.0519,1.90038,0.0025,-6.9606,-0.84333,344.03177,0.05171,1.90038,0.0025,-6.9606
0.48,-1.05947,344.03951,0.00457,2.65455,0.00635,-6.97264,-1.05875,344.03024,0.0043,2.65455,0.00635,-6.97264
0.5,-1.30665,344.03996,-0.06961,3.40039,0.01133,-6.98245,-1.30586,344.02855,-0.06998,3.40039,0.01133,-6.98245
0.52,-1.58486,344.04012,-0.17647,4.11642,0.0175,-6.99209,-1.58406,344.0268,-0.17695,4.11642,0.0175,-6.99209
0.54,-1.89195,344.03978,-0.32098,4.78101,0.02487,-7.00368,-1.89126,344.02515,-0.32156,4.78101,0.02487,-7.00368
0.56,-2.22402,344.03869,-0.50624,5.37469,0.0334,-7.01932,-2.22356,344.02385,-0.50692,5.37469,0.0334,-7.01932
0.58,-2.57511,344.03654,-0.73226,5.88293,0.04298,-7.04089,-2.57507,344.02323,-0.733,5.88293,0.04298,-7.04089
0.6,-2.937,344.03297,-0.99481,6.29867,0.05345,-7.06987,-2.93762,344.02372,-0.99555,6.29868,0.05345,-7.06987
0.62,-3.29916,344.02758,-1.28524,6.62323,0.06459,-7.10719,-3.30074,344.02583,-1.28589,6.62323,0.06459,-7.10719
0.64,-3.64884,344.01997,-1.59141,6.86468,0.07612,-7.15302,-3.65172,344.03011,-1.59185,6.86468,0.07612,-7.15302
0.66,-3.97138,344.00973,-1.89926,7.03522,0.08768,-7.20633,-3.97592,344.03715,-1.89929,7.03522,0.08769,-7.20633
0.68,-4.25086,343.99656,-2.19415,7.1487,0.09886,-7.26454,-4.25742,344.04748,-2.19356,7.1487,0.09886,-7.26454
0.7,-4.47095,343.98028,-2.46202,7.21884,0.10917,-7.32292,-4.47984,344.06147,-2.46053,7.21884,0.10918,-7.32292
0.72,-4.61603,343.96099,-2.69011,7.25806,0.11812,-7.37404,-4.62744,344.07921,-2.68739,7.25806,0.11813,-7.37404
0.74,-4.67255,343.9392,-2.86756,7.27672,0.12519,-7.40729,-4.68645,344.10034,-2.86328,7.27672,0.12519,-7.40729
0.76,-4.63043,343.91598,-2.98584,7.28267,0.12991,-7.40835,-4.64648,344.12385,-2.97965,7.28267,0.1299,-7.40835
0.78,-4.48452,343.89318,-3.03904,7.28103,0.13191,-7.35898,-4.50193,344.1479,-3.03066,7.28103,0.13189,-7.35898
0.8,-4.23587,343.87366,-3.0242,7.27412,0.13094,-7.23707,-4.25319,344.16951,-3.01343,7.27412,0.13092,-7.23707
0.82,-3.89256,343.86152,-2.94142,7.26143,0.12696,-7.01724,-3.90758,344.18444,-2.9283,7.26143,0.12691,-7.01724
0.84,-3.47001,343.86226,-2.79403,7.23973,0.12008,-6.67225,-3.47957,344.18694,-2.77888,7.23973,0.12003,-6.67225
0.86,-2.99053,343.88294,-2.58859,7.20315,0.11068,-6.17524,-2.99038,344.1697,-2.57218,7.20315,0.1106,-6.17523
0.88,-2.48177,343.93217,-2.33468,7.14336,0.09929,-5.50333,-2.46649,344.12388,-2.31835,7.14335,0.09919,-5.50333
0.9,-1.97408,344.01987,-2.04453,7.04997,0.08661,-4.64272,-1.93713,344.03938,-2.03038,7.04997,0.0865,-4.64272
0.92,-1.49662,344.15677,-1.73238,6.91121,0.07345,-3.59538,-1.4305,343.90533,-1.72339,6.91121,0.07332,-3.59538
0.94,-1.07265,344.35348,-1.41354,6.71485,0.06058,-2.38618,-0.96934,343.71106,-1.41372,6.71485,0.06044,-2.38618
0.96,-0.71626,344.61905,-1.10317,6.44974,0.0487,-1.06642,-0.5679,343.44749,-1.11763,6.44974,0.04857,-1.06642
0.98,-0.43198,344.95897,-0.8147,6.10772,0.0384,0.28986,-0.23196,343.10911,-0.84962,6.10772,0.0383,0.28987
1,-0.217,345.37248,-0.5583,5.68571,0.03011,1.59515,0.03852,342.69672,-0.62075,5.68571,0.03007,1.59515
1.02,-0.06377,345.84916,-0.33984,5.18689,0.02409,2.7593,0.24627,342.2208,-0.43739,5.18689,0.02413,2.7593
1.04,0.03783,346.36481,-0.16097,4.61989,0.02037,3.69951,0.39404,341.70564,-0.30103,4.61989,0.02055,3.69951
1.06,0.09913,346.87681,-0.02024,3.99645,0.01879,4.34847,0.48272,341.19397,-0.20903,3.99646,0.01916,4.34847
