T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,2.47252,3.81164,1.77274,2.2531,-0.02341,0.04948,-1.13955,-38.2935,-12.53346,1.30621,2.76604,-0.23165,-0.2809,-0.73392,8.42754,3.30906,1.57466,0.02135,-0.29035,0.3071,-6.96731,-0.67127,-0.51744,-0.28379,1.05871,-0.38786,-1.78789,-6.47464,2.38931,0.04884,0.19238,1.42978,0.30215,0.69343
0.02,2.75144,4.01931,1.82302,2.31104,-0.04212,0.0473,-1.23807,-37.67815,-12.38116,1.25578,2.70373,-0.22723,-0.27582,-0.82292,8.42998,3.31579,1.59238,0.02736,-0.29291,0.31186,-6.96789,-0.66718,-0.5151,-0.27605,1.05455,-0.38648,-1.77992,-6.51478,2.3911,0.05265,0.19418,1.42693,0.30357,0.70449
0.04,3.02148,4.20819,1.84314,2.37031,-0.06224,0.04418,-1.32452,-37.08755,-12.22769,1.21098,2.64642,-0.22016,-0.2707,-0.88948,8.44982,3.31369,1.61553,0.03338,-0.29173,0.31693,-6.96785,-0.66606,-0.51253,-0.26824,1.05051,-0.38512,-1.7721,-6.55511,2.38993,0.05666,0.19593,1.42413,0.30491,0.7153
0.06,3.28007,4.3602,1.82167,2.42854,-0.08286,0.04027,-1.39956,-36.5173,-12.08489,1.17111,2.59448,-0.2109,-0.26545,-0.92804,8.47709,3.30255,1.63964,0.03926,-0.28676,0.32179,-6.96719,-0.66997,-0.50961,-0.26021,1.04659,-0.38379,-1.76445,-6.5953,2.38386,0.06095,0.19753,1.42139,0.30616,0.72572
0.08,3.51847,4.47443,1.74301,2.48483,-0.10485,0.03564,-1.48114,-35.96554,-11.87178,1.12722,2.53821,-0.20108,-0.25988,-0.94446,8.48579,3.28506,1.66329,0.04352,-0.27977,0.32611,-6.96488,-0.67917,-0.50609,-0.25206,1.04271,-0.38248,-1.75653,-6.63726,2.37303,0.06547,0.19914,1.41864,0.3076,0.73716
0.1,3.74427,4.49002,1.62036,2.53216,-0.12242,0.03093,-1.53794,-35.43098,-11.80409,1.09628,2.49951,-0.1897,-0.25496,-0.9175,8.49696,3.25773,1.67378,0.04796,-0.268,0.32904,-6.96294,-0.69985,-0.50206,-0.24325,1.03912,-0.38127,-1.74952,-6.67471,2.35082,0.0704,0.20005,1.41609,0.30853,0.74608
0.12,3.97129,4.33645,1.47639,2.56435,-0.13011,0.02686,-1.52836,-34.89617,-12.1687,1.09931,2.504,-0.17527,-0.25181,-0.8298,8.5431,3.21863,1.6553,0.05535,-0.24819,0.32926,-6.96496,-0.73839,-0.49771,-0.23273,1.03591,-0.38024,-1.7446,-6.70129,2.31024,0.07597,0.19945,1.41392,0.30812,0.74823
0.14,4.17641,4.06608,1.30027,2.5847,-0.13341,0.02331,-1.49827,-34.38775,-12.70506,1.11202,2.52263,-0.16118,-0.25016,-0.71102,8.58036,3.177,1.61778,0.06171,-0.22569,0.32707,-6.96738,-0.78913,-0.49277,-0.22166,1.03301,-0.37931,-1.74059,-6.72262,2.25777,0.08189,0.19808,1.41198,0.30727,0.74794
0.16,4.33698,3.73626,1.08462,2.59601,-0.13642,0.02012,-1.49003,-33.90132,-13.18149,1.11322,2.53207,-0.15001,-0.24912,-0.58892,8.56644,3.13914,1.56757,0.06403,-0.20511,0.3229,-6.96799,-0.8465,-0.48711,-0.21079,1.03026,-0.37843,-1.73636,-6.74404,2.19957,0.0879,0.19659,1.41008,0.30669,0.74882
0.18,4.45475,3.34101,0.84083,2.59755,-0.13778,0.01752,-1.49896,-33.35351,-13.76709,1.09933,2.54227,-0.14085,-0.2473,-0.47613,8.495,3.10636,1.48778,0.06477,-0.18617,0.3152,-6.97135,-0.91014,-0.48098,-0.19844,1.02714,-0.37758,-1.73174,-6.76692,2.13548,0.09422,0.19494,1.40793,0.30605,0.74984
