T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00016,9e-05,6e-05,0.36118,-0.61877,-0.04994,1.00444,-0.00254,0.00919,-0.25042,-0.02342,-0.00589,2.96497,-1.42516,-0.41111,0.3193,1.61504,-0.02271,-0.08655,2.96499,1.40017,0.61731,0.26755,-1.65152,-0.08216,0.10319,0.87216,-0.07176,-0.1783,-0.33067,-0.1506,-0.09477,-0.06383,0.96026,0.05443,-0.01692,-0.42138,-0.1645,0.09413,0.06564
0.02,0.0001,8e-05,7e-05,0.36139,-0.61844,-0.04991,1.00427,-0.0026,0.00944,-0.25048,-0.02357,-0.00589,2.96497,-1.42533,-0.41074,0.31896,1.61521,-0.02301,-0.08659,2.96499,1.40088,0.6181,0.26642,-1.65163,-0.08244,0.1034,0.87195,-0.07134,-0.17554,-0.33073,-0.15081,-0.09491,-0.06393,0.96,0.05498,-0.01411,-0.4214,-0.16423,0.09416,0.0655
0.04,4e-05,6e-05,9e-05,0.36159,-0.61812,-0.04988,1.00409,-0.00267,0.00968,-0.25054,-0.02372,-0.00588,2.96497,-1.42549,-0.41038,0.31863,1.61538,-0.02331,-0.08663,2.96497,1.40159,0.61889,0.26528,-1.65174,-0.08271,0.1036,0.87174,-0.07092,-0.17277,-0.33079,-0.15102,-0.09505,-0.06404,0.95973,0.05554,-0.0113,-0.42141,-0.16396,0.0942,0.06535
0.06,-2e-05,4e-05,0.00011,0.3618,-0.61779,-0.04986,1.00392,-0.00273,0.00992,-0.2506,-0.02387,-0.00588,2.96498,-1.42565,-0.41001,0.3183,1.61555,-0.02361,-0.08666,2.965,1.40229,0.61969,0.26415,-1.65186,-0.08299,0.10382,0.87153,-0.07049,-0.17001,-0.33084,-0.15123,-0.09518,-0.06414,0.95947,0.0561,-0.00849,-0.42142,-0.16369,0.09423,0.06521
0.08,-8e-05,2e-05,0.00013,0.36201,-0.61747,-0.04983,1.00374,-0.00279,0.01017,-0.25066,-0.02402,-0.00588,2.96498,-1.42581,-0.40964,0.31796,1.61571,-0.02391,-0.0867,2.96499,1.40299,0.62047,0.26303,-1.65197,-0.08327,0.10403,0.87132,-0.07007,-0.16725,-0.3309,-0.15144,-0.09532,-0.06424,0.9592,0.05665,-0.0057,-0.42144,-0.16342,0.09426,0.06507
0.1,-0.00014,1e-05,0.00014,0.36222,-0.61714,-0.0498,1.00357,-0.00285,0.01042,-0.25071,-0.02417,-0.00587,2.96498,-1.42598,-0.40927,0.31763,1.61588,-0.02421,-0.08674,2.9649,1.40371,0.62125,0.26183,-1.65207,-0.08353,0.10422,0.87111,-0.06964,-0.16448,-0.33096,-0.15165,-0.09546,-0.06434,0.95894,0.05722,-0.00286,-0.42145,-0.16315,0.09429,0.06492
0.12,-0.0002,-1e-05,0.00016,0.36243,-0.61682,-0.04978,1.00339,-0.00291,0.01065,-0.25077,-0.02432,-0.00587,2.96499,-1.42614,-0.40891,0.31729,1.61605,-0.02451,-0.08678,2.96517,1.40438,0.62213,0.26081,-1.65222,-0.08383,0.10447,0.8709,-0.06922,-0.16172,-0.33101,-0.15185,-0.09559,-0.06444,0.95868,0.05776,-0.0001,-0.42146,-0.16288,0.09433,0.06478
0.14,-0.00026,-3e-05,0.00018,0.36263,-0.61649,-0.04975,1.00322,-0.00297,0.0109,-0.25083,-0.02446,-0.00586,2.96499,-1.4263,-0.40854,0.31697,1.61622,-0.02481,-0.08682,2.96476,1.40513,0.62274,0.25962,-1.65228,-0.08409,0.10464,0.87069,-0.06879,-0.15896,-0.33107,-0.15206,-0.09573,-0.06454,0.95841,0.05832,0.00273,-0.42148,-0.16261,0.09436,0.06464
0.16,-0.00032,-4e-05,0.00019,0.36284,-0.61616,-0.04973,1.00305,-0.00303,0.01117,-0.25089,-0.02461,-0.00586,2.96499,-1.42649,-0.40815,0.31665,1.61638,-0.02512,-0.08687,2.96489,1.40584,0.6237,0.25824,-1.6524,-0.08433,0.1048,0.87048,-0.06837,-0.15618,-0.33112,-0.15228,-0.09587,-0.06465,0.95814,0.05891,0.00565,-0.42149,-0.16233,0.09438,0.06449
0.18,-0.00038,-6e-05,0.00021,0.36305,-0.61585,-0.04969,1.00286,-0.00309,0.01132,-0.25093,-0.02477,-0.00585,2.965,-1.42658,-0.40788,0.31624,1.61658,-0.02542,-0.08688,2.96602,1.40634,0.62468,0.25798,-1.65268,-0.08476,0.10528,0.87028,-0.06796,-0.15344,-0.33118,-0.15246,-0.09599,-0.06474,0.95789,0.05937,0.00805,-0.4215,-0.16211,0.09447,0.06436
