J27_n,J28_n,J29_n,J30_n,J34_n,J35_n,J36_n,J37_n,J20_n,J21_n,J22_n,J23_n,J13_n,J14_n,J15_n,J16_n
1.0311797018048652,0.9627158835165448,1.1045333848307826,0.9761027907357394,0.9986934800830107,0.9479715773607778,1.0869668422223873,0.9964653094141164,0.9077754165544568,1.0952125079294004,1.1585090889476237,0.9120090483874691,0.9962523280127055,1.0097854593920632,0.9439819567351281,1.016144193868311
1.0305370314567583,0.963101162146177,1.1033446437227339,0.9763289111108999,0.998704805469292,0.948569627676338,1.0980862099803255,0.9960611328477827,0.9058425135640238,1.094711268921697,1.1557422663538655,0.9142631304552563,0.9890226649015053,1.0101709475131002,0.9382579522631105,1.0098181021257944
1.0290840216762245,0.9643307679671203,1.1003305178112377,0.97710329041125,0.9987274568196198,0.9503825180272856,1.1112061591103506,0.9955866994395496,0.9058821023710512,1.0925277620929794,1.149664504585104,0.9194064192006081,0.9800231370446657,1.0105556747479083,0.9317394998831154,1.0006101664498184
1.026900228887448,0.9663126786883923,1.095741877749882,0.9783633516177505,0.998755772090891,0.9532505595438767,1.1257959714100065,0.9950485636067282,0.9080832542112506,1.0886483189753757,1.1400267115730793,0.9274303195105371,0.9697210620023964,1.0108395506388816,0.9246953941979145,0.994406846020471
1.0241303014954817,0.9688836496082462,1.0900088641256174,0.9800075623016087,0.9987727618314758,0.9569391631164096,1.1410169075454906,0.994481003956137,0.9127492343606108,1.083005394496837,1.1265995938993298,0.9381348324717144,0.95885790430715,1.01087292059681,0.9176535556440264,0.9877478696786485
1.0209881189183379,0.9718064860045578,1.0837617878827024,0.981902775413358,0.9987614352895996,0.9611181160091686,1.1558859258402268,0.9939309769039956,0.9202497111570147,1.0756155679110408,1.1092857142857144,0.9511709449807367,0.9485449433096584,1.010505536005493,0.911391827383832,0.9808846390624792
1.0177307848718993,0.9748528290567311,1.077801468846245,0.9838937125247578,0.9987076368459537,0.9654659509797581,1.1695248498088475,0.9934601919142634,0.9311506405728753,1.0666122448979591,1.0881714813073533,0.9660883349827903,0.9401593416214323,1.0096176179620628,0.9067534290920861,0.9744553696170509
1.0145803435975236,0.9778271898781747,1.0728759654702407,0.9858548978054666,0.9985887293888603,0.9696528569053537,1.1813584788352935,0.9931131753043473,0.9463775128667575,1.0563880358419924,1.0634087662581762,0.9825718688677256,0.9352551121915855,1.008371089536138,0.9043629155805968,0.9690054488438489
1.0116932652190078,0.9806047672101308,1.0694661229780456,0.9877058131049213,0.9984019176987614,0.9735319117784619,1.1910477322242028,0.9929216488130285,0.9672743123470176,1.0458089415029705,1.035096584888744,1.0011648745519712,0.9355248487756209,1.0072525855727206,0.9044100962978427,0.964877434145189
1.0091476091476093,0.9831457141060311,1.0676893003556593,0.9893989408541333,0.9981359430131149,0.9770332430757186,1.19833217844257,0.9928939884468487,0.9956373520325713,1.036541627731055,1.0034280399495095,1.036252196297961,0.9429038325500798,1.0071845920796365,0.9066790085963116,0.9622587138098003
