T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.46414,-0.64732,0.05247,0.07308,0.01307,0.00883,-0.03767,3.26579,-0.03669,0.23139,-1.52907,-0.34003,0.46889,-0.04655,0.7391,0.89977,0.1088,0.16681,0.36785,-0.05999,1.2343,-0.02303,-0.83859,-1.18639,-0.76285,0.25561,2.78935,0.62264,0.90401,0.72645,-0.42672,-1.05412,-0.1919,-1.80764
0.02,-0.48633,-0.64668,0.05112,0.08171,0.01102,0.00839,-0.03686,3.34965,-0.03486,0.198,-1.42406,-0.36124,0.47226,-0.04477,0.7156,0.8692,0.0748,0.1633,0.3689,-0.05938,1.26384,0.00306,-0.72963,-1.24347,-0.75303,0.26616,2.3968,0.62969,0.93574,0.71386,-0.41649,-1.08235,-0.19988,-1.81319
0.04,-0.50822,-0.6459,0.05004,0.0895,0.00905,0.00815,-0.03424,3.43614,-0.0324,0.16702,-1.33391,-0.37559,0.47559,-0.04044,0.69172,0.83828,0.04377,0.1587,0.36868,-0.05867,1.29362,0.02845,-0.63424,-1.30189,-0.74354,0.27583,2.04351,0.63834,0.96651,0.70051,-0.41106,-1.10998,-0.20757,-1.81816
0.06,-0.52986,-0.64511,0.04925,0.09649,0.00715,0.00812,-0.0295,3.52673,-0.02923,0.13764,-1.25812,-0.38445,0.47897,-0.03319,0.66711,0.80639,0.01481,0.15312,0.36739,-0.05786,1.32387,0.05289,-0.55172,-1.36192,-0.73432,0.28447,1.72707,0.64893,0.9959,0.68598,-0.41069,-1.1369,-0.21498,-1.82236
0.08,-0.55107,-0.64333,0.04832,0.10258,0.00549,0.00833,-0.02232,3.61035,-0.02528,0.10863,-1.1819,-0.39555,0.48253,-0.02281,0.64406,0.77786,-0.01342,0.14778,0.3667,-0.0572,1.35357,0.07974,-0.47079,-1.42439,-0.72551,0.29489,1.41017,0.65708,1.02945,0.67473,-0.40964,-1.16511,-0.22207,-1.82823
0.1,-0.57212,-0.64251,0.04831,0.10781,0.00377,0.00882,-0.01238,3.71688,-0.02042,0.07962,-1.1332,-0.39978,0.48636,-0.0089,0.61636,0.74122,-0.04119,0.1412,0.36447,-0.05615,1.38525,0.10107,-0.41332,-1.4876,-0.71692,0.3006,1.16982,0.67305,1.0532,0.65611,-0.42035,-1.18935,-0.22879,-1.82892
0.12,-0.59416,-0.64664,0.05037,0.11255,0.00154,0.00953,0.00056,3.8883,-0.01482,0.0511,-1.14152,-0.38327,0.49051,0.00888,0.57809,0.6847,-0.06811,0.13161,0.35781,-0.05405,1.42322,0.10664,-0.40083,-1.55131,-0.70786,0.2934,1.08251,0.71012,1.05026,0.61731,-0.45636,-1.20428,-0.23553,-1.81789
0.14,-0.61579,-0.6514,0.05323,0.11626,-0.00066,0.01051,0.01658,4.09037,-0.00857,0.02074,-1.16536,-0.36585,0.49521,0.03043,0.53696,0.62347,-0.0963,0.12235,0.35126,-0.05171,1.4634,0.10719,-0.40288,-1.61537,-0.69914,0.28211,1.0483,0.75579,1.03765,0.57345,-0.50243,-1.21476,-0.24179,-1.80143
0.16,-0.63639,-0.65421,0.05578,0.11872,-0.00245,0.01171,0.0355,4.29003,-0.00204,-0.01238,-1.17353,-0.36245,0.50057,0.05563,0.49901,0.56822,-0.12668,0.11614,0.34829,-0.04981,1.50269,0.1112,-0.39673,-1.68113,-0.69111,0.27384,0.99041,0.79821,1.02981,0.53559,-0.54428,-1.22593,-0.24743,-1.78593
0.18,-0.65868,-0.6616,0.05788,0.12103,-0.00441,0.01274,0.05676,4.50439,0.00324,-0.04546,-1.18007,-0.3639,0.50664,0.08423,0.4648,0.51587,-0.15682,0.1128,0.34746,-0.04814,1.54549,0.11361,-0.39042,-1.75628,-0.68204,0.26538,0.93026,0.8413,1.02317,0.49824,-0.58293,-1.24077,-0.25399,-1.77527
0.2,-0.67587,-0.65958,0.06069,0.12111,-0.00564,0.01417,0.07998,4.72459,0.00877,-0.08443,-1.17684,-0.37861,0.5138,0.11621,0.42885,0.46321,-0.19109,0.11267,0.35032,-0.04681,1.5834,0.11945,-0.38404,-1.82,-0.67588,0.25847,0.88438,0.88597,1.01361,0.46498,-0.62691,-1.24694,-0.25779,-1.75332
0.22,-0.68088,-0.63046,0.06565,0.11656,-0.00497,0.01679,0.10462,4.92936,0.01681,-0.1342,-1.15306,-0.41701,0.52151,0.15126,0.38599,0.40915,-0.23382,0.11537,0.35809,-0.04581,1.60569,0.13538,-0.37549,-1.84455,-0.67729,0.2556,0.86529,0.93311,0.99655,0.44003,-0.68893,-1.2303,-0.25463,-1.70134
0.24,-0.68057,-0.59284,0.07115,0.1103,-0.00376,0.01947,0.1291,5.13788,0.02347,-0.18627,-1.12187,-0.46407,0.53034,0.18794,0.34478,0.35558,-0.27841,0.12173,0.36904,-0.04522,1.62212,0.15461,-0.36703,-1.85435,-0.68128,0.25419,0.85813,0.98208,0.97715,0.41827,-0.76023,-1.20562,-0.24894,-1.63938
0.26,-0.68154,-0.56114,0.07581,0.10491,-0.00306,0.02139,0.15224,5.36191,0.02634,-0.23459,-1.09173,-0.50775,0.54008,0.22485,0.31082,0.30511,-0.31977,0.13184,0.38136,-0.04501,1.6414,0.17225,-0.35823,-1.87198,-0.68375,0.25263,0.84387,1.03136,0.96039,0.3964,-0.82969,-1.18568,-0.24456,-1.58395
0.28,-0.68575,-0.52762,0.08046,0.10047,-0.00229,0.02301,0.1735,5.57792,0.02817,-0.27855,-1.06353,-0.54841,0.54711,0.26068,0.28122,0.26057,-0.35816,0.14233,0.39267,-0.0445,1.66241,0.18986,-0.34722,-1.89152,-0.6861,0.25087,0.82606,1.08485,0.94177,0.37428,-0.90721,-1.1675,-0.24082,-1.52806
0.3,-0.68212,-0.49909,0.08424,0.09537,-0.00181,0.02396,0.19251,5.83717,0.02695,-0.32275,-1.0328,-0.58806,0.55898,0.29438,0.25846,0.21343,-0.39635,0.15826,0.40723,-0.04521,1.67974,0.20772,-0.33982,-1.90658,-0.68855,0.25012,0.81359,1.13492,0.92792,0.35438,-0.98204,-1.14726,-0.23605,-1.47403
0.32,-0.65795,-0.4831,0.08615,0.08779,-0.00221,0.02381,0.20896,6.21888,0.01991,-0.37352,-0.99309,-0.63069,0.58574,0.32475,0.24404,0.15672,-0.43985,0.18583,0.43058,-0.04893,1.68747,0.22644,-0.34218,-1.91128,-0.691,0.25193,0.81543,1.17054,0.9277,0.33997,-1.03468,-1.12065,-0.22849,-1.42632
0.34,-0.62675,-0.47232,0.08724,0.08008,-0.0027,0.02324,0.22213,6.66321,0.01252,-0.42529,-0.95423,-0.67084,0.61606,0.34944,0.23528,0.10355,-0.48609,0.21598,0.45522,-0.0536,1.69145,0.24512,-0.34782,-1.91162,-0.6935,0.25451,0.8222,1.20099,0.93184,0.32711,-1.07965,-1.09285,-0.22013,-1.38049
0.36,-0.60012,-0.46095,0.0884,0.07427,-0.0028,0.02274,0.23162,7.1137,0.00873,-0.47374,-0.92296,-0.70378,0.6411,0.36693,0.22989,0.06109,-0.53261,0.24144,0.47508,-0.05754,1.69762,0.26297,-0.35121,-1.9149,-0.69571,0.25633,0.82488,1.2353,0.93337,0.3128,-1.13153,-1.06833,-0.21285,-1.33449
0.38,-0.57396,-0.44546,0.08997,0.06945,-0.0029,0.02233,0.23768,7.61797,0.00689,-0.52689,-0.892,-0.73671,0.66723,0.37732,0.22522,0.02565,-0.59037,0.26434,0.49339,-0.06125,1.70435,0.28213,-0.35347,-1.9187,-0.69774,0.25846,0.82972,1.27196,0.93632,0.30006,-1.1888,-1.04225,-0.20569,-1.29062
0.4,-0.548,-0.44018,0.09048,0.06587,-0.00229,0.0219,0.24052,8.11219,0.00847,-0.5801,-0.87225,-0.75982,0.68685,0.38075,0.22769,-0.00166,-0.64561,0.28432,0.5077,-0.06484,1.71006,0.29776,-0.35696,-1.922,-0.6997,0.25963,0.82998,1.30642,0.93685,0.28476,-1.24284,-1.02239,-0.19928,-1.24529
0.42,-0.52262,-0.46249,0.08808,0.06396,-0.0002,0.02124,0.24038,8.50906,0.01517,-0.62073,-0.87588,-0.75865,0.69013,0.37751,0.2433,-0.02042,-0.6683,0.30059,0.51453,-0.06836,1.71362,0.30421,-0.36428,-1.92485,-0.70169,0.25814,0.8157,1.33417,0.92962,0.26112,-1.28325,-1.01812,-0.19438,-1.19287
