J27,J28,J29,J30,J34,J35,J36,J37,J20,J21,J22,J23,J13,J14,J15,J16
1.156258056920109,-1.3154018405183112,0.3880791034599058,-0.8616397469003583,1.3670238776328751,0.445052494029881,-0.7225347521520485,-1.0583223070329024,0.013536573302314909,0.006507117551935912,-0.030520247175769986,0.8794339859540241,0.07425844481823939,-0.016149890571506006,0.4986870563569547,0.7763025611684703
1.1561594350884847,-1.3153141881605506,0.38754056570022144,-0.861048215507028,1.3675500873390976,0.44517633924628075,-0.723025612384175,-1.0582635791558122,0.013734433030058554,0.006726649866303974,-0.030884825371815174,0.8782429043570038,0.07346170490332242,-0.016136434088285877,0.4966637492978778,0.7757469535436123
1.1560768299063051,-1.3152851881605505,0.38704232198225275,-0.8605121672532972,1.3680392685261085,0.4452512624552785,-0.7235066389949673,-1.0581929553210632,0.014193651912574535,0.00697671233055953,-0.03149874877699063,0.8770694570681179,0.0725606284803556,-0.016155588300162674,0.494563260775191,0.775270933881704
1.1560082413715598,-1.3152541881605506,0.3865935721355911,-0.8600005291198197,1.36857681783306,0.4453831100751094,-0.7239778320876511,-1.058174247445026,0.014963286351524194,0.007265305617967312,-0.03238464178173619,0.8759606178019261,0.07154612676449831,-0.016200750658390918,0.4923474091526812,0.7748944378222397
1.1558798897789844,-1.3152868405183114,0.3860481463094735,-0.8594553003285939,1.3690793104286374,0.445465034486037,-0.7244632197788602,-1.0581107533636642,0.01608375992214558,0.00757620471652979,-0.033465932293519754,0.8748823785444808,0.07051280335954106,-0.01626311789428643,0.4901856258156402,0.7744938265627034
1.1558941142363324,-1.3151931881605505,0.3857412544589386,-0.8590204820737739,1.3696714483404262,0.44559988451015614,-0.724875718131785,-1.058188857403939,0.017603608241638757,0.007950564724234577,-0.034909058935951066,0.8737680122956902,0.06934110313820224,-0.016347099743751935,0.4876189972079423,0.7743380866787756
1.1562881369446594,-1.3148499441286032,0.38613483198680665,-0.8589446184848117,1.3704771368802462,0.445786662552707,-0.7250960875033786,-1.058692671768464,0.019541722344527092,0.008439187264156142,-0.036865838909144646,0.8725490943982689,0.06788629732333788,-0.016457495492523,0.48422257148727166,0.7746895023874125
1.156810874080091,-1.3143904521924974,0.38674399547668153,-0.8589816644212056,1.3714141116269365,0.4460213722233379,-0.7252805096673363,-1.0593642269113512,0.021891358896181073,0.009002860563299143,-0.03909455243554368,0.8712804416505197,0.06640895405346994,-0.016571894837513288,0.48044062771519247,0.7752300866787756
1.1572828644742004,-1.3140782791629741,0.38713898396281216,-0.8589147927971371,1.3723173075613941,0.44624708831264426,-0.7254149846420598,-1.0599801807403806,0.024600786048953258,0.009630415647609308,-0.04136626297818019,0.869953912663192,0.06508894171341087,-0.0166776935733625,0.47669843888594443,0.7756360866787756
1.1577360047947576,-1.3137235105619218,0.3876255896841034,-0.8588688791028672,1.3731896509543033,0.4464048795937141,-0.7254795124459543,-1.0606073490797252,0.02750638057741273,0.010380892002747933,-0.043543370959371906,0.8685482034712005,0.06380713167027278,-0.016769690680484978,0.4731843181533999,0.7760237822124589
1.1581343485078817,-1.3134594025811606,0.3877995965494074,-0.8587070725917675,1.3741985528815266,0.4465946069230392,-0.7254250259702695,-1.0612816985223907,0.03058742923775775,0.011359893331701936,-0.04592205377941824,0.8668975544691211,0.06257736030570066,-0.016866891791786118,0.4690600833884561,0.7761160866787756
1.158336043666379,-1.3136130218126012,0.387051443991068,-0.8583465430616605,1.375344258337056,0.4468092751231054,-0.725341800269861,-1.0620702432901132,0.03385991600947795,0.01267577385845595,-0.048906526042631675,0.8650634170785543,0.061441044316199546,-0.01698390207589813,0.4633775382808463,0.7756359304080027
1.1585147763393147,-1.3139298866009421,0.3860178612037576,-0.8578572876446596,1.3765471719023405,0.44693501691760285,-0.7251256535726792,-1.0629451411700372,0.037030257656168145,0.014417286463179775,-0.051969584203317154,0.8628060904678128,0.06023087058065014,-0.017127724534576966,0.4571801767717743,0.7746150073143403
