T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-2.56431,-2.74902,-0.16659,1.49312,-0.55634,-0.04719,1.12939,-91.47625,-0.77224,0.55508,3.44948,-0.2523,-0.3241,0.98927,5.72764,0.53766,0.71407,0.02404,-0.3546,0.16608,-6.84946,-0.88917,-0.12564,-1.7577,1.59434,-0.25577,-0.29577,-7.97932,-1.72493,0.69181,-1.46616,1.99042,-0.12158,-0.62621
0.02,-2.54829,-2.61831,-0.16202,1.49442,-0.55026,-0.04648,1.13666,-91.78294,-0.75664,0.55403,3.44506,-0.25179,-0.32342,0.98867,5.74126,0.53926,0.71298,0.02355,-0.355,0.16672,-6.83799,-0.86993,-0.12694,-1.76157,1.59529,-0.25518,-0.29403,-7.96663,-1.70279,0.68818,-1.47289,1.99295,-0.11798,-0.61307
0.04,-2.52932,-2.47558,-0.14951,1.49586,-0.54337,-0.04561,1.14249,-92.08287,-0.74232,0.55322,3.44121,-0.25107,-0.32275,0.98853,5.75776,0.54091,0.71252,0.0234,-0.35537,0.1674,-6.82507,-0.84695,-0.12837,-1.76544,1.59615,-0.25455,-0.29222,-7.95386,-1.67678,0.68428,-1.47895,1.99542,-0.1145,-0.60023
0.06,-2.50559,-2.32402,-0.1285,1.4975,-0.53562,-0.04458,1.1472,-92.36962,-0.72934,0.55319,3.43808,-0.25014,-0.32216,0.98872,5.77668,0.54258,0.7126,0.02359,-0.35571,0.16812,-6.81055,-0.8206,-0.12987,-1.76921,1.5969,-0.25386,-0.29026,-7.94144,-1.64722,0.68014,-1.48419,1.99782,-0.11113,-0.58784
0.08,-2.47833,-2.16609,-0.09913,1.49927,-0.52782,-0.04353,1.15065,-92.72818,-0.71657,0.55336,3.4337,-0.24896,-0.32167,0.98886,5.79773,0.54411,0.71259,0.02402,-0.35615,0.16899,-6.79404,-0.79021,-0.13189,-1.77404,1.59793,-0.2533,-0.2889,-7.92376,-1.61264,0.67459,-1.4899,2.00038,-0.10755,-0.57421
0.1,-2.43673,-2.01305,-0.06247,1.50162,-0.51839,-0.04222,1.15449,-92.93333,-0.70708,0.55708,3.43292,-0.24777,-0.32143,0.98932,5.81929,0.54551,0.71376,0.02485,-0.35634,0.16981,-6.77649,-0.75955,-0.13329,-1.77705,1.5983,-0.25245,-0.28637,-7.91515,-1.57868,0.6703,-1.49303,2.00252,-0.10453,-0.56346
0.12,-2.36968,-1.87565,-0.0208,1.50524,-0.5052,-0.04029,1.16097,-92.73331,-0.70374,0.56771,3.44174,-0.24687,-0.32161,0.99055,5.83974,0.54678,0.71787,0.02616,-0.3559,0.17032,-6.75931,-0.73375,-0.13255,-1.77449,1.59677,-0.25078,-0.28017,-7.93418,-1.55341,0.67087,-1.48977,2.0036,-0.103,-0.56073
0.14,-2.28616,-1.75267,0.02272,1.50954,-0.49094,-0.03822,1.16877,-92.37608,-0.70347,0.58227,3.45389,-0.24608,-0.32212,0.99211,5.85928,0.54761,0.72365,0.02772,-0.3552,0.17092,-6.74211,-0.71023,-0.13114,-1.77015,1.59465,-0.24888,-0.27294,-7.96295,-1.53235,0.67295,-1.48444,2.00427,-0.10198,-0.56072
0.16,-2.19577,-1.64196,0.06477,1.51412,-0.47775,-0.03636,1.17665,-92.08322,-0.70344,0.59803,3.46419,-0.24526,-0.32288,0.99354,5.87802,0.54767,0.7302,0.02923,-0.3546,0.1719,-6.72502,-0.68727,-0.13023,-1.76705,1.59298,-0.24722,-0.26664,-7.98762,-1.5121,0.67393,-1.4806,2.0051,-0.10068,-0.55915
0.18,-2.10189,-1.54255,0.10257,1.51964,-0.46451,-0.03452,1.18549,-91.85361,-0.70267,0.61464,3.47487,-0.24459,-0.32389,0.99462,5.89539,0.54694,0.73875,0.03032,-0.35411,0.1732,-6.70974,-0.66837,-0.12902,-1.76322,1.59111,-0.24547,-0.25946,-8.01778,-1.49768,0.67587,-1.47666,2.00608,-0.09945,-0.55816
