T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.02182,-0.02695,0.02066,-0.05639,-0.0485,-0.01839,-0.02894,0.04974,-0.1085,0.12751,0.02854,0.00023,0.43141,0.0976,-0.76989,-0.17886,7.21117,1.83697,1.11554,-0.05207,0.46071,-1.03512,0.17435,3.62109,-1.32287,0.50149,0.08009,-0.01025,-0.17009,-0.03042,0.0165,0.01572,0.00776,0.07331,-0.02473,-0.09865,-0.03415,0.00709,0.02477,0.01226
0.02,-0.03391,-0.03342,0.0301,-0.05528,-0.06817,-0.02206,-0.05632,0.05808,-0.15519,0.14835,0.03256,0.00042,0.48277,0.07922,-0.78537,-0.20962,7.34702,1.85282,1.12645,-0.07099,0.57821,-1.29542,0.23029,4.73541,-1.72162,0.6588,0.11487,-0.01743,-0.21168,-0.04037,0.02104,0.02058,0.00977,0.11079,-0.03689,-0.1478,-0.04252,0.00762,0.03104,0.01534
0.04,-0.04991,-0.04166,0.04287,-0.05192,-0.09373,-0.02646,-0.09387,0.06805,-0.21769,0.17252,0.03708,0.0007,0.53878,0.05072,-0.78482,-0.24708,7.31234,1.81807,1.10678,-0.09801,0.72997,-1.63226,0.30483,6.21689,-2.2496,0.86931,0.16036,-0.02725,-0.26526,-0.05355,0.02699,0.02702,0.01237,0.16003,-0.05324,-0.21418,-0.05278,0.00817,0.03916,0.01932
0.06,-0.06895,-0.05116,0.05842,-0.04592,-0.12375,-0.03133,-0.14011,0.07883,-0.29338,0.19843,0.04164,0.00105,0.5928,0.01139,-0.75811,-0.28754,7.02358,1.71182,1.04384,-0.13282,0.90831,-2.02815,0.39633,7.99663,-2.88214,1.1233,0.21407,-0.03952,-0.32945,-0.06933,0.03415,0.03488,0.01552,0.21851,-0.07296,-0.29479,-0.06432,0.0087,0.04869,0.02397
0.08,-0.08977,-0.06119,0.0759,-0.03689,-0.15613,-0.03623,-0.19267,0.08932,-0.37806,0.22363,0.04562,0.00144,0.63604,-0.03892,-0.69433,-0.32622,6.38851,1.51162,0.92394,-0.17459,1.10148,-2.45676,0.50128,9.96968,-3.58154,1.40606,0.27228,-0.05384,-0.40138,-0.08677,0.04214,0.04384,0.01908,0.2824,-0.09485,-0.38499,-0.07619,0.00911,0.05897,0.02898
0.1,-0.11079,-0.07087,0.09424,-0.02447,-0.18826,-0.04063,-0.24855,0.0982,-0.46644,0.24499,0.04831,0.00184,0.65861,-0.09948,-0.58434,-0.35799,5.32435,1.19809,0.73513,-0.22219,1.29513,-2.8863,0.61458,12.01,-4.30225,1.70012,0.33042,-0.06956,-0.47691,-0.10471,0.05047,0.05344,0.02286,0.34687,-0.11744,-0.47917,-0.08718,0.00932,0.0692,0.03394
0.12,-0.13028,-0.0793,0.11231,-0.00852,-0.21721,-0.04391,-0.30433,0.10413,-0.55261,0.25883,0.04894,0.00224,0.65065,-0.16842,-0.42319,-0.37806,3.77779,0.7601,0.47029,-0.27438,1.47368,-3.28278,0.72979,13.98398,-4.99562,1.98728,0.38342,-0.08584,-0.55074,-0.1219,0.05859,0.0631,0.02661,0.40643,-0.13917,-0.57117,-0.0959,0.00927,0.07859,0.03846
0.14,-0.14639,-0.08561,0.12897,0.0108,-0.23988,-0.04542,-0.35628,0.10585,-0.63041,0.26119,0.04681,0.00262,0.60361,-0.24246,-0.21249,-0.38269,1.74518,0.19989,0.13025,-0.32998,1.62184,-3.61343,0.83947,15.76334,-5.61452,2.25038,0.42597,-0.10163,-0.61675,-0.13711,0.06592,0.07216,0.03004,0.45513,-0.1585,-0.65475,-0.10083,0.0089,0.08633,0.04215
0.16,-0.15729,-0.08908,0.14319,0.03286,-0.25323,-0.04452,-0.40061,0.10234,-0.69393,0.24813,0.04129,0.00298,0.51155,-0.3168,0.03782,-0.36986,-0.7102,-0.46253,-0.27366,-0.38805,1.72605,-3.85,0.93544,17.23725,-6.11768,2.475,0.45292,-0.11568,-0.66829,-0.14928,0.07189,0.07987,0.03285,0.48695,-0.17396,-0.72406,-0.10042,0.00823,0.0918,0.0447
0.18,-0.16127,-0.08919,0.1541,0.05648,-0.25449,-0.04064,-0.43352,0.09293,-0.73801,0.21602,0.03194,0.0033,0.37231,-0.38526,0.30874,-0.33972,-3.44803,-1.187,-0.71807,-0.44801,1.77602,-3.97179,1.00922,18.32242,-6.47353,2.6507,0.45958,-0.12657,-0.69858,-0.15756,0.076,0.08552,0.03471,0.4961,-0.18433,-0.77405,-0.09323,0.00733,0.09453,0.04587
0.2,-0.15682,-0.08572,0.16114,0.07992,-0.24136,-0.03333,-0.45146,0.07741,-0.75866,0.16188,0.0185,0.0036,0.18836,-0.44064,0.57311,-0.2949,-6.25332,-1.91406,-1.16812,-0.50957,1.7657,-3.96771,1.05227,18.96866,-6.66237,2.7716,0.44217,-0.13277,-0.70107,-0.16144,0.07786,0.08838,0.03529,0.47745,-0.18866,-0.80085,-0.07798,0.00635,0.09431,0.04559
0.22,-0.14278,-0.07875,0.164,0.10096,-0.21223,-0.0223,-0.45124,0.056,-0.75344,0.08356,0.0009,0.00391,-0.03295,-0.47563,0.79874,-0.24036,-8.85557,-2.57027,-1.58059,-0.57263,1.69382,-3.83671,1.05622,19.15772,-6.67636,2.83585,0.39804,-0.13264,-0.6697,-0.16074,0.07715,0.08776,0.03431,0.42689,-0.1863,-0.80194,-0.05367,0.00548,0.09117,0.04388
0.24,-0.11837,-0.0686,0.16272,0.11712,-0.16639,-0.00745,-0.43018,0.02933,-0.72157,-0.02003,-0.02075,0.00424,-0.2799,-0.48388,0.95361,-0.18276,-10.965,-3.07794,-1.9097,-0.63694,1.5636,-3.58655,1.01295,18.89524,-6.51708,2.84403,0.32601,-0.12455,-0.5991,-0.1556,0.0737,0.08308,0.03148,0.34176,-0.17688,-0.77619,-0.01972,0.00494,0.08535,0.04085
0.26,-0.08332,-0.05581,0.15759,0.12596,-0.10413,0.01109,-0.38623,-0.00171,-0.66408,-0.14881,-0.04625,0.00465,-0.5374,-0.46146,1.01244,-0.12953,-12.32074,-3.36807,-2.11479,-0.7017,1.38196,-3.23127,0.91483,18.19885,-6.19169,2.79713,0.22656,-0.10691,-0.48483,-0.14642,0.06739,0.0738,0.02657,0.22125,-0.16025,-0.7237,0.02399,0.00497,0.07716,0.03671
0.28,-0.03794,-0.04105,0.14914,0.12549,-0.02699,0.03296,-0.31825,-0.03608,-0.58366,-0.30135,-0.07534,0.00515,-0.78843,-0.40813,0.96316,-0.08763,-12.74033,-3.3935,-2.16812,-0.76513,1.15856,-2.7885,0.75516,17.08735,-5.70937,2.69472,0.10205,-0.07837,-0.32368,-0.13373,0.05818,0.05952,0.01939,0.06684,-0.13637,-0.64563,0.07693,0.00573,0.06696,0.03164
0.3,0.01679,-0.02505,0.13809,0.11456,0.06213,0.0575,-0.22617,-0.07269,-0.4845,-0.47455,-0.10776,0.00576,-1.01546,-0.32814,0.81145,-0.0623,-12.15761,-3.13899,-2.0608,-0.82421,0.90499,-2.2775,0.52913,15.57606,-5.07977,2.53435,-0.04301,-0.03791,-0.11422,-0.11817,0.04611,0.04001,0.00984,-0.11713,-0.10527,-0.54389,0.13772,0.00727,0.05499,0.0258
0.32,0.07909,-0.0086,0.12536,0.09315,0.15877,0.08377,-0.1114,-0.11039,-0.37199,-0.6633,-0.14321,0.0065,-1.20179,-0.23036,0.58175,-0.05593,-10.6376,-2.62515,-1.80494,-0.87454,0.63432,-1.7185,0.23531,13.68123,-4.31425,2.31264,-0.20182,0.01494,0.14231,-0.10042,0.0313,0.01528,-0.00208,-0.32305,-0.06692,-0.42093,0.20391,0.00952,0.04135,0.01924
0.34,0.14635,0.00752,0.112,0.06262,0.25687,0.11044,0.0229,-0.14791,-0.2522,-0.85997,-0.18128,0.00733,-1.33243,-0.1274,0.31429,-0.06716,-8.36393,-1.90497,-1.43149,-0.91046,0.36091,-1.13337,-0.12234,11.43329,-3.42999,2.02797,-0.36513,0.07989,0.44104,-0.08121,0.014,-0.01433,-0.01619,-0.53958,-0.0212,-0.27947,0.27165,0.01224,0.02589,0.01193
0.36,0.21502,0.02247,0.09919,0.02585,0.34872,0.13578,0.17144,-0.18377,-0.13131,-1.05398,-0.2213,0.00818,-1.39492,-0.03402,0.05855,-0.09027,-5.60305,-1.0542,-0.98417,-0.92542,0.1005,-0.54727,-0.53227,8.8952,-2.45571,1.68422,-0.52127,0.1557,0.77235,-0.06127,-0.00534,-0.04802,-0.03212,-0.75148,0.03205,-0.12237,0.33542,0.01504,0.00831,0.00371
0.38,0.28067,0.03532,0.08821,-0.01271,0.42525,0.15762,0.32654,-0.21608,-0.015,-1.23163,-0.26225,0.00893,-1.37994,0.03484,-0.13495,-0.11488,-2.65623,-0.15836,-0.51168,-0.9125,-0.12977,0.0098,-0.97324,6.17912,-1.43667,1.29425,-0.65652,0.24003,1.12091,-0.04146,-0.02602,-0.08451,-0.04922,-0.93973,0.09302,0.04713,0.38776,0.01737,-0.01189,-0.00567
0.4,0.33813,0.04507,0.08043,-0.04708,0.47648,0.17338,0.47793,-0.24247,0.09203,-1.37634,-0.3026,0.00938,-1.2819,0.06599,-0.22272,-0.12605,0.18797,0.69999,-0.05993,-0.86503,-0.31174,0.50258,-1.41299,3.45281,-0.43642,0.88158,-0.75569,0.32939,1.46532,-0.02274,-0.04706,-0.12193,-0.06659,-1.08204,0.16169,0.22493,0.41921,0.01856,-0.0352,-0.01647
0.42,0.38168,0.05063,0.07725,-0.06983,0.49227,0.18011,0.61273,-0.26007,0.18634,-1.46935,-0.34023,0.0093,-1.09947,0.04941,-0.17455,-0.10494,2.69033,1.45118,0.3338,-0.77731,-0.42719,0.89225,-1.80807,0.92856,0.46731,0.4789,-0.80327,0.41912,1.77831,-0.00626,-0.06721,-0.15795,-0.08307,-1.15408,0.23747,0.40502,0.41833,0.01788,-0.06199,-0.02892
