T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-1.04048,-5.3528,0.97213,2.03749,-0.42941,-0.06636,5.32291,-1.12495,-0.18255,1.96292,-0.04991,0.02675,-0.20082,5.59458,0.68488,0.13502,1.96017,0.02039,0.03512,0.19911,14.77756,-2.13669,1.43522,22.46854,-15.03746,13.5889,2.50481,8.67679,2.28522,-0.22294,13.03523,-18.05553,0.29006,-1.98034
0.02,-1.01903,-5.31073,0.97795,1.99986,-0.42582,-0.06524,5.30005,-1.12612,-0.18195,1.96043,-0.05036,0.02559,-0.201,5.56791,0.69492,0.1346,1.95732,0.02066,0.03412,0.19929,14.75784,-2.08594,1.43648,22.57346,-14.8963,13.55668,2.48972,8.75822,2.32118,-0.22868,13.12645,-17.91321,0.28626,-1.96119
0.04,-1.01073,-5.25677,0.98877,1.95958,-0.42176,-0.06396,5.29202,-1.1266,-0.18139,1.96409,-0.05089,0.02463,-0.20191,5.55571,0.70518,0.1343,1.96048,0.02097,0.03331,0.20018,14.75504,-2.03522,1.43906,22.68301,-14.75185,13.52379,2.47433,8.85278,2.35585,-0.2352,13.22259,-17.76775,0.28378,-1.9418
0.06,-1.01476,-5.1924,1.00389,1.91692,-0.41746,-0.06256,5.29746,-1.12626,-0.18079,1.97338,-0.05148,0.02389,-0.20348,5.55709,0.71567,0.13414,1.96926,0.0213,0.03268,0.20175,14.76491,-1.98532,1.44245,22.79235,-14.60638,13.49065,2.45865,8.9555,2.38947,-0.24251,13.3208,-17.62137,0.28264,-1.92248
0.08,-1.04036,-5.11169,1.02105,1.87316,-0.41204,-0.06096,5.3165,-1.12358,-0.18025,1.98808,-0.05215,0.02309,-0.20571,5.57253,0.72667,0.13418,1.98383,0.02169,0.03208,0.20399,14.78512,-1.93602,1.44726,22.90922,-14.46117,13.45699,2.44372,9.07956,2.42132,-0.25056,13.42169,-17.47625,0.27822,-1.90285
0.1,-1.06137,-5.03536,1.04058,1.82743,-0.40843,-0.05951,5.34024,-1.12204,-0.17926,2.00514,-0.05271,0.02287,-0.20817,5.59458,0.73698,0.13421,2.001,0.02205,0.03178,0.20655,14.80414,-1.89056,1.45061,23.00852,-14.32023,13.42564,2.42822,9.17614,2.45212,-0.25929,13.51632,-17.33534,0.28045,-1.88503
0.12,-1.04738,-4.98715,1.06256,1.77765,-0.40993,-0.05859,5.35628,-1.12625,-0.17728,2.02015,-0.05292,0.02402,-0.21026,5.61243,0.74501,0.13387,2.01622,0.02221,0.03216,0.20888,14.79976,-1.85613,1.44737,23.03682,-14.18978,13.3979,2.40831,9.18117,2.48624,-0.26859,13.58826,-17.20165,0.30206,-1.87097
0.14,-1.02819,-4.94363,1.08093,1.72773,-0.41321,-0.05789,5.36878,-1.13303,-0.17486,2.03401,-0.05296,0.02564,-0.21215,5.63012,0.75077,0.13342,2.03102,0.02231,0.03284,0.21112,14.7807,-1.82863,1.44191,23.04476,-14.06819,13.37382,2.38872,9.14751,2.51759,-0.27809,13.64951,-17.07772,0.32822,-1.85941
0.16,-1.0278,-4.88728,1.0896,1.68036,-0.41555,-0.05715,5.37966,-1.14019,-0.17254,2.04683,-0.05295,0.02696,-0.21392,5.64936,0.75414,0.13304,2.04605,0.02248,0.03348,0.21333,14.74722,-1.80484,1.43656,23.06023,-13.95569,13.3524,2.3722,9.1143,2.5445,-0.2875,13.70565,-16.96626,0.34742,-1.84911
0.18,-1.04011,-4.82788,1.08523,1.6327,-0.41765,-0.05646,5.37828,-1.15025,-0.17023,2.05444,-0.05284,0.02812,-0.21507,5.65975,0.75436,0.13234,2.05723,0.02263,0.0343,0.21498,14.66311,-1.79482,1.42389,22.98984,-13.86174,13.32802,2.351,9.044,2.58169,-0.29684,13.73116,-16.86962,0.36663,-1.83928
0.2,-1.05335,-4.76366,1.06448,1.59211,-0.42026,-0.05604,5.37109,-1.16644,-0.16815,2.05976,-0.05263,0.02894,-0.21592,5.66872,0.74813,0.13176,2.06689,0.02282,0.03507,0.21639,14.59519,-1.77721,1.4187,23.03722,-13.774,13.31909,2.34445,8.96783,2.59271,-0.30522,13.77379,-16.79342,0.37567,-1.83485
0.22,-1.04825,-4.68959,1.02388,1.5667,-0.42431,-0.05612,5.36694,-1.19294,-0.16651,2.06706,-0.05233,0.02922,-0.21696,5.68595,0.73153,0.13182,2.07843,0.02307,0.03546,0.21799,14.61574,-1.71855,1.43783,23.45865,-13.67635,13.34914,2.37673,8.91961,2.53183,-0.31152,13.89071,-16.74463,0.36041,-1.84214
