J27_p,J28_p,J29_p,J30_p,J34_p,J35_p,J36_p,J37_p,J20_p,J21_p,J22_p,J23_p,J13_p,J14_p,J15_p,J16_p
0.9997657969643201,0.9767521452236799,0.9839617912468,0.49542669535135997,0.9992800111820799,0.9981564348009602,0.9857328107939999,0.51161571363466,0.9988607652151501,0.36973719292901996,0.9985390192925001,0.66768323890424,0.9999515877176001,0.992976861343,1.0001186255308798,0.63460536142136
0.999773560768,0.97697403447358,0.9842785948148,0.495370831946,0.9992947716228799,0.9981032141664999,0.985660653306,0.51165235199674,0.9988454279486001,0.36975492125568,0.9984767309312,0.66671288760416,0.9999456026624001,0.99294155264375,1.00010821428698,0.6348779190553401
0.99978108740428,0.9771997554358199,0.9845869561300001,0.4953242767465001,0.9993091781025198,0.99804924675816,0.985591100256,0.51169814801704,0.9988299843603499,0.36977265296550005,0.9984136172308,0.66574112171576,0.9999379604413999,0.992906157248,1.0000940310705,0.635150375
0.99978838233388,0.97741949415552,0.9848817936212001,0.49525909586024003,0.99932344251392,0.99799453257594,0.9855269635139999,0.5117347832874399,0.9988137909343999,0.36979200050742,0.9983509337792,0.6648032260993401,0.9999287135383499,0.9928706751557501,1.00007640698762,0.63542272925534
0.9997961639492801,0.97765270996608,0.98522822452,0.49521253550794003,0.99933797208172,0.99793907161984,0.985431892986,0.5117622588385,0.99880039717875,0.36980812653462,0.9982791419797,0.66373680452984,0.9999173174399999,0.9928344588592701,1.00005313397178,0.6356802680662401
0.9998025328,0.9778606049874999,0.9854578100947999,0.49514734740776,0.99935174670028,0.99788286388986,0.9854038721060001,0.51182636545184,0.99878089507875,0.36983070766998005,0.9982229604788,0.6629234930497401,0.9999052469751499,0.9927994508817501,1.00003041712488,0.63598184065934
0.99980510257072,0.9779858378854199,0.9853496897972,0.49498901593066,0.9993637861898801,0.997825909386,0.985568807904,0.51197287905184,0.9987432270175999,0.36986458964832,0.9982148643716999,0.66281025882446,0.9998954330615999,0.992770213727,1.00002012988458,0.6364376400875
0.99980638204012,0.97808672836728,0.9851296529151999,0.49481202785,0.9993753222506799,0.9977663343434401,0.985802022144,0.5121468353967401,0.998698728915,0.36990494141382,0.9982229604788,0.66295887484544,0.99988602765875,0.99274157017052,1.0000143975945,0.63693722082014
0.9998082366410801,0.9782017481887201,0.9849733479232,0.49466296120936,0.9993869542163201,0.99770786220234,0.986000414976,0.51230245426816,0.9986570364687499,0.36994692578741994,0.9982225348053,0.66299425478414,0.9998751500691501,0.9927109123548701,1.00000533837728,0.63739976115896
0.99980985315052,0.97830691729408,0.9847531516672,0.4944579586806401,0.99939887127148,0.9976486432873599,0.9862001448740001,0.51248550351776,0.9986118750776001,0.36997115613912,0.9982284898116999,0.6630013305490401,0.9998645876064,0.9926886948957501,0.9999993245421799,0.6379206834289401
0.999811808192,0.97842611910958,0.9846371732288001,0.49435544182906005,0.9994095209676801,0.9975847832007402,0.986409271176,0.5126227679114601,0.9985701996111501,0.37003418449542,0.9982246626868,0.66312868161536,0.9998514348651499,0.99264809541343,0.99998735524968,0.63833861765816
0.99981500946112,0.97861141854208,0.9848582062592001,0.49457910156249996,0.9994174011070001,0.99750624249834,0.986619493344,0.5126227679114601,0.9985406312263498,0.37020408760152,0.9981900414157,0.6635035199972601,0.9998304544903501,0.9925546943908701,0.9999545076940799,0.6384485602388601
0.9998186394080001,0.9788147971875,0.9851841671092001,0.49491449841226004,0.999424088368,0.997420424544,0.986838738056,0.5125953165785601,0.9985152713400001,0.37041324770358,0.9981442528925001,0.66398413912574,0.9998053191326,0.99244211620207,0.9999107415132799,0.63845588915
0.9998220147319999,0.9790031148595,0.9854552404432,0.49519391076586,0.9994313074347201,0.99733725999066,0.987056180736,0.5126044671087401,0.99848786376035,0.37060172696741994,0.9981036302227999,0.66442205133566,0.9997796069671501,0.9923367420710301,0.9998666158979999,0.63851451776504
0.99982558547632,0.97919994408958,0.98574163412,0.49548255566504007,0.99943791845452,0.99724863522336,0.9872482415459999,0.51251295794234,0.9984583572983998,0.37080199094999994,0.9980612562452,0.66484556548046,0.9997495765326,0.9922299787401201,0.99981506660538,0.63855848610656
0.9998286848119999,0.97938653923678,0.9860100694528001,0.49578973212649996,0.99944561630128,0.9971670120695401,0.9874908530640001,0.51261361755304,0.9984339471456,0.37099451168352005,0.9980175374848,0.6653322761638399,0.99972164513835,0.99212181253852,0.9997642531152799,0.63860977912526
0.9998308843,0.9795352103702201,0.9862184836148001,0.49615263827816,0.999456049388,0.99711832127976,0.9878593786500001,0.51329051211424,0.9984231592094001,0.37113016203798,0.9979724453648001,0.66586090840334,0.9997052472843501,0.99200676522575,0.9997255006608798,0.63869770154654
0.9998326352964799,0.97966947908088,0.9864054682448,0.49654331420576,0.9994674911507201,0.99707992870176,0.988272762624,0.5141496730429601,0.9984175643263999,0.37126600500887996,0.9979250340112,0.6664806374948601,0.9996930556333999,0.9918936512,0.99969170918888,0.6388075895314399
0.99983437865392,0.97981251930382,0.9865985813311999,0.49691524567456,0.9994780908920001,0.99703697499136,0.988661725536,0.5149167918340001,0.99840915293315,0.3714168030184799,0.9978780238228,0.66712088874104,0.9996785108131498,0.99178252720807,0.9996551216727199,0.63892478496056
0.9998367632972801,0.9799550548479999,0.9867976639412,0.49730562583144,0.99948931064512,0.9969937104489599,0.989017413146,0.51574715337146,0.9984025949184,0.37150214135832005,0.9978323808912,0.66746538463166,0.99966300667875,0.9916497334476799,0.9996090095340201,0.63896140463246
0.99983784245168,0.98008793766142,0.9869782434772,0.49765869638816,0.9994993460243199,0.99695232122554,0.9894344133840001,0.5164674400000001,0.99839357856,0.37173227420952004,0.9977796460048001,0.6684767485235,0.99964926629435,0.99156576801728,0.9995800424744998,0.63918840515
0.9998356811588801,0.98020213732792,0.9871164932608,0.4979094869503401,0.99950645685952,0.99691724956026,0.9900367609040002,0.51685926948394,0.9983724391424,0.37226696907671997,0.9977253433587999,0.67102638406286,0.9996435478003499,0.99156997609052,0.9996020307619998,0.63974462052536
0.99983219826352,0.98030691113278,0.98723956693,0.4981137885265,0.99951263967532,0.9968819789624999,0.9906799543999999,0.5171507604625001,0.99834867866115,0.3729727937002199,0.9976621630413,0.6742761129035,0.99963922464,0.99163367204375,0.999641021672,0.64053429380216
0.999829235803,0.98042048060728,0.9873740283508,0.49832733209504004,0.99951931105868,0.9968465094322598,0.991262777696,0.51748768728064,0.9983295431511501,0.3736719191655,0.9975873164051999,0.6773643383660001,0.99963195405875,0.99169852269308,0.99967078073768,0.6413595985297401
0.9998264733879999,0.9805246746355,0.9874910996799999,0.4985779557065,0.99952506967088,0.9968130760765599,0.9918793771140001,0.51779719205096,0.99829714110875,0.37408902035621994,0.9975655812499999,0.67972086676286,0.9996342723854,0.99163576786928,0.9997018192624998,0.64157124945536
0.9998229102827201,0.980637613918,0.9876337120000002,0.49875428294056007,0.99953252455852,0.9967772211146401,0.992384568584,0.5181520899785,0.9982887964664,0.37515802778208,0.9974387781813,0.6836954888492599,0.99961681612835,0.99185990949767,0.9997296288573799,0.6431165931478401
0.9998171684273199,0.9807951774955,0.9878508012352,0.4986707633785001,0.99954437175088,0.9967389072466601,0.9926181498960001,0.51863417778664,0.998369028515,0.37793779413749995,0.9968982310277,0.69219273541694,0.9995380462904001,0.9927663110547201,0.99975665948072,0.64819543289984
0.9998107742442799,0.98096104519288,0.9880892471248,0.4985129852262401,0.9995577614830001,0.9967026419865,0.992761317576,0.51916146912896,0.9984668176046,0.38149515206232,0.9962019334847999,0.70209303759374,0.9994262931566,0.99388005267932,0.9997779710832798,0.65455011258926
0.9998046364139199,0.98112173991928,0.9883069057792,0.49842016295464003,0.99957013483948,0.9966684626339999,0.992950046664,0.51967938776954,0.9985393775246001,0.38488785303552,0.9955743905117002,0.7109868416,0.999315236115,0.99482628110647,0.99979550064138,0.66031429490126
0.99979770514348,0.9812950578263799,0.9885522315700002,0.49822520823034006,0.9995825086724801,0.9966203178042601,0.9931054341840001,0.5201334726375401,0.9986649161583501,0.3881327057647199,0.9945115782396999,0.72046809581966,0.999188935115,0.9955745864757501,0.9998362988925801,0.6658256792530399
0.99979210929152,0.9814322535436799,0.9887407458512,0.49820663913850005,0.999594876268,0.9965995794000001,0.9933010656960001,0.52073253591466,0.9986797536734001,0.39218514519768,0.9941799351925,0.72861781919054,0.9990533385216,0.9965445988578799,0.9998236201999999,0.6719764696235
0.99979079010508,0.98144991945568,0.9887678718799999,0.49864292197864,0.9996065933841201,0.9966524524343401,0.99360418265,0.521739207784,0.9983675115054,0.39806614892357994,0.9959712385588,0.73329621548894,0.9989308316787501,0.99796530677783,0.9996714862499999,0.6799001890249401
0.99979079010508,0.98142783575278,0.9887384838772,0.49926452911546,0.9996181514828799,0.99672985958154,0.9939439073999999,0.5228896876039401,0.9978877696923499,0.40498967579999995,0.9979638229197001,0.7366657451659999,0.9988025001373999,0.99917859983728,0.9994031154388199,0.68829211025144
