T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,11.03208,0.32186,0.04113,-0.25526,0.06075,-0.00213,0.91252,0.09113,-0.04435,-0.40958,0.00289,0.00033,0.00104,0.96921,0.0174,-0.04946,-1.07483,-0.3835,-0.02082,-0.05747,0.60615,0.80086,-0.54001,-0.00644,0.00461,-0.00605,-0.00336,1.22768,0.28833,-0.44126,0.01949,0.01057,-0.01489,-0.00694
0.02,11.08399,0.32686,0.04172,-0.26205,0.06019,-0.00211,0.93627,0.09208,-0.04374,-0.4194,0.00222,0.00048,0.00033,1.03812,0.01962,-0.05009,-1.06478,-0.20674,-0.01749,-0.04201,0.62144,0.81776,-0.52407,-0.00721,0.00452,-0.00606,-0.00331,1.27456,0.2985,-0.43764,0.01946,0.01086,-0.01495,-0.00687
0.04,11.10024,0.3308,0.04176,-0.26995,0.059,-0.00205,0.95604,0.09112,-0.04251,-0.42684,0.00121,0.00071,-0.00075,1.09553,0.02107,-0.04898,-1.03766,-0.05261,-0.01582,-0.02643,0.62728,0.8244,-0.50016,-0.00782,0.00422,-0.00599,-0.00319,1.30315,0.30394,-0.42873,0.01948,0.01098,-0.01484,-0.0067
0.06,11.13985,0.33523,0.04122,-0.2808,0.05744,-0.00197,0.97598,0.08854,-0.04089,-0.43265,0.00025,0.00108,-0.00222,1.14517,0.02175,-0.04619,-0.99504,0.07317,-0.01586,-0.01137,0.62673,0.82204,-0.46915,-0.00817,0.0037,-0.00583,-0.00303,1.31854,0.30475,-0.41529,0.0197,0.01093,-0.01461,-0.00646
0.08,11.25646,0.34139,0.04003,-0.29637,0.05578,-0.00188,0.99989,0.08474,-0.03917,-0.43711,0.0001,0.00166,-0.00411,1.1916,0.0218,-0.04181,-0.93797,0.16713,-0.01746,0.00252,0.62322,0.81197,-0.43188,-0.00809,0.00291,-0.00561,-0.00281,1.32755,0.30101,-0.39789,0.02031,0.01071,-0.01427,-0.00617
0.1,11.49387,0.35007,0.03803,-0.31827,0.05422,-0.00178,1.03083,0.08006,-0.0376,-0.43994,0.00191,0.00251,-0.00636,1.23922,0.02145,-0.03594,-0.86748,0.22606,-0.02021,0.01442,0.6203,0.79545,-0.38974,-0.00734,0.00184,-0.00532,-0.00256,1.33827,0.29268,-0.37708,0.02145,0.01029,-0.01385,-0.00583
0.12,11.89855,0.36151,0.03492,-0.34808,0.0529,-0.00167,1.07085,0.07497,-0.03649,-0.44051,0.00707,0.00372,-0.0089,1.29257,0.02103,-0.0286,-0.78293,0.25415,-0.02348,0.0241,0.61782,0.77377,-0.34327,-0.00557,0.00047,-0.00498,-0.00227,1.35657,0.27994,-0.35313,0.02331,0.00967,-0.01336,-0.00546
0.14,12.47867,0.37526,0.03027,-0.38649,0.05187,-0.00155,1.12032,0.0697,-0.0361,-0.43714,0.01717,0.00531,-0.01153,1.35457,0.02087,-0.01975,-0.68529,0.25141,-0.02645,0.03062,0.61962,0.74861,-0.29515,-0.00238,-0.00118,-0.00461,-0.00195,1.39278,0.26282,-0.32657,0.02599,0.00884,-0.01281,-0.00506
0.16,13.2342,0.39036,0.02349,-0.43356,0.0511,-0.00143,1.17807,0.06457,-0.03669,-0.42773,0.03319,0.00725,-0.01401,1.42686,0.02138,-0.00937,-0.57454,0.2252,-0.02828,0.03373,0.62829,0.72204,-0.24751,0.00265,-0.00305,-0.00424,-0.00164,1.45591,0.2418,-0.29774,0.02959,0.00781,-0.0122,-0.00464
0.18,14.20883,0.40523,0.01401,-0.48918,0.0504,-0.0013,1.24171,0.06022,-0.03865,-0.41099,0.05222,0.00941,-0.01653,1.51194,0.02324,0.00232,-0.44945,0.19436,-0.02839,0.03463,0.63421,0.69648,-0.20004,0.00988,-0.00503,-0.00388,-0.00132,1.54466,0.21843,-0.26663,0.03413,0.00659,-0.01153,-0.0042
0.2,15.1622,0.41808,0.00134,-0.54758,0.04983,-0.00117,1.30462,0.05669,-0.04191,-0.38106,0.07617,0.01141,-0.01769,1.59828,0.02628,0.01548,-0.31935,0.14697,-0.02648,0.0312,0.69184,0.67705,-0.16237,0.01919,-0.00696,-0.00361,-0.00106,1.70749,0.19279,-0.235,0.03931,0.00523,-0.01081,-0.00375
0.22,15.73779,0.42766,-0.01468,-0.60045,0.04958,-0.00104,1.36043,0.05443,-0.046,-0.33207,0.11077,0.01277,-0.01504,1.6679,0.02914,0.03149,-0.18867,0.08267,-0.02295,0.02348,0.89719,0.66932,-0.14132,0.02952,-0.00863,-0.00347,-0.0009,2.01957,0.16555,-0.20425,0.04481,0.00376,-0.01003,-0.00332
0.24,16.04233,0.43309,-0.03384,-0.64728,0.04939,-0.0009,1.40803,0.05525,-0.05124,-0.26807,0.14187,0.01331,-0.01033,1.72521,0.03215,0.05071,-0.05269,0.0348,-0.01886,0.01614,1.25499,0.67466,-0.12842,0.03958,-0.00993,-0.00348,-0.00082,2.48703,0.14022,-0.17358,0.05107,0.00218,-0.00921,-0.00289
0.26,16.26655,0.43324,-0.05558,-0.69,0.0488,-0.00077,1.45106,0.06047,-0.0578,-0.19285,0.15452,0.0129,-0.00592,1.78054,0.03628,0.07244,0.08608,0.01128,-0.01507,0.01092,1.75909,0.69154,-0.11898,0.0477,-0.01086,-0.0036,-0.00081,3.11558,0.11887,-0.1425,0.05891,0.00042,-0.00833,-0.00247
0.28,16.39565,0.42672,-0.07875,-0.72843,0.04746,-0.00064,1.49674,0.07034,-0.06487,-0.10722,0.15122,0.01151,-0.00149,1.83813,0.04107,0.0965,0.21874,-4e-05,-0.0122,0.0071,2.46144,0.7166,-0.11486,0.05077,-0.01151,-0.0038,-0.00088,3.95946,0.1015,-0.11163,0.069,-0.00167,-0.0074,-0.00205
0.3,16.1375,0.41609,-0.10169,-0.75629,0.04616,-0.00053,1.53269,0.08503,-0.07174,-0.0158,0.12776,0.00938,0.00111,1.88062,0.04451,0.12552,0.34373,-0.00428,-0.01066,0.00457,3.49403,0.7454,-0.11311,0.04399,-0.01208,-0.00397,-0.00097,5.12248,0.088,-0.08303,0.08066,-0.00426,-0.00648,-0.00165
0.32,15.12501,0.40302,-0.12248,-0.76553,0.04564,-0.00047,1.54371,0.10413,-0.0775,0.07977,0.0863,0.00675,0.00098,1.88486,0.04384,0.16359,0.47381,-0.00475,-0.01058,0.00307,5.02213,0.77056,-0.10857,0.02036,-0.01281,-0.00399,-0.001,6.72184,0.07821,-0.05855,0.09078,-0.00757,-0.00561,-0.00131
