T,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,M5x,M5y,M5z,M6x,M6y,M6z,M7x,M7y,M7z,M8x,M8y,M8z,M9x,M9y,M9z,M10x,M10y,M10z,M11x,M11y,M11z,M12x,M12y,M12z,M13x,M13y,M13z,M14x,M14y,M14z,M15x,M15y,M15z,M16x,M16y,M16z,M17x,M17y,M17z,M18x,M18y,M18z,M19x,M19y,M19z,M20x,M20y,M20z
0,0,0.57926,0,0.01431,0.74216,0.00753,-0.00271,0.82315,-0.00412,0.01702,0.7202,-0.06533,0.01045,0.63564,-0.09359,-0.00318,0.54688,-0.13097,-0.00922,0.48639,-0.15334,-0.00692,0.71578,0.07574,-0.02475,0.62818,0.07676,-0.05286,0.5352,0.08175,-0.06874,0.47271,0.08807,-0.01768,0.55622,-0.03089,-0.0075,0.40916,-0.02083,0.01685,0.26286,-0.01502,-0.05352,0.22098,-0.01316,-0.02035,0.55112,0.02432,-0.00796,0.40425,0.01392,0.01548,0.25796,0.00504,-0.05905,0.224,0.00548
0.02,2e-05,0.57927,-5e-05,0.01444,0.74216,0.00739,-0.00273,0.82311,-0.00429,0.01726,0.72014,-0.06545,0.01047,0.63552,-0.09347,-0.00337,0.54669,-0.13062,-0.00959,0.48611,-0.15266,-0.00695,0.71584,0.07557,-0.02426,0.62815,0.07682,-0.05164,0.53498,0.08247,-0.06673,0.47233,0.08902,-0.01758,0.55624,-0.031,-0.00751,0.40915,-0.02114,0.01684,0.26286,-0.01513,-0.0535,0.22094,-0.01317,-0.0204,0.55112,0.02421,-0.00793,0.40425,0.01382,0.01554,0.25797,0.00497,-0.05899,0.224,0.0054
0.04,4e-05,0.57927,-0.0001,0.01457,0.74216,0.00725,-0.00275,0.82308,-0.00445,0.01751,0.72009,-0.06557,0.01048,0.63541,-0.09335,-0.00359,0.54652,-0.13027,-0.00998,0.48583,-0.152,-0.00696,0.71591,0.07541,-0.02377,0.62812,0.07688,-0.05041,0.53478,0.08318,-0.06474,0.47198,0.08994,-0.01747,0.55625,-0.0311,-0.00752,0.40915,-0.02145,0.01682,0.26287,-0.01523,-0.0535,0.22091,-0.01316,-0.02043,0.55112,0.02409,-0.0079,0.40426,0.01373,0.0156,0.25797,0.00491,-0.05893,0.22401,0.00534
0.06,7e-05,0.57927,-0.00015,0.0147,0.74215,0.0071,-0.00277,0.82304,-0.00461,0.01776,0.72003,-0.0657,0.01046,0.6353,-0.09325,-0.00386,0.54636,-0.12995,-0.01046,0.48559,-0.15138,-0.00696,0.71597,0.07525,-0.02332,0.6281,0.07694,-0.04925,0.5346,0.08385,-0.06286,0.47166,0.09079,-0.01736,0.55626,-0.0312,-0.00752,0.40914,-0.02176,0.01679,0.26286,-0.01533,-0.05351,0.22089,-0.01315,-0.02047,0.55111,0.02399,-0.00787,0.40425,0.01365,0.01567,0.25797,0.00485,-0.05887,0.22401,0.00527
0.08,7e-05,0.57928,-0.00021,0.01481,0.74215,0.00696,-0.00277,0.82301,-0.00477,0.018,0.71997,-0.06582,0.0106,0.63516,-0.09307,-0.00379,0.54611,-0.12949,-0.01047,0.48521,-0.1505,-0.00703,0.71603,0.07507,-0.02269,0.62804,0.07704,-0.04761,0.53433,0.08467,-0.06028,0.47121,0.0918,-0.01727,0.55628,-0.03132,-0.00754,0.40913,-0.02211,0.01674,0.26286,-0.01545,-0.05356,0.22089,-0.01316,-0.02054,0.55111,0.02385,-0.00786,0.40426,0.01354,0.01572,0.25798,0.00478,-0.05881,0.22402,0.0052
0.1,0.00013,0.57928,-0.00025,0.01498,0.74215,0.00682,-0.00281,0.82296,-0.00493,0.01825,0.71992,-0.06594,0.0104,0.6351,-0.09307,-0.00447,0.54608,-0.12934,-0.01151,0.48516,-0.15019,-0.00695,0.7161,0.07493,-0.02244,0.62808,0.07706,-0.04696,0.5343,0.08516,-0.05918,0.4711,0.09238,-0.01715,0.5563,-0.0314,-0.00752,0.40913,-0.02236,0.01672,0.26286,-0.01553,-0.05359,0.2209,-0.01313,-0.02052,0.55111,0.02377,-0.0078,0.40426,0.01347,0.01579,0.25798,0.00473,-0.05875,0.22403,0.00514
0.12,0.00037,0.5793,-0.00021,0.01536,0.74216,0.00671,-0.00296,0.82284,-0.00508,0.01851,0.71986,-0.06603,0.00935,0.6353,-0.09353,-0.0071,0.54665,-0.13003,-0.01529,0.48605,-0.1514,-0.0065,0.71618,0.07487,-0.02318,0.62837,0.07685,-0.04896,0.53492,0.08482,-0.06202,0.47187,0.09189,-0.01692,0.55631,-0.03136,-0.00744,0.40913,-0.02236,0.01683,0.26286,-0.01553,-0.05347,0.2209,-0.01302,-0.02028,0.55112,0.02381,-0.00759,0.40427,0.01351,0.01591,0.25797,0.00476,-0.05864,0.22404,0.00516
0.14,0.00067,0.57932,-0.00015,0.01582,0.74217,0.0066,-0.00315,0.8227,-0.00523,0.01878,0.71981,-0.06613,0.00797,0.63562,-0.09418,-0.01046,0.54751,-0.13102,-0.02012,0.48739,-0.15312,-0.0059,0.71626,0.07483,-0.0243,0.6288,0.07656,-0.05199,0.53586,0.08416,-0.0664,0.47309,0.09104,-0.01665,0.55633,-0.03128,-0.00732,0.40914,-0.02226,0.01699,0.26288,-0.0155,-0.0533,0.22089,-0.01288,-0.01995,0.55113,0.02389,-0.00732,0.40428,0.01358,0.01604,0.25797,0.00481,-0.05851,0.22405,0.0052
0.16,0.00095,0.57933,-0.0001,0.01626,0.74217,0.0065,-0.00333,0.82255,-0.00537,0.01905,0.71976,-0.06622,0.00672,0.63593,-0.09473,-0.0135,0.54832,-0.13185,-0.02451,0.48866,-0.15455,-0.00535,0.71634,0.07479,-0.02527,0.62921,0.07632,-0.05461,0.53675,0.08365,-0.07019,0.47424,0.09035,-0.01639,0.55634,-0.03122,-0.0072,0.40914,-0.0222,0.01713,0.26288,-0.01549,-0.05314,0.22089,-0.01275,-0.01966,0.55115,0.02396,-0.00707,0.40429,0.01364,0.01617,0.25796,0.00485,-0.05839,0.22405,0.00523
0.18,0.00121,0.57934,-6e-05,0.01667,0.74218,0.0064,-0.00347,0.82241,-0.0055,0.01932,0.71971,-0.06631,0.00557,0.63626,-0.09527,-0.01634,0.54917,-0.13264,-0.02868,0.48998,-0.15589,-0.00485,0.71641,0.07474,-0.02612,0.62959,0.07608,-0.05689,0.53759,0.08321,-0.07342,0.4753,0.08976,-0.01615,0.55635,-0.03117,-0.00712,0.40914,-0.02217,0.01726,0.26289,-0.01548,-0.053,0.22089,-0.01261,-0.01938,0.55116,0.02401,-0.00682,0.4043,0.01369,0.01629,0.25795,0.00489,-0.05828,0.22406,0.00525
